Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,10.0,-15.0,0.0,455.0,839.0,855.0,1921.0,,,,,,2735.0,0.0
2.0,Right,10.0,15.0,0.0,442.0,912.0,927.0,1997.0,3014.0,3065.0,3048.0,3079.0,3177.0,4194.0,0.0
3.0,DurationTime,10.0,-60.0,0.0,259.0,721.0,733.0,1795.0,,,,,,2609.0,0.0
4.0,Right,10.0,60.0,0.0,459.0,752.0,764.0,1827.0,2846.0,2891.0,3766.0,3789.0,3890.0,4908.0,0.0
5.0,Right,10.0,-30.0,0.0,253.0,276.0,286.0,1369.0,2387.0,2432.0,3139.0,,,3965.0,0.0
6.0,Left,2.0,-60.0,0.0,693.0,716.0,732.0,1801.0,2818.0,2865.0,3435.0,3458.0,,4677.0,0.0
7.0,NoDecision,10.0,-60.0,0.0,261.0,284.0,295.0,1362.0,2381.0,2427.0,,,,6226.0,0.0
8.0,DurationTime,10.0,-15.0,0.0,451.0,475.0,488.0,1563.0,,,,,,2380.0,0.0
9.0,DurationTime,2.0,7.5,0.0,687.0,710.0,723.0,1790.0,,,,,,2604.0,0.0
10.0,Right,10.0,7.5,0.0,451.0,474.0,487.0,1567.0,2586.0,2632.0,3185.0,3208.0,3308.0,4326.0,0.0
11.0,Right,10.0,30.0,0.0,450.0,473.0,491.0,1566.0,2585.0,2630.0,3537.0,3562.0,3668.0,4688.0,0.0
12.0,Right,10.0,-7.5,0.0,452.0,1845.0,1863.0,2925.0,3946.0,3990.0,4960.0,,,5788.0,0.0
13.0,Left,10.0,-15.0,0.0,261.0,283.0,292.0,1373.0,2388.0,2436.0,3120.0,3143.0,,4364.0,0.0
14.0,Right,2.0,-7.5,0.0,694.0,716.0,735.0,1791.0,2809.0,2855.0,3453.0,,,4278.0,0.0
15.0,Right,2.0,7.5,0.0,695.0,715.0,728.0,1788.0,2807.0,2851.0,3747.0,3771.0,3873.0,4890.0,0.0
16.0,Left,2.0,-15.0,0.0,697.0,721.0,733.0,1800.0,2816.0,2864.0,3481.0,3504.0,,4724.0,0.0
17.0,Left,2.0,15.0,0.0,693.0,717.0,734.0,1795.0,2814.0,2859.0,3672.0,,,4499.0,0.0
18.0,Left,2.0,-30.0,0.0,745.0,769.0,787.0,1849.0,2869.0,2914.0,3834.0,3857.0,,5078.0,0.0
19.0,Right,2.0,30.0,0.0,734.0,758.0,776.0,1836.0,2853.0,2900.0,3821.0,3844.0,3948.0,4964.0,0.0
20.0,Left,10.0,-60.0,0.0,256.0,280.0,294.0,1366.0,2386.0,2434.0,3267.0,3290.0,,4512.0,0.0
21.0,Right,2.0,60.0,0.0,722.0,746.0,763.0,1825.0,2844.0,2889.0,3753.0,3776.0,3879.0,4899.0,0.0
22.0,Left,2.0,15.0,0.0,733.0,757.0,772.0,1841.0,2860.0,2905.0,3822.0,,,4646.0,0.0
23.0,Right,10.0,-30.0,0.0,447.0,471.0,489.0,1559.0,2577.0,2625.0,3724.0,,,4548.0,0.0
