Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
62,34,32,0000000111110,0000000100010,625538,627422
63,32,32,0000000111111,0000000100000,629984,631884
64,64,64,0000001000000,0000001000000,634662,638772
65,64,64,0000001000001,0000001000000,641763,645303
66,64,64,0000001000010,0000001000000,651117,655548
67,64,64,0000001000011,0000001000000,658118,662180
68,64,64,0000001000100,0000001000000,665220,669553
69,64,64,0000001000101,0000001000000,672566,677214
70,64,64,0000001000110,0000001000000,679802,683976
71,64,64,0000001000111,0000001000000,686737,691167
72,64,64,0000001001000,0000001000000,693736,697919
73,64,64,0000001001001,0000001000000,700941,705061
74,64,64,0000001001010,0000001000000,707621,711503
75,64,64,0000001001011,0000001000000,714280,718134
76,64,64,0000001001100,0000001000000,721151,725199
77,64,64,0000001001101,0000001000000,728214,733278
78,64,64,0000001001110,0000001000000,736038,739755
79,64,64,0000001001111,0000001000000,756796,762163
80,64,64,0000001010000,0000001000000,769778,773956
81,64,64,0000001010001,0000001000000,793586,797790
82,64,64,0000001010010,0000001000000,800557,802482
83,64,64,0000001010011,0000001000000,805513,807399
84,64,64,0000001010100,0000001000000,844987,847944
85,64,64,0000001010101,0000001000000,850966,852846
86,64,64,0000001010110,0000001000000,855471,857366
87,64,64,0000001010111,0000001000000,860129,862033
88,64,64,0000001011000,0000001000000,896231,901243
89,64,64,0000001011001,0000001000000,911662,915785
90,64,64,0000001011010,0000001000000,920297,925035
91,64,64,0000001011011,0000001000000,950948,955190
92,64,64,0000001011100,0000001000000,959776,961668
93,64,64,0000001011101,0000001000000,983599,987951
94,64,64,0000001011110,0000001000000,991202,996058
95,64,64,0000001011111,0000001000000,999082,1003966
96,64,64,0000001100000,0000001000000,1007192,1009084
97,64,64,0000001100001,0000001000000,1011642,1015887
98,66,64,0000001100010,0000001000010,1019537,1024133
99,64,64,0000001100011,0000001000000,1030374,1034273
100,64,64,0000001100100,0000001000000,1043733,1047805
101,64,64,0000001100101,0000001000000,1051145,1055435
102,66,64,0000001100110,0000001000010,1059883,1064250
103,64,64,0000001100111,0000001000000,1069050,1073342
104,64,64,0000001101000,0000001000000,1075902,1080822
105,72,64,0000001101001,0000001001000,1085960,1089956
106,72,64,0000001101010,0000001001000,1094445,1096331
107,72,64,0000001101011,0000001001000,1111426,1113313
108,64,64,0000001101100,0000001000000,1116357,1118280
109,64,64,0000001101101,0000001000000,1123039,1127277
110,66,64,0000001101110,0000001000010,1129839,1131729
111,64,64,0000001101111,0000001000000,1159787,1163994
112,64,64,0000001110000,0000001000000,1166922,1168819
113,64,64,0000001110001,0000001000000,1173385,1175278
114,66,64,0000001110010,0000001000010,1178301,1180193
115,66,64,0000001110011,0000001000010,1183394,1185277
116,64,64,0000001110100,0000001000000,1194337,1196228
117,64,64,0000001110101,0000001000000,1199039,1202835
118,66,64,0000001110110,0000001000010,1211120,1215841
119,66,64,0000001110111,0000001000010,1219575,1223718
120,64,64,0000001111000,0000001000000,1237386,1241658
121,64,64,0000001111001,0000001000000,1258758,1262728
122,72,64,0000001111010,0000001001000,1280666,1284632
123,72,64,0000001111011,0000001001000,1287391,1289291
124,64,64,0000001111100,0000001000000,1292059,1293950
125,64,64,0000001111101,0000001000000,1305323,1307256
126,66,64,0000001111110,0000001000010,1320227,1322113
127,66,64,0000001111111,0000001000010,1326062,1327942
128,128,128,0000010000000,0000010000000,1343137,1345029
129,128,128,0000010000001,0000010000000,1347788,1351754
130,128,128,0000010000010,0000010000000,1354759,1359417
131,128,128,0000010000011,0000010000000,1370616,1374868
132,128,128,0000010000100,0000010000000,1380435,1384366
133,128,128,0000010000101,0000010000000,1404667,1409895
134,128,128,0000010000110,0000010000000,1412467,1414356
135,128,128,0000010000111,0000010000000,1417115,1421706
136,128,128,0000010001000,0000010000000,1428196,1431988
137,128,128,0000010001001,0000010000000,1439400,1444312
138,128,128,0000010001010,0000010000000,1469270,1473033
139,128,128,0000010001011,0000010000000,1484100,1488551
140,128,128,0000010001100,0000010000000,1506925,1511497
141,128,128,0000010001101,0000010000000,1517143,1521398
142,128,128,0000010001110,0000010000000,1547722,1552452
143,128,128,0000010001111,0000010000000,1557253,1561525
144,128,128,0000010010000,0000010000000,1567585,1571924
145,128,128,0000010010001,0000010000000,1579946,1584052
146,128,128,0000010010010,0000010000000,1590386,1594627
147,128,128,0000010010011,0000010000000,1597558,1601438
148,128,128,0000010010100,0000010000000,1639551,1643877
149,128,128,0000010010101,0000010000000,1649767,1651656
150,128,128,0000010010110,0000010000000,1654410,1656303
151,128,128,0000010010111,0000010000000,1671040,1674969
152,128,128,0000010011000,0000010000000,1677736,1683025
153,128,128,0000010011001,0000010000000,1693979,1698144
154,128,128,0000010011010,0000010000000,1714245,1718605
155,128,128,0000010011011,0000010000000,1730881,1734809
156,128,128,0000010011100,0000010000000,1749451,1753763
157,128,128,0000010011101,0000010000000,1766405,1768303
158,128,128,0000010011110,0000010000000,1771903,1776576
159,128,128,0000010011111,0000010000000,1786542,1790453
160,128,128,0000010100000,0000010000000,1814950,1818241
161,128,128,0000010100001,0000010000000,1820811,1822715
162,130,128,0000010100010,0000010000010,1847425,1849310
163,130,128,0000010100011,0000010000010,1852269,1854150
164,128,128,0000010100100,0000010000000,1861109,1864877
165,128,128,0000010100101,0000010000000,1881069,1885603
166,130,128,0000010100110,0000010000010,1900290,1904516
167,128,128,0000010100111,0000010000000,1909684,1914048
168,128,128,0000010101000,0000010000000,1919129,1921014
169,136,128,0000010101001,0000010001000,1952103,1955987
170,168,128,0000010101010,0000010101000,1982324,1985678
171,136,128,0000010101011,0000010001000,1991457,1993339
172,128,128,0000010101100,0000010000000,1999314,2003219
173,128,128,0000010101101,0000010000000,2010789,2012679
174,130,128,0000010101110,0000010000010,2049390,2052771
