Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
17.0,Left,2.0,-60.0,156357,0.0,703.0,722.0,739.0,1798.0,2815.0,2862.0,3495.0,3518.0,,4745.0,0.0,160380
18.0,Left,10.0,-60.0,162938,0.0,253.0,276.0,289.0,1362.0,2379.0,2427.0,4076.0,4100.0,,5330.0,0.0,167992
19.0,Right,2.0,-7.5,170973,0.0,690.0,713.0,727.0,1788.0,2800.0,2861.0,2839.0,,,3669.0,0.0,173939
20.0,Right,2.0,-30.0,183771,0.0,701.0,7547.0,7575.0,8627.0,9645.0,9693.0,10408.0,,,11233.0,0.0,187450
21.0,Left,10.0,-7.5,190230,0.0,466.0,489.0,503.0,1578.0,2594.0,2642.0,3364.0,3388.0,,4617.0,0.0,194377
22.0,Left,2.0,7.5,197377,0.0,696.0,720.0,733.0,1798.0,2816.0,2863.0,3553.0,,,4377.0,0.0,201038
23.0,Left,2.0,15.0,204036,0.0,695.0,719.0,734.0,1796.0,2811.0,2855.0,3571.0,,,4398.0,0.0,207718
24.0,Right,2.0,-15.0,210731,0.0,706.0,728.0,742.0,1804.0,2820.0,2868.0,3611.0,,,4431.0,0.0,214433
25.0,Right,2.0,60.0,217457,0.0,721.0,745.0,764.0,1826.0,2844.0,2890.0,3513.0,3536.0,3642.0,4660.0,0.0,221368
26.0,DurationTime,10.0,-7.5,223970,0.0,256.0,319.0,328.0,1398.0,,,,,,2210.0,0.0,225862
27.0,DurationTime,10.0,-7.5,228443,0.0,267.0,290.0,302.0,1384.0,,,,,,2197.0,0.0,230330
28.0,NoDecision,10.0,15.0,234469,3.0,465.0,1859.0,1875.0,2935.0,3952.0,3999.0,,,,7799.0,0.0,240410
29.0,DurationTime,10.0,30.0,245291,0.0,260.0,2595.0,2611.0,3674.0,,,,,,4486.0,0.0,247177
30.0,DurationTime,10.0,-15.0,249950,0.0,435.0,488.0,501.0,1569.0,,,,,,2384.0,0.0,251838
31.0,DurationTime,10.0,-60.0,255249,0.0,263.0,1116.0,1129.0,2204.0,,,,,,3018.0,0.0,257137
32.0,DurationTime,10.0,-60.0,265951,0.0,475.0,6530.0,6547.0,7601.0,,,,,,8413.0,0.0,267831
33.0,Right,2.0,-60.0,314835,0.0,722.0,1357.0,1376.0,2443.0,3461.0,3507.0,4427.0,,,5253.0,0.0,318723
34.0,Right,10.0,30.0,321483,0.0,440.0,463.0,478.0,1556.0,2575.0,2621.0,3881.0,3904.0,4008.0,5027.0,0.0,326029
35.0,Right,10.0,60.0,340137,0.0,266.0,11821.0,11836.0,12898.0,13915.0,13963.0,14537.0,14560.0,14661.0,15676.0,0.0,343981
36.0,Right,10.0,-30.0,346749,0.0,453.0,475.0,491.0,1562.0,2580.0,2621.0,3487.0,,,4312.0,0.0,350581
37.0,DurationTime,10.0,-15.0,353631,0.0,445.0,767.0,780.0,1845.0,,,,,,2659.0,0.0,355522
38.0,Right,2.0,30.0,407885,0.0,695.0,7110.0,7127.0,8195.0,9212.0,9257.0,9924.0,9948.0,10047.0,11064.0,0.0,411830
39.0,Right,10.0,-7.5,414732,1.0,260.0,625.0,639.0,1699.0,2716.0,2763.0,3451.0,,,4275.0,0.0,418383
40.0,Right,10.0,-60.0,422509,0.0,449.0,1842.0,1860.0,2917.0,3935.0,3981.0,4633.0,,,5456.0,0.0,426113
41.0,Right,10.0,7.5,436141,0.0,449.0,7733.0,7749.0,8814.0,9832.0,9877.0,10649.0,10673.0,10775.0,11793.0,0.0,440198
42.0,DurationTime,10.0,-15.0,447622,0.0,462.0,5136.0,5152.0,6218.0,,,,,,7034.0,0.0,449508
43.0,Left,10.0,-15.0,474358,0.0,448.0,1082.0,1099.0,2163.0,3179.0,3227.0,4043.0,4067.0,,5293.0,0.0,478566
44.0,Right,10.0,15.0,481360,0.0,478.0,499.0,515.0,1593.0,2609.0,2658.0,3548.0,3571.0,3671.0,4687.0,0.0,485534
45.0,Right,2.0,-7.5,488533,0.0,696.0,719.0,737.0,1799.0,2819.0,2868.0,3635.0,,,4459.0,0.0,492271
46.0,Left,2.0,-30.0,495292,0.0,716.0,736.0,758.0,1820.0,2837.0,2884.0,3739.0,3763.0,,4991.0,0.0,499539
47.0,Left,2.0,15.0,503659,0.0,698.0,1825.0,1843.0,2909.0,3927.0,3975.0,4878.0,,,5704.0,0.0,507533
48.0,Right,2.0,30.0,510559,0.0,718.0,742.0,756.0,1824.0,2841.0,2888.0,3774.0,3798.0,3900.0,4915.0,0.0,514730
49.0,Left,2.0,-60.0,517729,0.0,692.0,714.0,730.0,1795.0,2812.0,2856.0,3514.0,3537.0,,4764.0,0.0,521780
50.0,Right,2.0,-7.5,535921,0.0,709.0,11852.0,11868.0,12932.0,13948.0,13995.0,15052.0,,,15876.0,0.0,539939
51.0,Right,2.0,7.5,542943,0.0,698.0,721.0,736.0,1795.0,2815.0,2859.0,3979.0,4002.0,4104.0,5120.0,0.0,547343
52.0,Right,10.0,15.0,551516,0.0,454.0,1900.0,1916.0,2979.0,4001.0,4043.0,4880.0,4903.0,5003.0,6019.0,0.0,555641
53.0,Right,10.0,7.5,560166,0.0,435.0,2249.0,2265.0,3323.0,4342.0,4388.0,5415.0,5439.0,5540.0,6557.0,0.0,564478
54.0,Right,2.0,60.0,570702,0.0,721.0,3934.0,3954.0,5018.0,6035.0,6083.0,6866.0,6889.0,6992.0,8007.0,0.0,574767
55.0,Right,10.0,60.0,578886,0.0,450.0,1824.0,1839.0,2903.0,3922.0,3966.0,4907.0,4930.0,5033.0,6049.0,0.0,583099
56.0,DurationTime,10.0,-60.0,586232,0.0,266.0,842.0,859.0,1927.0,,,,,,2741.0,0.0,588117
57.0,Right,10.0,-7.5,590870,0.0,438.0,461.0,478.0,1543.0,2558.0,2607.0,2593.0,,,3418.0,0.0,593820
58.0,Right,10.0,-30.0,596406,0.0,261.0,281.0,299.0,1373.0,2390.0,2437.0,3400.0,,,4224.0,0.0,600331
59.0,Left,2.0,-15.0,603358,0.0,726.0,747.0,761.0,1823.0,2837.0,2882.0,3603.0,3626.0,,4855.0,0.0,607462
60.0,Right,10.0,30.0,610037,0.0,260.0,284.0,295.0,1369.0,2386.0,2433.0,3216.0,3240.0,3341.0,4359.0,0.0,614103
61.0,Left,10.0,-60.0,617543,0.0,249.0,1155.0,1171.0,2238.0,3255.0,3302.0,4749.0,4772.0,,6003.0,0.0,622383
62.0,DurationTime,10.0,-15.0,625538,0.0,438.0,869.0,883.0,1946.0,,,,,,2758.0,0.0,627422
63.0,DurationTime,10.0,-15.0,629984,0.0,249.0,271.0,284.0,1363.0,,,,,,2177.0,0.0,631884
64.0,Right,10.0,-15.0,634662,0.0,463.0,486.0,502.0,1576.0,2593.0,2641.0,3784.0,,,4607.0,0.0,638772
65.0,Right,2.0,-30.0,641763,0.0,691.0,714.0,729.0,1788.0,2807.0,2852.0,3430.0,,,4253.0,0.0,645303
66.0,Right,2.0,15.0,651117,0.0,712.0,3525.0,3542.0,4607.0,5625.0,5671.0,6821.0,6844.0,6944.0,7962.0,0.0,655548
67.0,Left,10.0,-7.5,658118,0.0,261.0,284.0,300.0,1369.0,2386.0,2434.0,3099.0,3122.0,,4355.0,0.0,662180
68.0,Left,2.0,-30.0,665220,0.0,728.0,752.0,770.0,1836.0,2853.0,2900.0,3845.0,3868.0,,5092.0,0.0,669553
69.0,Left,2.0,-15.0,672566,0.0,710.0,734.0,751.0,1816.0,2832.0,2877.0,4132.0,4153.0,,5384.0,0.0,677214
70.0,Right,10.0,60.0,679802,0.0,270.0,293.0,307.0,1385.0,2400.0,2445.0,3333.0,3355.0,3458.0,4473.0,0.0,683976
71.0,Left,10.0,-15.0,686737,0.0,447.0,472.0,489.0,1565.0,2582.0,2629.0,3661.0,3685.0,,4912.0,0.0,691167
72.0,Right,10.0,30.0,693736,0.0,252.0,275.0,291.0,1370.0,2386.0,2435.0,3333.0,3356.0,3456.0,4475.0,0.0,697919
73.0,Left,2.0,7.5,700941,0.0,716.0,737.0,755.0,1819.0,2836.0,2883.0,4036.0,,,4862.0,0.0,705061
74.0,Right,10.0,-30.0,707621,0.0,249.0,275.0,290.0,1363.0,2380.0,2429.0,3341.0,,,4165.0,0.0,711503
75.0,Right,10.0,-60.0,714280,0.0,463.0,486.0,502.0,1575.0,2593.0,2640.0,3521.0,,,4348.0,0.0,718134
76.0,Left,2.0,60.0,721151,0.0,724.0,746.0,757.0,1820.0,2833.0,2883.0,3967.0,,,4790.0,0.0,725199
77.0,Right,2.0,-60.0,728214,0.0,704.0,727.0,745.0,1812.0,2830.0,2877.0,4971.0,,,5793.0,0.0,733278
78.0,Left,10.0,15.0,736038,0.0,444.0,467.0,480.0,1558.0,2575.0,2622.0,3376.0,,,4200.0,0.0,739755
79.0,Right,10.0,7.5,756796,0.0,462.0,14757.0,14774.0,15836.0,16856.0,16902.0,18981.0,19005.0,19108.0,20129.0,0.0,762163
80.0,Right,2.0,-7.5,769778,0.0,697.0,5331.0,5349.0,6407.0,7426.0,7471.0,8688.0,,,9512.0,0.0,773956
81.0,Right,2.0,30.0,793586,0.0,699.0,17353.0,17366.0,18429.0,19444.0,19492.0,20406.0,20429.0,20531.0,21548.0,0.0,797790
82.0,DurationTime,10.0,-15.0,800557,0.0,453.0,476.0,489.0,1564.0,,,,,,2379.0,0.0,802482
83.0,DurationTime,2.0,-60.0,805513,0.0,727.0,751.0,767.0,1827.0,,,,,,2640.0,0.0,807399
84.0,Right,2.0,-15.0,844987,0.0,697.0,13642.0,13661.0,14720.0,15738.0,15789.0,15771.0,,,16600.0,0.0,847944
85.0,DurationTime,2.0,30.0,850966,0.0,705.0,727.0,744.0,1804.0,,,,,,2618.0,0.0,852846
86.0,DurationTime,10.0,-7.5,855471,0.0,268.0,342.0,358.0,1422.0,,,,,,2236.0,0.0,857366
87.0,DurationTime,10.0,7.5,860129,0.0,446.0,468.0,482.0,1565.0,,,,,,2378.0,0.0,862033
88.0,Right,10.0,-15.0,896231,0.0,261.0,10247.0,10264.0,11325.0,12342.0,12391.0,14435.0,,,15263.0,0.0,901243
89.0,Right,2.0,30.0,911662,0.0,692.0,8138.0,8155.0,9216.0,10237.0,10280.0,11115.0,11139.0,11237.0,12254.0,0.0,915785
90.0,Right,10.0,7.5,920297,1.0,472.0,2218.0,2235.0,3301.0,4318.0,4366.0,5825.0,5849.0,5951.0,6968.0,0.0,925035
91.0,Right,10.0,30.0,950948,0.0,457.0,2150.0,2166.0,3223.0,4240.0,4287.0,5250.0,5273.0,5374.0,6392.0,0.0,955190
92.0,DurationTime,10.0,60.0,959776,0.0,450.0,2304.0,2320.0,3384.0,,,,,,4198.0,0.0,961668
93.0,Right,2.0,15.0,983599,0.0,732.0,19646.0,19664.0,20731.0,21750.0,21796.0,22870.0,22893.0,22994.0,24007.0,0.0,987951
94.0,Left,2.0,-30.0,991202,0.0,734.0,968.0,986.0,2048.0,3066.0,3114.0,4568.0,4591.0,,5822.0,0.0,996058
95.0,Left,2.0,-60.0,999082,0.0,719.0,748.0,763.0,1829.0,2850.0,2897.0,4375.0,4398.0,,5628.0,0.0,1003966
96.0,DurationTime,10.0,-60.0,1007192,0.0,251.0,955.0,972.0,2037.0,,,,,,2851.0,0.0,1009084
97.0,Left,10.0,-7.5,1011642,0.0,247.0,271.0,281.0,1357.0,2373.0,2421.0,3266.0,3290.0,,4519.0,0.0,1015887
98.0,Right,10.0,60.0,1019537,0.0,262.0,1374.0,1388.0,2449.0,3463.0,3512.0,4824.0,4847.0,4950.0,5967.0,0.0,1024133
99.0,Right,2.0,-7.5,1030374,0.0,721.0,3954.0,3974.0,5036.0,6053.0,6097.0,7030.0,,,7855.0,0.0,1034273
100.0,Right,2.0,60.0,1043733,0.0,743.0,7178.0,7195.0,8260.0,9279.0,9323.0,10102.0,10125.0,10228.0,11249.0,0.0,1047805
101.0,Left,10.0,-30.0,1051145,0.0,459.0,1063.0,1080.0,2140.0,3158.0,3204.0,4093.0,4117.0,,5350.0,0.0,1055435
102.0,Right,10.0,15.0,1059883,0.0,460.0,2156.0,2172.0,3232.0,4247.0,4299.0,5375.0,5398.0,5501.0,6523.0,0.0,1064250
103.0,Right,2.0,7.5,1069050,0.0,698.0,2523.0,2546.0,3598.0,4615.0,4665.0,5679.0,5702.0,5804.0,6819.0,0.0,1073342
104.0,Left,10.0,-60.0,1075902,0.0,247.0,268.0,279.0,1357.0,2375.0,2422.0,3947.0,3970.0,,5197.0,0.0,1080822
105.0,Right,2.0,-7.5,1085960,0.0,701.0,2853.0,2866.0,3931.0,4951.0,4995.0,6027.0,,,6853.0,0.0,1089956
106.0,DurationTime,2.0,-30.0,1094445,0.0,718.0,2202.0,2220.0,3286.0,,,,,,4100.0,0.0,1096331
107.0,DurationTime,2.0,15.0,1111426,0.0,739.0,12784.0,12802.0,13891.0,,,,,,14705.0,0.0,1113313
108.0,DurationTime,10.0,-15.0,1116357,0.0,472.0,756.0,774.0,1837.0,,,,,,2654.0,0.0,1118280
109.0,Right,10.0,30.0,1123039,0.0,255.0,2479.0,2496.0,3558.0,4575.0,4622.0,5580.0,5603.0,5706.0,6724.0,0.0,1127277
110.0,DurationTime,10.0,-30.0,1129839,0.0,250.0,274.0,285.0,1361.0,,,,,,2174.0,0.0,1131729
111.0,Left,10.0,-7.5,1159787,0.0,258.0,4092.0,4108.0,5176.0,6197.0,6241.0,7051.0,7075.0,,8304.0,0.0,1163994
112.0,DurationTime,10.0,60.0,1166922,0.0,259.0,653.0,666.0,1727.0,,,,,,2540.0,0.0,1168819
113.0,DurationTime,2.0,-60.0,1173385,0.0,730.0,2285.0,2303.0,3368.0,,,,,,4182.0,0.0,1175278
114.0,DurationTime,2.0,7.5,1178301,0.0,716.0,740.0,760.0,1816.0,,,,,,2627.0,0.0,1180193
115.0,DurationTime,2.0,7.5,1183394,0.0,701.0,916.0,935.0,1998.0,,,,,,2812.0,0.0,1185277
116.0,DurationTime,2.0,30.0,1194337,0.0,713.0,6779.0,6795.0,7858.0,,,,,,8673.0,0.0,1196228
117.0,Left,10.0,15.0,1199039,0.0,499.0,521.0,534.0,1610.0,2626.0,2676.0,3488.0,,,4316.0,0.0,1202835
118.0,Left,10.0,-30.0,1211120,0.0,477.0,6003.0,6020.0,7079.0,8096.0,8143.0,9473.0,9496.0,,10724.0,0.0,1215841
119.0,Right,10.0,-15.0,1219575,0.0,452.0,1446.0,1462.0,2527.0,3544.0,3588.0,4774.0,,,5598.0,0.0,1223718
120.0,Left,2.0,-15.0,1237386,0.0,695.0,11391.0,11410.0,12470.0,13487.0,13531.0,14411.0,14434.0,,15663.0,0.0,1241658
121.0,Left,2.0,30.0,1258758,0.0,735.0,14809.0,14833.0,15900.0,16918.0,16965.0,17966.0,,,18794.0,0.0,1262728
122.0,Left,2.0,7.5,1280666,0.0,699.0,15655.0,15671.0,16733.0,17751.0,17796.0,18807.0,,,19631.0,0.0,1284632
123.0,DurationTime,10.0,7.5,1287391,0.0,456.0,476.0,490.0,1563.0,,,,,,2379.0,0.0,1289291
124.0,DurationTime,10.0,-60.0,1292059,0.0,460.0,483.0,498.0,1568.0,,,,,,2379.0,0.0,1293950
125.0,DurationTime,2.0,15.0,1305323,0.0,698.0,9071.0,9090.0,10169.0,,,,,,10988.0,0.0,1307256
126.0,DurationTime,10.0,60.0,1320227,0.0,257.0,10681.0,10698.0,11768.0,,,,,,12582.0,0.0,1322113
127.0,DurationTime,2.0,15.0,1326062,0.0,701.0,1636.0,1654.0,2737.0,,,,,,3549.0,0.0,1327942
128.0,DurationTime,10.0,-60.0,1343137,0.0,425.0,12909.0,12928.0,13989.0,,,,,,14803.0,0.0,1345029
129.0,Right,10.0,7.5,1347788,0.0,447.0,470.0,482.0,1555.0,2571.0,2614.0,3296.0,3319.0,3419.0,4435.0,0.0,1351754
130.0,Left,2.0,-30.0,1354759,0.0,707.0,731.0,748.0,1808.0,2827.0,2872.0,4135.0,4158.0,,5386.0,0.0,1359417
131.0,Right,10.0,60.0,1370616,0.0,264.0,8919.0,8937.0,9998.0,11015.0,11064.0,12030.0,12053.0,12153.0,13171.0,0.0,1374868
132.0,Right,2.0,-60.0,1380435,0.0,730.0,3293.0,3312.0,4371.0,5390.0,5435.0,6398.0,,,7222.0,0.0,1384366
133.0,Right,2.0,15.0,1404667,0.0,730.0,18021.0,18040.0,19098.0,20115.0,20163.0,22102.0,22124.0,22228.0,23245.0,0.0,1409895
134.0,DurationTime,10.0,-60.0,1412467,0.0,258.0,278.0,292.0,1365.0,,,,,,2178.0,0.0,1414356
135.0,Left,10.0,-60.0,1417115,0.0,453.0,476.0,488.0,1565.0,2583.0,2629.0,3826.0,3850.0,,5074.0,0.0,1421706
136.0,Left,2.0,60.0,1428196,0.0,725.0,4210.0,4228.0,5288.0,6307.0,6352.0,7178.0,,,8004.0,0.0,1431988
137.0,Right,2.0,60.0,1439400,0.0,716.0,5120.0,5139.0,6202.0,7219.0,7266.0,8892.0,8916.0,9018.0,10037.0,0.0,1444312
138.0,Right,2.0,-7.5,1469270,0.0,735.0,759.0,779.0,1848.0,2865.0,2913.0,3703.0,,,4527.0,0.0,1473033
139.0,Left,10.0,-15.0,1484100,0.0,251.0,8785.0,8802.0,9866.0,10884.0,10930.0,11954.0,11978.0,,13210.0,0.0,1488551
140.0,Left,2.0,-60.0,1506925,0.0,694.0,16093.0,16114.0,17169.0,18185.0,18240.0,19412.0,19434.0,,20663.0,0.0,1511497
141.0,Left,2.0,-15.0,1517143,0.0,699.0,3362.0,3381.0,4446.0,5467.0,5510.0,6355.0,6378.0,,7606.0,0.0,1521398
142.0,Left,10.0,-30.0,1547722,0.0,424.0,2588.0,2605.0,3667.0,4686.0,4732.0,6033.0,6057.0,,7289.0,0.0,1552452
143.0,Left,2.0,-30.0,1557253,0.0,699.0,2513.0,2531.0,3595.0,4613.0,4659.0,5526.0,5550.0,,6785.0,0.0,1561525
144.0,Right,2.0,30.0,1567585,0.0,695.0,3760.0,3777.0,4858.0,5877.0,5922.0,6985.0,7009.0,7110.0,8124.0,0.0,1571924
145.0,Right,10.0,7.5,1579946,0.0,275.0,5738.0,5751.0,6811.0,7829.0,7874.0,8704.0,8727.0,8830.0,9846.0,0.0,1584052
146.0,Right,10.0,30.0,1590386,0.0,459.0,4053.0,4070.0,5129.0,6147.0,6193.0,7148.0,7171.0,7272.0,8290.0,0.0,1594627
147.0,Left,10.0,15.0,1597558,0.0,456.0,645.0,659.0,1726.0,2743.0,2791.0,3709.0,,,4533.0,0.0,1601438
148.0,Right,2.0,15.0,1639551,0.0,714.0,14159.0,14176.0,15234.0,16254.0,16298.0,17344.0,17367.0,17470.0,18491.0,0.0,1643877
149.0,DurationTime,10.0,-60.0,1649767,0.0,258.0,3602.0,3619.0,4686.0,,,,,,5499.0,0.0,1651656
150.0,DurationTime,10.0,-7.5,1654410,0.0,261.0,474.0,491.0,1553.0,,,,,,2368.0,0.0,1656303
151.0,Left,10.0,60.0,1671040,0.0,245.0,12459.0,12478.0,13541.0,14559.0,14608.0,15563.0,,,16390.0,0.0,1674969
152.0,Right,10.0,-7.5,1677736,0.0,458.0,481.0,495.0,1566.0,2582.0,2630.0,4953.0,,,5777.0,0.0,1683025
153.0,Right,10.0,-60.0,1693979,0.0,462.0,8666.0,8680.0,9747.0,10766.0,10813.0,12011.0,,,12839.0,0.0,1698144
154.0,Right,2.0,7.5,1714245,0.0,691.0,13816.0,13833.0,14900.0,15915.0,15965.0,17035.0,17058.0,17161.0,18179.0,0.0,1718605
155.0,Right,2.0,-15.0,1730881,0.0,727.0,9983.0,10005.0,11066.0,12084.0,12131.0,13094.0,,,13921.0,0.0,1734809
156.0,Right,2.0,7.5,1749451,0.0,715.0,12361.0,12377.0,13442.0,14458.0,14506.0,15530.0,15553.0,15654.0,16673.0,0.0,1753763
157.0,DurationTime,10.0,30.0,1766405,0.0,437.0,10362.0,10380.0,11443.0,,,,,,12257.0,0.0,1768303
158.0,Left,2.0,15.0,1771903,0.0,731.0,1321.0,1338.0,2397.0,3414.0,3462.0,5162.0,,,5986.0,0.0,1776576
159.0,Right,2.0,-30.0,1786542,0.0,699.0,7685.0,7703.0,8767.0,9787.0,9832.0,10771.0,,,11594.0,0.0,1790453
160.0,Right,2.0,60.0,1814950,0.0,706.0,730.0,750.0,1811.0,2828.0,2876.0,2883.0,2909.0,3009.0,4028.0,0.0,1818241
161.0,DurationTime,10.0,60.0,1820811,0.0,255.0,278.0,295.0,1375.0,,,,,,2189.0,0.0,1822715
162.0,DurationTime,2.0,30.0,1847425,0.0,729.0,749.0,766.0,1824.0,,,,,,2634.0,0.0,1849310
163.0,DurationTime,10.0,7.5,1852269,0.0,256.0,668.0,680.0,1744.0,,,,,,2558.0,0.0,1854150
164.0,Right,10.0,-7.5,1861109,0.0,454.0,4678.0,4692.0,5757.0,6775.0,6822.0,7616.0,,,8441.0,0.0,1864877
165.0,Left,2.0,-7.5,1881069,0.0,730.0,13914.0,13937.0,14999.0,16018.0,16065.0,17197.0,17220.0,,18450.0,0.0,1885603
166.0,Left,10.0,-15.0,1900290,0.0,440.0,12395.0,12412.0,13478.0,14496.0,14541.0,15354.0,15377.0,,16607.0,0.0,1904516
167.0,Left,10.0,-60.0,1909684,0.0,456.0,2890.0,2906.0,3969.0,4987.0,5034.0,5996.0,6019.0,,7251.0,0.0,1914048
168.0,DurationTime,10.0,-30.0,1919129,0.0,271.0,2794.0,2811.0,3879.0,,,,,,4693.0,0.0,1921014
169.0,Left,10.0,15.0,1952103,0.0,477.0,6882.0,6898.0,7961.0,8978.0,9023.0,9946.0,,,10770.0,0.0,1955987
170.0,Right,10.0,30.0,1982324,0.0,255.0,2560.0,2577.0,3641.0,4661.0,4705.0,4788.0,4811.0,4914.0,5930.0,0.0,1985678
171.0,DurationTime,10.0,-30.0,1991457,0.0,434.0,3488.0,3505.0,4567.0,,,,,,5382.0,0.0,1993339
172.0,Left,2.0,30.0,1999314,0.0,711.0,3686.0,3702.0,4764.0,5781.0,5828.0,6772.0,,,7597.0,0.0,2003219
173.0,DurationTime,10.0,60.0,2010789,0.0,444.0,5288.0,5303.0,6366.0,,,,,,7180.0,0.0,2012679
174.0,Left,10.0,-30.0,2049390,0.0,251.0,12477.0,12493.0,13552.0,14570.0,14622.0,14603.0,14636.0,,15863.0,0.0,2052771
175.0,DurationTime,10.0,60.0,,0.0,263.0,6288.0,6305.0,7369.0,,,,,,8182.0,0.0,
176.0,Left,10.0,7.5,,0.0,264.0,286.0,300.0,1372.0,2387.0,2432.0,3141.0,,,3965.0,0.0,
177.0,DurationTime,10.0,60.0,,0.0,465.0,869.0,882.0,1946.0,,,,,,2758.0,0.0,
178.0,Left,10.0,60.0,,0.0,466.0,1781.0,1798.0,2863.0,3880.0,3931.0,3914.0,,,4742.0,0.0,
179.0,NoDecision,2.0,-60.0,,0.0,684.0,14900.0,14920.0,16013.0,17030.0,17078.0,,,,20880.0,0.0,
180.0,Left,2.0,-60.0,,0.0,734.0,10590.0,10611.0,11675.0,12695.0,12740.0,13845.0,13868.0,,15099.0,0.0,
181.0,Right,2.0,-7.5,,0.0,725.0,749.0,768.0,1831.0,2849.0,2896.0,3675.0,,,4501.0,0.0,
182.0,DurationTime,10.0,-30.0,,0.0,441.0,12628.0,12647.0,13712.0,,,,,,14521.0,0.0,
183.0,Left,10.0,-15.0,,0.0,457.0,6162.0,6181.0,7246.0,8263.0,8314.0,9544.0,9567.0,,10798.0,0.0,
184.0,Left,10.0,-30.0,,0.0,445.0,9029.0,9047.0,10116.0,11135.0,11182.0,12023.0,12046.0,,13278.0,0.0,
185.0,DurationTime,10.0,60.0,,0.0,465.0,1472.0,1490.0,2548.0,,,,,,3362.0,0.0,
186.0,Left,10.0,30.0,,0.0,446.0,6590.0,6608.0,7672.0,8691.0,8738.0,9247.0,,,10074.0,0.0,
187.0,DurationTime,10.0,60.0,,0.0,260.0,11615.0,11635.0,12702.0,,,,,,13514.0,0.0,
188.0,DurationTime,2.0,60.0,,0.0,734.0,5803.0,5813.0,6880.0,,,,,,7698.0,0.0,
189.0,DurationTime,2.0,7.5,,0.0,730.0,6985.0,7002.0,8069.0,,,,,,8886.0,0.0,
190.0,DurationTime,2.0,30.0,,0.0,740.0,16036.0,16056.0,17115.0,,,,,,17931.0,0.0,
191.0,Right,2.0,-30.0,,0.0,728.0,9183.0,9204.0,10267.0,11285.0,11334.0,11831.0,,,12656.0,0.0,
192.0,DurationTime,10.0,60.0,,0.0,459.0,484.0,502.0,1567.0,,,,,,2380.0,0.0,
193.0,DurationTime,2.0,60.0,,0.0,732.0,3147.0,3170.0,4232.0,,,,,,5045.0,0.0,
194.0,Left,10.0,-60.0,,0.0,452.0,477.0,494.0,1562.0,2581.0,2626.0,3850.0,3873.0,,5102.0,0.0,
