Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
133,128,128,0000010000101,0000010000000,1124472,1128622
134,128,128,0000010000110,0000010000000,1131633,1135743
135,128,128,0000010000111,0000010000000,1138764,1142180
136,128,128,0000010001000,0000010000000,1144967,1148795
137,128,128,0000010001001,0000010000000,1151811,1155493
138,128,128,0000010001010,0000010000000,1158491,1162449
139,128,128,0000010001011,0000010000000,1165200,1168930
140,128,128,0000010001100,0000010000000,1171919,1176469
141,128,128,0000010001101,0000010000000,1179509,1183261
142,128,128,0000010001110,0000010000000,1186252,1190262
143,128,128,0000010001111,0000010000000,1192822,1196613
144,128,128,0000010010000,0000010000000,1199173,1202572
145,128,128,0000010010001,0000010000000,1205354,1208313
146,128,128,0000010010010,0000010000000,1211333,1214614
147,128,128,0000010010011,0000010000000,1217172,1220974
148,128,128,0000010010100,0000010000000,1224013,1227445
149,128,128,0000010010101,0000010000000,1230259,1232181
150,128,128,0000010010110,0000010000000,1235851,1239133
151,128,128,0000010010111,0000010000000,1248618,1250511
152,128,128,0000010011000,0000010000000,1255269,1260077
153,128,128,0000010011001,0000010000000,1265256,1269395
154,128,128,0000010011010,0000010000000,1272142,1276992
155,128,128,0000010011011,0000010000000,1279994,1282954
156,128,128,0000010011100,0000010000000,1285986,1290767
157,128,128,0000010011101,0000010000000,1293858,1297165
158,128,128,0000010011110,0000010000000,1299944,1303578
159,128,128,0000010011111,0000010000000,1306591,1310945
160,128,128,0000010100000,0000010000000,1313983,1317252
161,128,128,0000010100001,0000010000000,1320024,1324126
162,130,128,0000010100010,0000010000010,1327219,1330966
163,130,128,0000010100011,0000010000010,1333746,1337668
164,128,128,0000010100100,0000010000000,1343268,1346254
165,132,128,0000010100101,0000010000100,1349510,1353615
166,130,128,0000010100110,0000010000010,1356375,1359645
167,130,128,0000010100111,0000010000010,1362657,1366419
168,136,128,0000010101000,0000010001000,1369342,1372721
169,128,128,0000010101001,0000010000000,1376042,1377958
170,128,128,0000010101010,0000010000000,1381686,1385608
171,136,128,0000010101011,0000010001000,1391681,1396094
172,128,128,0000010101100,0000010000000,1401890,1406029
173,128,128,0000010101101,0000010000000,1410968,1412854
174,130,128,0000010101110,0000010000010,1416611,1418497
175,128,128,0000010101111,0000010000000,1429429,1433617
176,128,128,0000010110000,0000010000000,1436703,1438591
177,128,128,0000010110001,0000010000000,1441362,1443256
178,130,128,0000010110010,0000010000010,1447912,1451823
179,128,128,0000010110011,0000010000000,1455656,1457554
180,128,128,0000010110100,0000010000000,1497855,1502104
181,128,128,0000010110101,0000010000000,1505705,1507597
182,130,128,0000010110110,0000010000010,1511149,1513026
183,130,128,0000010110111,0000010000010,1532837,1536300
184,136,128,0000010111000,0000010001000,1539094,1542050
185,136,128,0000010111001,0000010001000,1567985,1571787
186,136,128,0000010111010,0000010001000,1574359,1577860
187,136,128,0000010111011,0000010001000,1580911,1582803
188,128,128,0000010111100,0000010000000,1585779,1587667
189,128,128,0000010111101,0000010000000,1612878,1614769
190,130,128,0000010111110,0000010000010,1618409,1620298
191,128,128,0000010111111,0000010000000,1625451,1627343
192,128,128,0000011000000,0000010000000,1669514,1672787
193,128,128,0000011000001,0000010000000,1675365,1679174
194,192,128,0000011000010,0000011000000,1683880,1688166
195,130,128,0000011000011,0000010000010,1691218,1694184
196,128,128,0000011000100,0000010000000,1696944,1698835
197,128,128,0000011000101,0000010000000,1706169,1710160
198,128,128,0000011000110,0000010000000,1713172,1716447
199,128,128,0000011000111,0000010000000,1719195,1722927
200,128,128,0000011001000,0000010000000,1725707,1730114
201,128,128,0000011001001,0000010000000,1734556,1738846
202,128,128,0000011001010,0000010000000,1742606,1744496
203,128,128,0000011001011,0000010000000,1747494,1749389
204,128,128,0000011001100,0000010000000,1755255,1757146
205,128,128,0000011001101,0000010000000,1776228,1779816
206,128,128,0000011001110,0000010000000,1836440,1838333
207,128,128,0000011001111,0000010000000,1842285,1846217
208,128,128,0000011010000,0000010000000,1848776,1852975
209,128,128,0000011010001,0000010000000,1855569,1859090
210,128,128,0000011010010,0000010000000,1868107,1870011
211,128,128,0000011010011,0000010000000,1887637,1889526
212,128,128,0000011010100,0000010000000,1914032,1915921
213,128,128,0000011010101,0000010000000,1938821,1943007
214,128,128,0000011010110,0000010000000,1948883,1950777
215,128,128,0000011010111,0000010000000,1953806,1955696
216,128,128,0000011011000,0000010000000,1958730,1960621
217,128,128,0000011011001,0000010000000,1963201,1965094
218,128,128,0000011011010,0000010000000,1967860,1969763
219,128,128,0000011011011,0000010000000,1974341,1976262
220,128,128,0000011011100,0000010000000,1979601,1981488
221,128,128,0000011011101,0000010000000,1985098,1987024
222,128,128,0000011011110,0000010000000,1989587,1994287
223,128,128,0000011011111,0000010000000,1997327,2000649
224,128,128,0000011100000,0000010000000,2003677,2005569
225,128,128,0000011100001,0000010000000,2052430,2058373
226,130,128,0000011100010,0000010000010,2062805,2066128
227,130,128,0000011100011,0000010000010,2068702,2070603
228,128,128,0000011100100,0000010000000,2075989,2077884
229,128,128,0000011100101,0000010000000,2080647,2082548
230,130,128,0000011100110,0000010000010,2107483,2110872
231,130,128,0000011100111,0000010000010,2114357,2116254
232,128,128,0000011101000,0000010000000,2119032,2122723
233,128,128,0000011101001,0000010000000,2128155,2130042
234,130,128,0000011101010,0000010000010,2132800,2134703
235,136,128,0000011101011,0000010001000,2147608,2150630
236,128,128,0000011101100,0000010000000,2162538,2166355
237,128,128,0000011101101,0000010000000,2176097,2180152
238,128,128,0000011101110,0000010000000,2183742,2187573
239,192,128,0000011101111,0000011000000,2231486,2236107
240,128,128,0000011110000,0000010000000,2242479,2244368
241,128,128,0000011110001,0000010000000,2252489,2258190
242,130,128,0000011110010,0000010000010,2264560,2266449
243,130,128,0000011110011,0000010000010,2269035,2273133
244,128,128,0000011110100,0000010000000,2341271,2343163
245,128,128,0000011110101,0000010000000,2349990,2351884
246,130,128,0000011110110,0000010000010,2363674,2365562
247,130,128,0000011110111,0000010000010,2368576,2370462
248,136,128,0000011111000,0000010001000,2373726,2375613
249,128,128,0000011111001,0000010000000,2405807,2407698
250,136,128,0000011111010,0000010001000,2410714,2413989
251,128,128,0000011111011,0000010000000,2416749,2420758
252,136,128,0000011111100,0000010001000,2423760,2425639
253,136,128,0000011111101,0000010001000,2428399,2430299
254,130,128,0000011111110,0000010000010,2433337,2437068
255,130,128,0000011111111,0000010000010,2443358,2445246
256,256,256,0000100000000,0000100000000,2449257,2451152
257,256,256,0000100000001,0000100000000,2457230,2459118
258,1,256,0000100000010,0000000000001,2699190,2701119
259,2,256,0000100000011,0000000000010,2704145,2707666
260,2,256,0000100000100,0000000000010,2714650,2716557
261,4,256,0000100000101,0000000000100,2731321,2735053
262,4,256,0000100000110,0000000000100,2737625,2743564
263,4,256,0000100000111,0000000000100,2746574,2750984
264,4,256,0000100001000,0000000000100,2756657,2758543
265,8,256,0000100001001,0000000001000,2763651,2765540
266,8,256,0000100001010,0000000001000,2769536,2771420
