Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,2.0,-30.0,1.0,759.0,2143.0,2169.0,3230.0,,,,,,4048.0,0.0
2.0,Right,2.0,30.0,0.0,726.0,2099.0,2117.0,3181.0,4204.0,4259.0,4954.0,4981.0,5083.0,6100.0,0.0
3.0,Right,2.0,-7.5,0.0,695.0,727.0,742.0,1802.0,2819.0,2866.0,3651.0,,,4477.0,0.0
4.0,Right,2.0,15.0,0.0,703.0,723.0,740.0,1804.0,2821.0,2868.0,3635.0,3658.0,3759.0,4777.0,0.0
5.0,Left,2.0,7.5,0.0,701.0,724.0,743.0,1803.0,2820.0,2867.0,3492.0,,,4315.0,0.0
6.0,Left,2.0,-60.0,0.0,739.0,765.0,779.0,1850.0,2866.0,2914.0,3516.0,3539.0,,4708.0,0.0
7.0,Right,2.0,-15.0,0.0,721.0,745.0,759.0,1823.0,2841.0,2886.0,3457.0,,,4284.0,0.0
8.0,Left,2.0,-30.0,1.0,695.0,718.0,734.0,1802.0,2815.0,2860.0,3335.0,3359.0,,4528.0,0.0
9.0,Right,2.0,60.0,0.0,702.0,726.0,741.0,1812.0,2828.0,2877.0,3715.0,3739.0,3838.0,4854.0,0.0
10.0,Right,2.0,-15.0,0.0,698.0,722.0,739.0,1802.0,2818.0,2867.0,3535.0,,,4360.0,0.0
11.0,Left,2.0,-30.0,0.0,704.0,727.0,744.0,1798.0,2816.0,2861.0,3314.0,3338.0,,4512.0,0.0
12.0,Left,2.0,-60.0,0.0,706.0,729.0,743.0,1806.0,2821.0,2872.0,3362.0,3385.0,,4556.0,0.0
13.0,Right,2.0,30.0,0.0,689.0,710.0,725.0,1788.0,2807.0,2851.0,3324.0,3348.0,3452.0,4471.0,0.0
14.0,Right,2.0,7.5,0.0,698.0,722.0,739.0,1798.0,2815.0,2863.0,3526.0,3550.0,3652.0,4668.0,0.0
15.0,Right,2.0,15.0,0.0,708.0,730.0,741.0,1799.0,2817.0,2862.0,3608.0,3631.0,3732.0,4748.0,0.0
16.0,Right,2.0,60.0,0.0,705.0,729.0,744.0,1807.0,2824.0,2870.0,3628.0,3652.0,3755.0,4776.0,0.0
17.0,Right,2.0,-7.5,0.0,690.0,873.0,892.0,1950.0,2966.0,3015.0,3594.0,,,4417.0,0.0
18.0,Right,2.0,7.5,0.0,734.0,758.0,775.0,1839.0,2857.0,2907.0,3636.0,3659.0,3759.0,4777.0,0.0
19.0,DurationTime,2.0,15.0,0.0,724.0,747.0,762.0,1823.0,,,,,,2637.0,0.0
20.0,DurationTime,2.0,15.0,0.0,712.0,734.0,748.0,1811.0,,,,,,2622.0,0.0
21.0,DurationTime,2.0,-60.0,0.0,734.0,755.0,772.0,1831.0,,,,,,2643.0,0.0
22.0,Right,2.0,15.0,0.0,709.0,860.0,878.0,1941.0,2960.0,3005.0,3755.0,3778.0,3878.0,4895.0,0.0
23.0,Right,2.0,-7.5,0.0,727.0,748.0,763.0,1831.0,2849.0,2896.0,3857.0,,,4683.0,0.0
24.0,Right,2.0,60.0,0.0,724.0,746.0,764.0,1823.0,2840.0,2884.0,3788.0,3811.0,3914.0,4932.0,0.0
25.0,Left,2.0,-60.0,0.0,692.0,715.0,733.0,1801.0,2820.0,2867.0,3321.0,3344.0,,4512.0,0.0
26.0,DurationTime,2.0,-30.0,0.0,720.0,743.0,765.0,1821.0,,,,,,2635.0,0.0
27.0,DurationTime,2.0,-15.0,0.0,690.0,711.0,729.0,1794.0,,,,,,2607.0,0.0
