Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,2.0,-7.5,1.0,708.0,5652.0,5677.0,6740.0,,,,,,7557.0,0.0
2.0,Right,2.0,60.0,0.0,697.0,740.0,753.0,1816.0,2837.0,2894.0,3135.0,3161.0,3264.0,4281.0,0.0
3.0,DurationTime,2.0,-60.0,0.0,689.0,3742.0,3762.0,4828.0,,,,,,5642.0,0.0
4.0,Left,10.0,-60.0,0.0,456.0,476.0,490.0,1571.0,2589.0,2639.0,2622.0,2651.0,,3859.0,0.0
5.0,Right,2.0,-30.0,0.0,695.0,1148.0,1157.0,2227.0,3243.0,3291.0,4144.0,,,4970.0,0.0
6.0,Right,2.0,-7.5,0.0,718.0,741.0,762.0,1822.0,2838.0,2893.0,2873.0,,,3707.0,0.0
7.0,Right,2.0,7.5,0.0,688.0,711.0,726.0,1784.0,2802.0,2848.0,3042.0,3065.0,3169.0,4188.0,0.0
8.0,Right,2.0,-15.0,0.0,692.0,3607.0,3629.0,4686.0,5705.0,5750.0,6279.0,,,7101.0,0.0
9.0,DurationTime,10.0,30.0,0.0,447.0,470.0,485.0,1553.0,,,,,,2364.0,0.0
10.0,Left,10.0,-15.0,0.0,248.0,270.0,284.0,1360.0,2378.0,2428.0,2411.0,2442.0,,3652.0,0.0
11.0,Left,10.0,-30.0,0.0,435.0,898.0,912.0,1974.0,2992.0,3039.0,4139.0,4162.0,,5376.0,0.0
12.0,Right,10.0,-7.5,0.0,257.0,911.0,931.0,1988.0,3006.0,3053.0,3387.0,,,4211.0,0.0
13.0,Right,10.0,60.0,0.0,283.0,303.0,319.0,1392.0,2406.0,2457.0,2443.0,2469.0,2570.0,3587.0,0.0
14.0,Right,2.0,15.0,0.0,694.0,937.0,955.0,2014.0,3031.0,3078.0,3967.0,3991.0,4095.0,5111.0,0.0
15.0,Left,10.0,30.0,0.0,263.0,816.0,831.0,1894.0,2910.0,2965.0,2945.0,,,3780.0,0.0
16.0,Right,2.0,30.0,0.0,698.0,721.0,733.0,1796.0,2813.0,2866.0,2847.0,2881.0,2982.0,3998.0,0.0
17.0,Right,10.0,15.0,0.0,281.0,591.0,604.0,1675.0,2691.0,2739.0,4145.0,4169.0,4270.0,5287.0,0.0
18.0,Right,10.0,7.5,0.0,452.0,472.0,487.0,1565.0,2583.0,2630.0,3139.0,3162.0,3265.0,4281.0,0.0
19.0,Left,2.0,-60.0,0.0,697.0,1591.0,1610.0,2669.0,3686.0,3733.0,4071.0,4095.0,,5307.0,0.0
20.0,Left,2.0,-15.0,0.0,698.0,722.0,737.0,1797.0,2813.0,2861.0,3651.0,3675.0,,4887.0,0.0
21.0,Right,2.0,15.0,0.0,698.0,722.0,734.0,1800.0,2817.0,2865.0,4222.0,4245.0,4344.0,5359.0,0.0
22.0,Right,2.0,60.0,0.0,708.0,731.0,750.0,1807.0,2821.0,2872.0,3367.0,3391.0,3495.0,4513.0,0.0
23.0,Left,10.0,-7.5,0.0,432.0,1327.0,1343.0,2410.0,3429.0,3477.0,3553.0,3576.0,,4781.0,0.0
24.0,Right,10.0,15.0,0.0,455.0,479.0,495.0,1568.0,2585.0,2633.0,3357.0,3380.0,3483.0,4502.0,0.0
25.0,Right,2.0,-7.5,0.0,694.0,6299.0,6319.0,7379.0,8393.0,8448.0,8429.0,,,9262.0,0.0
26.0,Right,10.0,60.0,0.0,450.0,473.0,491.0,1565.0,2583.0,2630.0,2616.0,2643.0,2743.0,3761.0,0.0
27.0,Right,10.0,-15.0,0.0,251.0,273.0,286.0,1355.0,2371.0,2419.0,3154.0,,,3978.0,0.0
28.0,Right,10.0,7.5,0.0,479.0,1274.0,1290.0,2355.0,3372.0,3418.0,4214.0,4237.0,4338.0,5352.0,0.0
29.0,Right,10.0,30.0,0.0,452.0,1527.0,1544.0,2609.0,3625.0,3674.0,4077.0,4100.0,4203.0,5220.0,0.0
30.0,Left,2.0,-30.0,0.0,702.0,1665.0,1682.0,2744.0,3765.0,3808.0,4835.0,4859.0,,6068.0,0.0
31.0,Right,2.0,30.0,0.0,690.0,713.0,729.0,1788.0,2807.0,2853.0,3939.0,3963.0,4065.0,5081.0,0.0
32.0,Left,2.0,-60.0,0.0,688.0,1099.0,1114.0,2208.0,3226.0,3273.0,4783.0,4807.0,,6013.0,0.0
33.0,Right,2.0,7.5,0.0,724.0,3997.0,4017.0,5083.0,6105.0,6147.0,7440.0,7464.0,7563.0,8583.0,0.0
34.0,Left,10.0,-60.0,0.0,252.0,467.0,489.0,1548.0,2565.0,2611.0,3809.0,3833.0,,5039.0,0.0
35.0,Left,10.0,-30.0,0.0,449.0,473.0,489.0,1560.0,2578.0,2621.0,3469.0,3492.0,,4696.0,0.0
36.0,Right,10.0,60.0,0.0,254.0,278.0,294.0,1361.0,2379.0,2425.0,3141.0,3164.0,3264.0,4285.0,0.0
37.0,Left,10.0,-15.0,0.0,258.0,932.0,949.0,2008.0,3025.0,3071.0,3782.0,3805.0,,5016.0,0.0
38.0,DurationTime,10.0,30.0,0.0,255.0,1610.0,1626.0,2692.0,,,,,,3506.0,0.0
39.0,DurationTime,10.0,15.0,0.0,455.0,476.0,488.0,1573.0,,,,,,2387.0,0.0
40.0,Right,2.0,-60.0,0.0,731.0,754.0,773.0,1835.0,2854.0,2907.0,2886.0,,,3716.0,0.0
41.0,Right,2.0,-15.0,0.0,686.0,941.0,956.0,2016.0,3035.0,3082.0,4321.0,,,5147.0,0.0
42.0,Right,2.0,7.5,0.0,701.0,1536.0,1555.0,2613.0,3633.0,3678.0,5634.0,5657.0,5758.0,6771.0,0.0
43.0,Right,2.0,15.0,0.0,726.0,749.0,765.0,1821.0,2839.0,2886.0,3527.0,3551.0,3650.0,4667.0,0.0
44.0,Right,10.0,-7.5,0.0,458.0,952.0,967.0,2034.0,3051.0,3098.0,3852.0,,,4676.0,0.0
45.0,Left,10.0,-30.0,0.0,257.0,279.0,291.0,1367.0,2384.0,2432.0,2418.0,2441.0,,3654.0,0.0
46.0,Left,2.0,-30.0,0.0,731.0,754.0,770.0,1828.0,2846.0,2892.0,3238.0,3261.0,,4471.0,0.0
