Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
62.0,Right,2.0,15.0,445775,0.0,706.0,729.0,747.0,1807.0,2822.0,2869.0,3694.0,3718.0,3820.0,4835.0,0.0,449878
63.0,DurationTime,2.0,60.0,452968,0.0,715.0,806.0,825.0,1887.0,,,,,,2700.0,0.0,454856
64.0,DurationTime,2.0,7.5,457916,0.0,750.0,773.0,793.0,1863.0,,,,,,2678.0,0.0,459824
65.0,DurationTime,2.0,-7.5,469310,0.0,707.0,7202.0,7227.0,8286.0,,,,,,9100.0,0.0,471203
66.0,DurationTime,2.0,60.0,474227,0.0,715.0,738.0,753.0,1819.0,,,,,,2633.0,0.0,476118
67.0,Right,2.0,30.0,479143,0.0,723.0,747.0,763.0,1825.0,2843.0,2890.0,3578.0,3601.0,3703.0,4722.0,0.0,483124
68.0,Right,2.0,-7.5,486114,0.0,691.0,714.0,727.0,1792.0,2809.0,2852.0,3384.0,,,4211.0,0.0,489613
69.0,Right,2.0,60.0,492635,0.0,717.0,738.0,754.0,1813.0,2830.0,2877.0,4231.0,4254.0,4354.0,5375.0,0.0,497298
70.0,Left,2.0,-15.0,500307,0.0,707.0,730.0,750.0,1811.0,2827.0,2875.0,3581.0,3604.0,,4794.0,0.0,504370
71.0,DurationTime,2.0,7.5,507377,0.0,706.0,730.0,745.0,1805.0,,,,,,2616.0,0.0,509271
72.0,Left,2.0,-30.0,512275,0.0,696.0,720.0,732.0,1805.0,2823.0,2870.0,3519.0,3542.0,,4735.0,0.0,516290
73.0,Right,2.0,7.5,520078,0.0,709.0,1513.0,1530.0,2595.0,3613.0,3659.0,4254.0,4279.0,4381.0,5399.0,0.0,523972
74.0,Left,2.0,-60.0,528440,0.0,694.0,2158.0,2185.0,3270.0,4286.0,4334.0,4898.0,4921.0,,6107.0,0.0,532355
75.0,Right,2.0,30.0,535384,0.0,726.0,749.0,767.0,1833.0,2851.0,2897.0,3710.0,3733.0,3836.0,4852.0,0.0,539486
76.0,Right,2.0,-15.0,542499,0.0,693.0,716.0,739.0,1809.0,2827.0,2873.0,3614.0,,,4437.0,0.0,546207
77.0,Left,2.0,-30.0,549228,0.0,719.0,742.0,759.0,1822.0,2842.0,2887.0,3512.0,3534.0,,4724.0,0.0,553215
78.0,DurationTime,2.0,-7.5,556298,0.0,726.0,809.0,823.0,1884.0,,,,,,2697.0,0.0,558193
79.0,Right,2.0,7.5,561194,0.0,694.0,716.0,733.0,1798.0,2814.0,2863.0,3673.0,3696.0,3799.0,4814.0,0.0,565282
80.0,Right,2.0,-7.5,568295,0.0,699.0,723.0,746.0,1808.0,2826.0,2872.0,3601.0,,,4424.0,0.0,571992
81.0,Right,2.0,15.0,575021,0.0,731.0,753.0,766.0,1832.0,2851.0,2897.0,3870.0,3894.0,3993.0,5012.0,0.0,579280
82.0,Right,2.0,60.0,582309,0.0,724.0,745.0,760.0,1827.0,2846.0,2891.0,3725.0,3749.0,3851.0,4868.0,0.0,586429
83.0,DurationTime,2.0,-60.0,589492,0.0,723.0,776.0,789.0,1858.0,,,,,,2670.0,0.0,591381
84.0,Left,2.0,-60.0,594422,0.0,696.0,758.0,774.0,1839.0,2860.0,2905.0,3494.0,3517.0,,4707.0,0.0,598374
85.0,Left,2.0,-60.0,601400,0.0,715.0,736.0,753.0,1821.0,2839.0,2885.0,3611.0,3634.0,,4823.0,0.0,605483
86.0,DurationTime,2.0,-7.5,608508,0.0,722.0,745.0,761.0,1818.0,,,,,,2632.0,0.0,610389
87.0,Right,2.0,30.0,613417,0.0,728.0,750.0,765.0,1825.0,2843.0,2890.0,3761.0,3784.0,3888.0,4905.0,0.0,617578
88.0,Left,2.0,15.0,625845,0.0,692.0,5986.0,6008.0,7066.0,8084.0,8130.0,8732.0,,,9557.0,0.0,629453
89.0,Left,2.0,-30.0,632471,0.0,711.0,735.0,759.0,1818.0,2835.0,2883.0,3376.0,3399.0,,4585.0,0.0,636313
90.0,Left,2.0,7.5,640726,0.0,736.0,2131.0,2149.0,3212.0,4229.0,4275.0,4972.0,,,5796.0,0.0,644387
91.0,Right,2.0,-7.5,651374,0.0,703.0,4696.0,4721.0,5788.0,6805.0,6851.0,7381.0,,,8202.0,0.0,654868
92.0,DurationTime,2.0,60.0,660012,0.0,708.0,2852.0,2873.0,3938.0,,,,,,4748.0,0.0,661896
93.0,Right,2.0,-15.0,664920,0.0,720.0,742.0,759.0,1825.0,2841.0,2890.0,3738.0,,,4562.0,0.0,668736
94.0,Right,2.0,60.0,673681,0.0,710.0,2664.0,2680.0,3743.0,4761.0,4806.0,5435.0,5458.0,5560.0,6579.0,0.0,677589
95.0,Left,2.0,-7.5,685652,0.0,719.0,5775.0,5801.0,6859.0,7876.0,7925.0,8482.0,8505.0,,9695.0,0.0,689568
96.0,Right,2.0,15.0,692593,0.0,723.0,744.0,758.0,1823.0,2839.0,2887.0,3665.0,3688.0,3792.0,4809.0,0.0,696660
97.0,Left,2.0,-15.0,699680,0.0,717.0,740.0,758.0,1820.0,2840.0,2884.0,3608.0,3631.0,,4819.0,0.0,703756
98.0,Right,2.0,60.0,706765,0.0,714.0,735.0,752.0,1811.0,2827.0,2875.0,3600.0,3624.0,3726.0,4741.0,0.0,710779
99.0,Right,2.0,7.5,713769,0.0,691.0,713.0,728.0,1790.0,2808.0,2854.0,3502.0,3526.0,3625.0,4642.0,0.0,717705
100.0,Left,2.0,-30.0,720715,0.0,703.0,723.0,737.0,1812.0,2828.0,2876.0,3515.0,3538.0,,4727.0,0.0,724708
101.0,Right,2.0,30.0,727697,0.0,696.0,717.0,732.0,1793.0,2811.0,2859.0,3584.0,3607.0,3709.0,4725.0,0.0,731713
