Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
82,64,64,0000001010010,0000001000000,582309,586429
83,64,64,0000001010011,0000001000000,589492,591381
84,64,64,0000001010100,0000001000000,594422,598374
85,64,64,0000001010101,0000001000000,601400,605483
86,64,64,0000001010110,0000001000000,608508,610389
87,64,64,0000001010111,0000001000000,613417,617578
88,64,64,0000001011000,0000001000000,625845,629453
89,64,64,0000001011001,0000001000000,632471,636313
90,64,64,0000001011010,0000001000000,640726,644387
91,64,64,0000001011011,0000001000000,651374,654868
92,64,64,0000001011100,0000001000000,660012,661896
93,64,64,0000001011101,0000001000000,664920,668736
94,64,64,0000001011110,0000001000000,673681,677589
95,64,64,0000001011111,0000001000000,685652,689568
96,64,64,0000001100000,0000001000000,692593,696660
97,64,64,0000001100001,0000001000000,699680,703756
98,66,64,0000001100010,0000001000010,706765,710779
99,66,64,0000001100011,0000001000010,713769,717705
100,64,64,0000001100100,0000001000000,720715,724708
101,64,64,0000001100101,0000001000000,727697,731713
102,66,64,0000001100110,0000001000010,734717,738654
103,66,64,0000001100111,0000001000010,741637,745578
104,72,64,0000001101000,0000001001000,748580,752601
105,64,64,0000001101001,0000001000000,755611,759569
106,64,64,0000001101010,0000001000000,762571,766619
107,72,64,0000001101011,0000001001000,769636,773504
108,64,64,0000001101100,0000001000000,776544,779820
109,64,64,0000001101101,0000001000000,783287,788066
110,66,64,0000001101110,0000001000010,791109,794989
111,64,64,0000001101111,0000001000000,798024,801555
112,64,64,0000001110000,0000001000000,804558,808518
113,64,64,0000001110001,0000001000000,812480,816362
114,66,64,0000001110010,0000001000010,819374,823342
115,66,64,0000001110011,0000001000010,834199,838213
116,64,64,0000001110100,0000001000000,841237,845267
117,64,64,0000001110101,0000001000000,848306,852179
118,66,64,0000001110110,0000001000010,855203,859156
119,66,64,0000001110111,0000001000010,862183,866303
120,72,64,0000001111000,0000001001000,869357,873315
121,64,64,0000001111001,0000001000000,876337,880139
122,64,64,0000001111010,0000001000000,883323,887340
123,72,64,0000001111011,0000001001000,890385,894059
124,72,64,0000001111100,0000001001000,897068,901228
125,64,64,0000001111101,0000001000000,904232,908134
126,66,64,0000001111110,0000001000010,911161,913054
127,66,64,0000001111111,0000001000010,916084,920071
128,128,128,0000010000000,0000010000000,923092,927108
129,128,128,0000010000001,0000010000000,930613,934698
130,128,128,0000010000010,0000010000000,943460,947415
131,128,128,0000010000011,0000010000000,950455,954481
132,128,128,0000010000100,0000010000000,957704,961300
133,128,128,0000010000101,0000010000000,964368,968636
134,128,128,0000010000110,0000010000000,978135,981782
135,128,128,0000010000111,0000010000000,1007242,1010861
136,128,128,0000010001000,0000010000000,1013882,1017455
137,128,128,0000010001001,0000010000000,1020460,1024499
138,128,128,0000010001010,0000010000000,1027499,1031215
139,128,128,0000010001011,0000010000000,1034204,1037890
140,128,128,0000010001100,0000010000000,1040890,1045420
141,128,128,0000010001101,0000010000000,1050723,1055017
142,128,128,0000010001110,0000010000000,1058041,1059927
143,128,128,0000010001111,0000010000000,1062971,1067032
144,128,128,0000010010000,0000010000000,1070061,1073763
145,128,128,0000010010001,0000010000000,1076766,1080897
146,128,128,0000010010010,0000010000000,1083898,1087840
147,128,128,0000010010011,0000010000000,1090962,1092851
148,128,128,0000010010100,0000010000000,1097817,1101916
149,128,128,0000010010101,0000010000000,1107366,1111364
150,128,128,0000010010110,0000010000000,1114412,1118392
151,128,128,0000010010111,0000010000000,1121399,1126176
152,128,128,0000010011000,0000010000000,1129200,1132798
153,128,128,0000010011001,0000010000000,1135816,1139556
154,128,128,0000010011010,0000010000000,1142598,1146231
155,128,128,0000010011011,0000010000000,1149233,1153370
156,128,128,0000010011100,0000010000000,1156378,1160899
157,128,128,0000010011101,0000010000000,1165630,1169172
158,128,128,0000010011110,0000010000000,1172644,1176565
159,128,128,0000010011111,0000010000000,1179841,1183907
160,128,128,0000010100000,0000010000000,1186936,1191049
161,128,128,0000010100001,0000010000000,1194073,1198183
162,128,128,0000010100010,0000010000000,1203587,1207346
163,128,128,0000010100011,0000010000000,1210368,1214310
164,128,128,0000010100100,0000010000000,1217315,1221390
165,128,128,0000010100101,0000010000000,1224395,1228477
166,130,128,0000010100110,0000010000010,1231507,1235146
167,130,128,0000010100111,0000010000010,1238160,1242300
168,136,128,0000010101000,0000010001000,1245305,1249207
169,128,128,0000010101001,0000010000000,1253330,1257325
170,136,128,0000010101010,0000010001000,1260634,1262525
171,136,128,0000010101011,0000010001000,1267311,1271225
172,128,128,0000010101100,0000010000000,1275695,1277591
173,128,128,0000010101101,0000010000000,1280598,1284806
174,128,128,0000010101110,0000010000000,1287840,1291562
175,128,128,0000010101111,0000010000000,1296328,1300922
176,128,128,0000010110000,0000010000000,1303931,1308185
177,128,128,0000010110001,0000010000000,1315072,1318852
178,130,128,0000010110010,0000010000010,1322298,1326251
179,130,128,0000010110011,0000010000010,1329243,1331135
180,128,128,0000010110100,0000010000000,1334157,1338299
181,128,128,0000010110101,0000010000000,1341360,1343253
182,130,128,0000010110110,0000010000010,1346255,1350255
183,130,128,0000010110111,0000010000010,1354429,1356318
184,136,128,0000010111000,0000010001000,1383891,1385776
185,136,128,0000010111001,0000010001000,1388784,1392523
186,128,128,0000010111010,0000010000000,1395567,1399728
187,128,128,0000010111011,0000010000000,1402778,1484442
