Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Right,2.0,-15.0,0.0,748.0,2373.0,2395.0,3451.0,4471.0,4515.0,5466.0,,,6290.0,0.0
2.0,Right,2.0,15.0,0.0,736.0,759.0,776.0,1838.0,2855.0,2907.0,2889.0,2919.0,3019.0,4044.0,0.0
3.0,Right,2.0,-30.0,0.0,720.0,1285.0,1302.0,2369.0,3387.0,3438.0,4062.0,,,4889.0,0.0
4.0,Right,2.0,30.0,0.0,736.0,768.0,784.0,1846.0,2863.0,2908.0,3537.0,3560.0,3662.0,4679.0,0.0
5.0,Left,2.0,60.0,0.0,727.0,1151.0,1169.0,2229.0,3247.0,3300.0,3280.0,,,4113.0,0.0
6.0,DurationTime,2.0,7.5,0.0,737.0,758.0,773.0,1839.0,,,,,,2652.0,0.0
7.0,Right,2.0,-7.5,0.0,739.0,764.0,783.0,1845.0,2863.0,2909.0,3608.0,,,4435.0,0.0
8.0,DurationTime,2.0,7.5,0.0,733.0,756.0,770.0,1840.0,,,,,,2657.0,0.0
9.0,DurationTime,2.0,-60.0,0.0,705.0,726.0,740.0,1808.0,,,,,,2624.0,0.0
10.0,DurationTime,2.0,-60.0,0.0,732.0,835.0,851.0,1915.0,,,,,,2732.0,0.0
11.0,Right,2.0,7.5,0.0,740.0,764.0,779.0,1848.0,2866.0,2913.0,4401.0,4424.0,4527.0,5548.0,0.0
12.0,Right,2.0,-60.0,0.0,721.0,5277.0,5295.0,6357.0,7378.0,7422.0,8151.0,,,8979.0,0.0
13.0,Right,2.0,-30.0,0.0,699.0,722.0,739.0,1806.0,2824.0,2879.0,2857.0,,,3691.0,0.0
14.0,DurationTime,2.0,-60.0,0.0,735.0,971.0,987.0,2054.0,,,,,,2869.0,0.0
15.0,DurationTime,2.0,60.0,0.0,705.0,726.0,738.0,1809.0,,,,,,2622.0,0.0
16.0,Right,2.0,60.0,0.0,730.0,753.0,772.0,1834.0,2853.0,2903.0,2885.0,2919.0,3022.0,4039.0,0.0
17.0,Right,2.0,-60.0,0.0,736.0,1137.0,1149.0,2214.0,3233.0,3279.0,3824.0,,,4649.0,0.0
18.0,DurationTime,2.0,-15.0,0.0,696.0,718.0,736.0,1800.0,,,,,,2616.0,0.0
19.0,Right,2.0,7.5,0.0,725.0,748.0,762.0,1830.0,2849.0,2895.0,4185.0,4208.0,4311.0,5326.0,0.0
20.0,Right,2.0,-15.0,0.0,699.0,723.0,738.0,1803.0,2822.0,2876.0,2854.0,,,3690.0,0.0
21.0,DurationTime,2.0,15.0,0.0,734.0,758.0,775.0,1842.0,,,,,,2655.0,0.0
22.0,Right,2.0,30.0,0.0,723.0,745.0,766.0,1825.0,2844.0,2889.0,2899.0,2926.0,3027.0,4048.0,0.0
23.0,DurationTime,2.0,15.0,0.0,733.0,756.0,774.0,1836.0,,,,,,2651.0,0.0
24.0,Right,2.0,-7.5,0.0,737.0,961.0,982.0,2038.0,3057.0,3110.0,3089.0,,,3922.0,0.0
25.0,DurationTime,2.0,15.0,0.0,730.0,754.0,771.0,1838.0,,,,,,2652.0,0.0
26.0,Right,2.0,15.0,0.0,736.0,2049.0,2066.0,3133.0,4151.0,4198.0,5705.0,5729.0,5831.0,6850.0,0.0
27.0,Left,2.0,-60.0,0.0,739.0,760.0,775.0,1842.0,2859.0,2907.0,3764.0,3787.0,,4974.0,0.0
28.0,Right,2.0,60.0,0.0,739.0,763.0,784.0,1849.0,2862.0,2909.0,3455.0,3479.0,3581.0,4599.0,0.0
29.0,Left,2.0,-15.0,0.0,738.0,1525.0,1545.0,2612.0,3631.0,3676.0,3756.0,3779.0,,4972.0,0.0
30.0,Right,2.0,30.0,0.0,700.0,722.0,738.0,1806.0,2826.0,2878.0,2858.0,2891.0,2991.0,4007.0,0.0
31.0,Left,2.0,15.0,0.0,734.0,756.0,771.0,1836.0,2856.0,2901.0,4557.0,,,5383.0,0.0
32.0,DurationTime,2.0,-30.0,0.0,726.0,749.0,760.0,1824.0,,,,,,2638.0,0.0
33.0,Left,2.0,7.5,0.0,735.0,760.0,778.0,1836.0,2854.0,2900.0,2887.0,,,3715.0,0.0
34.0,Right,2.0,-7.5,0.0,696.0,720.0,738.0,1801.0,2818.0,2864.0,3472.0,,,4299.0,0.0
35.0,Right,2.0,-30.0,0.0,731.0,751.0,768.0,1833.0,2852.0,2904.0,2884.0,,,3719.0,0.0
36.0,Right,2.0,60.0,0.0,735.0,758.0,774.0,1841.0,2856.0,2906.0,3726.0,3749.0,3852.0,4871.0,0.0
37.0,Left,2.0,-60.0,0.0,694.0,718.0,741.0,1804.0,2823.0,2870.0,3516.0,3539.0,,4728.0,0.0
38.0,Left,2.0,-30.0,0.0,735.0,757.0,773.0,1842.0,2861.0,2907.0,3780.0,3803.0,,4995.0,0.0
39.0,Right,2.0,-7.5,0.0,737.0,760.0,777.0,1845.0,2865.0,2912.0,3540.0,,,4361.0,0.0
40.0,Left,2.0,-15.0,0.0,737.0,760.0,779.0,1842.0,2861.0,2906.0,3982.0,4006.0,,5194.0,0.0
41.0,Right,2.0,30.0,0.0,727.0,878.0,892.0,1961.0,2979.0,3026.0,3659.0,3682.0,3782.0,4804.0,0.0
42.0,Right,2.0,7.5,0.0,732.0,753.0,768.0,1837.0,2857.0,2901.0,3607.0,3631.0,3733.0,4754.0,0.0
43.0,Left,2.0,15.0,0.0,694.0,717.0,734.0,1800.0,2821.0,2865.0,4184.0,,,5005.0,0.0
44.0,Right,2.0,7.5,0.0,730.0,754.0,778.0,1845.0,2863.0,2910.0,3116.0,3140.0,3239.0,4257.0,0.0
45.0,Right,2.0,60.0,0.0,735.0,757.0,774.0,1837.0,2862.0,2904.0,3139.0,3163.0,3265.0,4282.0,0.0
46.0,Left,2.0,-30.0,0.0,741.0,903.0,916.0,1990.0,3009.0,3057.0,4396.0,4419.0,,5609.0,0.0
47.0,Right,2.0,-7.5,0.0,740.0,764.0,781.0,1845.0,2864.0,2910.0,4005.0,,,4832.0,0.0
48.0,Left,2.0,-15.0,0.0,725.0,748.0,766.0,1835.0,2853.0,2907.0,2886.0,2919.0,,4112.0,0.0
49.0,DurationTime,2.0,-60.0,0.0,734.0,757.0,771.0,1840.0,,,,,,2653.0,0.0
50.0,DurationTime,2.0,-60.0,0.0,733.0,753.0,769.0,1833.0,,,,,,2647.0,0.0
51.0,Right,2.0,30.0,0.0,728.0,750.0,765.0,1833.0,2853.0,2897.0,2949.0,2973.0,3074.0,4094.0,0.0
52.0,Right,2.0,15.0,0.0,737.0,761.0,779.0,1848.0,2866.0,2913.0,3088.0,3112.0,3211.0,4231.0,0.0
53.0,Left,2.0,-60.0,0.0,705.0,729.0,745.0,1808.0,2828.0,2872.0,3010.0,3034.0,,4219.0,0.0
54.0,Right,2.0,-60.0,0.0,729.0,752.0,770.0,1832.0,2851.0,2897.0,2955.0,,,3782.0,0.0
55.0,Right,2.0,30.0,0.0,733.0,756.0,770.0,1846.0,2865.0,2917.0,2898.0,2933.0,3030.0,4047.0,0.0
56.0,Left,2.0,-30.0,0.0,734.0,756.0,770.0,1837.0,2858.0,2902.0,3548.0,3572.0,,4758.0,0.0
57.0,Right,2.0,60.0,0.0,731.0,755.0,766.0,1830.0,2850.0,2895.0,3432.0,3455.0,3556.0,4574.0,0.0
58.0,Left,2.0,15.0,0.0,722.0,747.0,773.0,1839.0,2856.0,2904.0,3969.0,,,4793.0,0.0
59.0,Left,2.0,-15.0,0.0,738.0,763.0,780.0,1845.0,2864.0,2909.0,3918.0,3941.0,,5133.0,0.0
60.0,Right,2.0,7.5,0.0,726.0,750.0,765.0,1827.0,2845.0,2894.0,3738.0,3761.0,3864.0,4882.0,0.0
61.0,Right,2.0,-7.5,0.0,731.0,1246.0,1263.0,2332.0,3352.0,3397.0,4243.0,,,5070.0,0.0
62.0,Right,2.0,15.0,0.0,731.0,1338.0,1359.0,2422.0,3440.0,3487.0,4975.0,4999.0,5103.0,6120.0,0.0
63.0,Right,2.0,60.0,0.0,704.0,728.0,745.0,1814.0,2831.0,2877.0,3637.0,3661.0,3763.0,4781.0,0.0
64.0,Right,2.0,-15.0,0.0,731.0,752.0,764.0,1838.0,2858.0,2911.0,2890.0,,,3723.0,0.0
65.0,Left,2.0,-60.0,0.0,735.0,758.0,778.0,1844.0,2862.0,2910.0,3282.0,3305.0,,4491.0,0.0
66.0,Right,2.0,7.5,0.0,734.0,758.0,776.0,1839.0,2856.0,2901.0,3343.0,3367.0,3469.0,4489.0,0.0
67.0,Left,2.0,30.0,0.0,725.0,745.0,766.0,1833.0,2853.0,2905.0,2884.0,,,3719.0,0.0
68.0,Right,2.0,-7.5,0.0,703.0,727.0,743.0,1801.0,2818.0,2874.0,2852.0,,,3687.0,0.0
69.0,DurationTime,2.0,-30.0,0.0,730.0,752.0,765.0,1831.0,,,,,,2644.0,0.0
70.0,DurationTime,2.0,-30.0,0.0,734.0,757.0,773.0,1835.0,,,,,,2649.0,0.0
71.0,Left,2.0,-30.0,0.0,734.0,757.0,774.0,1838.0,2856.0,2909.0,2889.0,2923.0,,4112.0,0.0
72.0,Left,2.0,-60.0,0.0,698.0,1275.0,1296.0,2359.0,3378.0,3424.0,3862.0,3885.0,,5075.0,0.0
73.0,Right,2.0,-30.0,0.0,733.0,2108.0,2124.0,3190.0,4208.0,4254.0,5007.0,,,5833.0,0.0
74.0,DurationTime,2.0,60.0,0.0,732.0,755.0,765.0,1836.0,,,,,,2651.0,0.0
75.0,Left,2.0,-7.5,0.0,744.0,764.0,782.0,1843.0,2861.0,2908.0,5727.0,5751.0,,6942.0,0.0
76.0,DurationTime,2.0,30.0,0.0,722.0,744.0,760.0,1822.0,,,,,,2641.0,0.0
77.0,Right,2.0,60.0,0.0,739.0,762.0,781.0,1843.0,2862.0,2908.0,2947.0,2971.0,3071.0,4089.0,0.0
78.0,Right,2.0,15.0,0.0,742.0,765.0,781.0,1845.0,2865.0,2917.0,2896.0,2930.0,3030.0,4049.0,0.0
79.0,Left,2.0,7.5,0.0,728.0,1302.0,1325.0,2388.0,3407.0,3453.0,4131.0,,,4954.0,0.0
80.0,Right,2.0,30.0,0.0,739.0,1814.0,1833.0,2901.0,3919.0,3966.0,4207.0,4230.0,4331.0,5349.0,0.0
81.0,Right,2.0,-15.0,0.0,729.0,750.0,764.0,1826.0,2844.0,2899.0,2877.0,,,3713.0,0.0
82.0,Left,2.0,15.0,0.0,737.0,762.0,780.0,1848.0,2867.0,2913.0,3620.0,,,4444.0,0.0
83.0,Right,2.0,-15.0,0.0,701.0,724.0,747.0,1811.0,2829.0,2882.0,2862.0,,,3693.0,0.0
84.0,DurationTime,2.0,7.5,0.0,734.0,1660.0,1678.0,2734.0,,,,,,3551.0,0.0
85.0,Right,2.0,-7.5,0.0,739.0,762.0,779.0,1844.0,2863.0,2910.0,4398.0,,,5224.0,0.0
86.0,Left,2.0,-30.0,0.0,735.0,756.0,771.0,1842.0,2862.0,2907.0,3719.0,3743.0,,4934.0,0.0
87.0,Right,2.0,60.0,0.0,726.0,748.0,766.0,1827.0,2846.0,2894.0,3179.0,3203.0,3304.0,4323.0,0.0
88.0,Right,2.0,7.5,0.0,727.0,923.0,943.0,2010.0,3027.0,3081.0,3120.0,3144.0,3243.0,4264.0,0.0
89.0,Right,2.0,30.0,0.0,749.0,774.0,790.0,1853.0,2872.0,2918.0,3230.0,3253.0,3356.0,4374.0,0.0
90.0,Left,2.0,-60.0,0.0,733.0,755.0,770.0,1828.0,2846.0,2895.0,3189.0,3212.0,,4403.0,0.0
91.0,Right,2.0,60.0,0.0,739.0,1103.0,1112.0,2207.0,3222.0,3269.0,4072.0,4095.0,4200.0,5217.0,0.0
92.0,Left,2.0,-30.0,0.0,737.0,1020.0,1036.0,2102.0,3120.0,3168.0,4245.0,4268.0,,5458.0,0.0
93.0,Right,2.0,7.5,0.0,697.0,720.0,738.0,1804.0,2822.0,2871.0,4663.0,4686.0,4786.0,5805.0,0.0
94.0,Left,2.0,-15.0,0.0,725.0,747.0,761.0,1824.0,2842.0,2891.0,3891.0,3914.0,,5103.0,0.0
95.0,Left,2.0,-60.0,0.0,739.0,762.0,780.0,1850.0,2872.0,2915.0,3685.0,3708.0,,4898.0,0.0
96.0,Right,2.0,15.0,0.0,722.0,747.0,765.0,1834.0,2853.0,2898.0,3838.0,3861.0,3964.0,4980.0,0.0
97.0,Right,2.0,30.0,0.0,741.0,764.0,780.0,1843.0,2859.0,2917.0,2894.0,2934.0,3036.0,4055.0,0.0
98.0,Left,2.0,-7.5,0.0,736.0,757.0,772.0,1838.0,2857.0,2902.0,3558.0,3581.0,,4777.0,0.0
99.0,Left,2.0,-60.0,0.0,740.0,764.0,780.0,1844.0,2863.0,2915.0,2895.0,2928.0,,4120.0,0.0
100.0,Right,2.0,-15.0,0.0,735.0,757.0,774.0,1842.0,2862.0,2908.0,4179.0,,,5010.0,0.0
101.0,Right,2.0,60.0,0.0,702.0,722.0,739.0,1797.0,2817.0,2861.0,3788.0,3812.0,3913.0,4932.0,0.0
102.0,Right,2.0,30.0,0.0,734.0,758.0,774.0,1839.0,2858.0,2903.0,3479.0,3502.0,3605.0,4628.0,0.0
103.0,Left,2.0,-30.0,0.0,735.0,757.0,775.0,1839.0,2859.0,2904.0,3403.0,3427.0,,4614.0,0.0
104.0,Right,2.0,-7.5,0.0,725.0,910.0,929.0,1992.0,3011.0,3056.0,4052.0,,,4880.0,0.0
105.0,Left,2.0,7.5,0.0,740.0,764.0,782.0,1844.0,2864.0,2909.0,3675.0,,,4502.0,0.0
106.0,Left,2.0,15.0,0.0,740.0,763.0,776.0,1848.0,2868.0,2913.0,4688.0,,,5512.0,0.0
107.0,Right,2.0,30.0,0.0,738.0,760.0,772.0,1840.0,2858.0,2914.0,2891.0,2927.0,3026.0,4044.0,0.0
108.0,Left,2.0,-7.5,0.0,728.0,751.0,763.0,1827.0,2845.0,2892.0,3917.0,3940.0,,5135.0,0.0
109.0,Left,2.0,-15.0,0.0,739.0,760.0,776.0,1839.0,2856.0,2903.0,3957.0,3980.0,,5170.0,0.0
110.0,Left,2.0,15.0,0.0,733.0,755.0,767.0,1832.0,2846.0,2898.0,3355.0,,,4182.0,0.0
111.0,DurationTime,2.0,-30.0,0.0,725.0,749.0,765.0,1830.0,,,,,,2644.0,0.0
112.0,Left,2.0,-30.0,0.0,733.0,756.0,771.0,1831.0,2853.0,2896.0,3988.0,4011.0,,5201.0,0.0
113.0,Right,2.0,60.0,0.0,729.0,752.0,767.0,1832.0,2849.0,2897.0,3482.0,3506.0,3608.0,4620.0,0.0
114.0,Left,2.0,-60.0,0.0,698.0,720.0,735.0,1802.0,2820.0,2866.0,3582.0,3605.0,,4793.0,0.0
115.0,Right,2.0,7.5,0.0,745.0,769.0,786.0,1849.0,2868.0,2913.0,3878.0,3901.0,4001.0,5015.0,0.0
116.0,Right,2.0,7.5,0.0,698.0,859.0,877.0,1945.0,2963.0,3009.0,3949.0,3973.0,4078.0,5094.0,0.0
117.0,Left,2.0,-60.0,0.0,724.0,747.0,767.0,1830.0,2848.0,2895.0,4407.0,4430.0,,5618.0,0.0
118.0,Right,2.0,-7.5,0.0,732.0,755.0,775.0,1841.0,2858.0,2905.0,3833.0,,,4660.0,0.0
119.0,Right,2.0,60.0,0.0,717.0,737.0,754.0,1813.0,2831.0,2880.0,2872.0,2901.0,3001.0,4019.0,0.0
120.0,Left,2.0,-30.0,0.0,701.0,725.0,741.0,1803.0,2822.0,2868.0,3604.0,3624.0,,4817.0,0.0
121.0,Right,2.0,-15.0,0.0,737.0,759.0,774.0,1839.0,2857.0,2906.0,4256.0,,,5081.0,0.0
122.0,Right,2.0,30.0,1.0,737.0,760.0,776.0,1844.0,2862.0,2910.0,2903.0,2930.0,3030.0,4050.0,0.0
123.0,Right,2.0,15.0,0.0,731.0,754.0,772.0,1838.0,2857.0,2902.0,3341.0,3364.0,3464.0,4485.0,0.0
124.0,Right,2.0,7.5,0.0,733.0,757.0,779.0,1850.0,2870.0,2915.0,3637.0,3660.0,3763.0,4781.0,0.0
