Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
53.0,Right,2.0,30.0,429662,0.0,735.0,756.0,771.0,1833.0,2851.0,2898.0,3809.0,3833.0,3936.0,4953.0,0.0,433463
54.0,Left,2.0,7.5,436489,0.0,746.0,1428.0,1444.0,2513.0,3532.0,3578.0,5711.0,,,6535.0,0.0,440614
55.0,NoDecision,2.0,-7.5,443621,0.0,695.0,718.0,733.0,1799.0,2815.0,2864.0,,,,6662.0,0.0,448001
56.0,Left,2.0,-15.0,451030,0.0,730.0,754.0,769.0,1832.0,2859.0,2904.0,5037.0,5060.0,,6240.0,0.0,455264
57.0,Left,2.0,-60.0,458276,0.0,694.0,716.0,728.0,1790.0,2802.0,2852.0,3941.0,3965.0,,5141.0,0.0,463106
58.0,Right,2.0,15.0,466136,2.0,723.0,746.0,763.0,1819.0,2837.0,2883.0,3705.0,3728.0,3832.0,4849.0,0.0,470657
59.0,Left,2.0,-7.5,473665,0.0,694.0,718.0,733.0,1797.0,2814.0,2861.0,3893.0,3917.0,,5093.0,0.0,476621
60.0,Right,2.0,60.0,479652,0.0,738.0,761.0,781.0,1839.0,2856.0,2902.0,3749.0,3772.0,3873.0,4889.0,0.0,483850
61.0,Left,2.0,-30.0,487565,0.0,734.0,758.0,779.0,1839.0,2857.0,2904.0,3819.0,3842.0,,5030.0,0.0,492665
62.0,Left,2.0,-60.0,495659,0.0,740.0,6255.0,6272.0,7343.0,8360.0,8407.0,9414.0,9437.0,,10617.0,0.0,501605
63.0,Left,2.0,15.0,504631,0.0,715.0,739.0,754.0,1822.0,2842.0,2887.0,3829.0,,,4653.0,0.0,510125
64.0,Left,2.0,-15.0,513116,0.0,732.0,755.0,774.0,1831.0,2849.0,2895.0,3599.0,3622.0,,4801.0,0.0,517549
65.0,Left,2.0,-7.5,520575,0.0,718.0,739.0,758.0,1821.0,2839.0,2886.0,3843.0,3866.0,,5049.0,0.0,524676
66.0,Left,2.0,7.5,527676,0.0,731.0,975.0,999.0,2059.0,3077.0,3123.0,4199.0,,,5026.0,0.0,532055
67.0,Right,2.0,60.0,535096,0.0,713.0,735.0,748.0,1815.0,2829.0,2880.0,3568.0,3592.0,3693.0,4709.0,0.0,539226
68.0,Right,2.0,30.0,542270,0.0,728.0,751.0,770.0,1825.0,2844.0,2888.0,3925.0,3948.0,4051.0,5067.0,0.0,546530
69.0,Right,2.0,60.0,555074,0.0,718.0,739.0,756.0,1819.0,2836.0,2880.0,3593.0,3616.0,3719.0,4734.0,0.0,559427
70.0,Left,2.0,15.0,562436,0.0,720.0,740.0,756.0,1818.0,2837.0,2884.0,3850.0,,,4677.0,0.0,566361
71.0,Left,2.0,-30.0,569388,0.0,694.0,718.0,735.0,1794.0,2814.0,2854.0,4132.0,4155.0,,5339.0,0.0,573441
72.0,Left,2.0,7.5,576466,0.0,700.0,723.0,740.0,1806.0,2822.0,2871.0,4211.0,,,5037.0,0.0,580766
73.0,Left,2.0,-15.0,584029,0.0,707.0,728.0,740.0,1810.0,2823.0,2870.0,3840.0,3863.0,,5031.0,0.0,588071
74.0,Left,2.0,-7.5,591092,0.0,731.0,1287.0,1304.0,2369.0,3388.0,3434.0,4431.0,4454.0,,5629.0,0.0,595063
75.0,Right,2.0,30.0,598090,0.0,692.0,715.0,726.0,1798.0,2817.0,2864.0,3637.0,3661.0,3766.0,4784.0,0.0,602411
76.0,Left,2.0,-60.0,605436,0.0,704.0,727.0,742.0,1808.0,2826.0,2873.0,3474.0,3497.0,,4667.0,0.0,609430
77.0,Left,2.0,30.0,612449,0.0,718.0,6893.0,6911.0,7969.0,8988.0,9034.0,10137.0,,,10962.0,0.0,616410
78.0,Left,2.0,-7.5,619411,0.0,739.0,762.0,777.0,1843.0,2860.0,2907.0,3760.0,3783.0,,4957.0,0.0,624030
79.0,Right,2.0,-15.0,627046,0.0,708.0,733.0,748.0,1815.0,2832.0,2879.0,3911.0,,,4732.0,0.0,631355
80.0,Left,2.0,15.0,634365,0.0,725.0,748.0,764.0,1822.0,2838.0,2886.0,4131.0,,,4955.0,0.0,638651
81.0,Left,2.0,-30.0,642236,0.0,703.0,726.0,740.0,1800.0,2813.0,2862.0,3712.0,3736.0,,4900.0,0.0,646569
82.0,Right,2.0,60.0,649571,0.0,743.0,1027.0,1043.0,2104.0,3121.0,3169.0,4404.0,4427.0,4527.0,5545.0,0.0,653630
83.0,Left,2.0,7.5,656641,0.0,715.0,739.0,752.0,1822.0,2840.0,2887.0,3793.0,,,4616.0,0.0,660583
84.0,Right,2.0,-60.0,669750,0.0,726.0,749.0,770.0,1830.0,2848.0,2893.0,4431.0,,,5257.0,0.0,673826
85.0,DurationTime,2.0,-60.0,676870,0.0,721.0,861.0,870.0,1943.0,,,,,,2757.0,0.0,681056
86.0,Right,2.0,15.0,684082,0.0,736.0,760.0,778.0,1837.0,2854.0,2902.0,3751.0,3775.0,3874.0,4893.0,0.0,688063
87.0,Right,2.0,-7.5,691091,0.0,709.0,10624.0,10649.0,11710.0,12726.0,12773.0,13758.0,,,14586.0,0.0,695308
88.0,Left,2.0,-30.0,698308,0.0,692.0,5494.0,5508.0,6570.0,7588.0,7634.0,8479.0,8502.0,,9669.0,0.0,702491
89.0,Left,2.0,7.5,705793,0.0,726.0,5770.0,5795.0,6856.0,7872.0,7920.0,8820.0,,,9647.0,0.0,710319
90.0,Left,2.0,-15.0,713343,0.0,738.0,759.0,776.0,1839.0,2857.0,2904.0,3669.0,3692.0,,4863.0,0.0,717218
91.0,Left,2.0,60.0,720247,0.0,696.0,716.0,734.0,1801.0,2819.0,2863.0,4021.0,,,4846.0,0.0,724748
92.0,Left,2.0,30.0,727896,0.0,740.0,763.0,782.0,1839.0,2857.0,2904.0,3890.0,,,4714.0,0.0,729792
93.0,Left,2.0,-60.0,732834,0.0,706.0,4759.0,4778.0,5844.0,6861.0,6908.0,7692.0,7716.0,,8886.0,0.0,736962
94.0,Left,2.0,-60.0,749867,0.0,735.0,759.0,773.0,1840.0,2857.0,2904.0,4053.0,4076.0,,5243.0,0.0,753822
95.0,Right,2.0,60.0,761592,0.0,737.0,760.0,779.0,1844.0,2862.0,2907.0,3930.0,3953.0,4056.0,5073.0,0.0,765773
96.0,Left,2.0,30.0,773834,0.0,697.0,5551.0,5567.0,6629.0,7646.0,7693.0,8546.0,,,9369.0,0.0,777704
97.0,Left,2.0,-7.5,780746,0.0,734.0,754.0,768.0,1829.0,2847.0,2892.0,3589.0,3612.0,,4785.0,0.0,784847
98.0,Left,2.0,-15.0,787849,0.0,710.0,731.0,748.0,1813.0,2832.0,2881.0,5003.0,5026.0,,6197.0,0.0,791976
99.0,Left,2.0,15.0,795015,0.0,697.0,719.0,731.0,1797.0,2816.0,2861.0,3662.0,,,4485.0,0.0,798969
100.0,Left,2.0,7.5,806013,0.0,710.0,730.0,748.0,1808.0,2824.0,2874.0,3840.0,,,4668.0,0.0,810164
101.0,Left,2.0,-30.0,813203,0.0,710.0,734.0,754.0,1813.0,2830.0,2877.0,3862.0,3886.0,,5054.0,0.0,817690
102.0,Right,2.0,15.0,820731,0.0,729.0,752.0,767.0,1828.0,2845.0,2893.0,3650.0,3673.0,3776.0,4791.0,0.0,825039
103.0,Left,2.0,-7.5,832874,0.0,715.0,738.0,757.0,1820.0,2837.0,2883.0,3748.0,3772.0,,4942.0,0.0,836694
104.0,Left,2.0,7.5,839722,0.0,726.0,749.0,767.0,1824.0,2842.0,2888.0,3681.0,,,4508.0,0.0,843758
105.0,Right,2.0,30.0,846769,1.0,706.0,728.0,743.0,1805.0,2825.0,2869.0,3541.0,3563.0,3667.0,4681.0,0.0,852229
106.0,DurationTime,2.0,60.0,855231,0.0,695.0,18860.0,18879.0,19939.0,,,,,,20751.0,0.0,858991
107.0,Right,2.0,60.0,861999,0.0,725.0,867.0,879.0,1939.0,2959.0,3002.0,4042.0,4066.0,4168.0,5185.0,0.0,865973
108.0,Left,2.0,-30.0,868991,0.0,735.0,759.0,774.0,1838.0,2858.0,2899.0,3736.0,3759.0,,4932.0,0.0,873312
109.0,Left,2.0,-60.0,876346,0.0,712.0,8345.0,8364.0,9424.0,10441.0,10488.0,11267.0,11290.0,,12463.0,0.0,880427
110.0,Right,2.0,-15.0,883435,0.0,727.0,748.0,767.0,1830.0,2847.0,2894.0,3846.0,,,4669.0,0.0,887632
111.0,Left,2.0,-7.5,890667,0.0,694.0,718.0,741.0,1801.0,2818.0,2865.0,3863.0,3886.0,,5058.0,0.0,894422
112.0,Right,2.0,60.0,897433,0.0,731.0,752.0,767.0,1827.0,2843.0,2891.0,3718.0,3742.0,3843.0,4860.0,0.0,901388
113.0,Left,2.0,-60.0,922535,0.0,737.0,760.0,775.0,1841.0,2857.0,2904.0,3586.0,3609.0,,4780.0,0.0,924422
114.0,Right,2.0,7.5,927568,0.0,699.0,2932.0,2942.0,4012.0,5029.0,5076.0,5759.0,5782.0,5883.0,6900.0,0.0,931886
115.0,Right,2.0,-15.0,934931,0.0,698.0,722.0,738.0,1798.0,2815.0,2860.0,3487.0,,,4313.0,0.0,939092
116.0,Right,2.0,15.0,949724,0.0,716.0,740.0,756.0,1816.0,2834.0,2881.0,3540.0,3563.0,3664.0,4683.0,0.0,953867
117.0,Left,2.0,-30.0,956897,0.0,724.0,744.0,758.0,1824.0,2838.0,2888.0,3612.0,3636.0,,4803.0,0.0,960816
118.0,Right,2.0,30.0,963817,0.0,706.0,730.0,748.0,1811.0,2828.0,2876.0,3670.0,3693.0,3796.0,4814.0,0.0,968155
119.0,Left,2.0,-7.5,971188,0.0,693.0,716.0,737.0,1800.0,2817.0,2863.0,3875.0,3899.0,,5069.0,0.0,975300
120.0,Left,2.0,-60.0,978343,0.0,689.0,1121.0,1135.0,2199.0,3218.0,3263.0,4163.0,4186.0,,5359.0,0.0,982353
121.0,Right,2.0,30.0,987566,0.0,704.0,727.0,749.0,1813.0,2831.0,2878.0,3541.0,3564.0,3664.0,4682.0,0.0,991535
122.0,Right,2.0,60.0,994529,0.0,697.0,718.0,735.0,1804.0,2822.0,2868.0,3551.0,3574.0,3677.0,4696.0,0.0,998157
123.0,Right,2.0,15.0,1001177,0.0,702.0,726.0,741.0,1801.0,2820.0,2866.0,3970.0,3993.0,4096.0,5115.0,0.0,1005116
124.0,Right,2.0,7.5,1008148,0.0,722.0,745.0,761.0,1828.0,2846.0,2893.0,3628.0,3651.0,3751.0,4764.0,0.0,1012203
125.0,Right,2.0,-15.0,1015221,0.0,726.0,748.0,763.0,1823.0,2841.0,2888.0,3716.0,,,4542.0,0.0,1019299
126.0,Left,2.0,-30.0,1022302,0.0,696.0,717.0,732.0,1793.0,2810.0,2857.0,4014.0,4037.0,,5211.0,0.0,1026644
127.0,Left,2.0,30.0,1030060,0.0,702.0,1192.0,1203.0,2271.0,3284.0,3334.0,4007.0,,,4830.0,0.0,1034298
128.0,Left,2.0,-7.5,1037308,0.0,701.0,10236.0,10254.0,11311.0,12329.0,12375.0,13317.0,13339.0,,14516.0,0.0,1041247
129.0,Right,2.0,-30.0,1044259,0.0,717.0,1652.0,1674.0,2740.0,3756.0,3807.0,5577.0,,,6401.0,0.0,1048230
130.0,Right,2.0,15.0,1051236,0.0,707.0,2002.0,2022.0,3084.0,4100.0,4148.0,5128.0,5151.0,5252.0,6274.0,0.0,1055622
131.0,Left,2.0,-60.0,1058651,0.0,721.0,1977.0,1993.0,3061.0,4079.0,4126.0,5210.0,5233.0,,6405.0,0.0,1062673
132.0,Right,2.0,60.0,1065702,0.0,707.0,731.0,747.0,1809.0,2827.0,2874.0,3770.0,3793.0,3895.0,4913.0,0.0,1069494
133.0,Left,2.0,-15.0,1072496,0.0,722.0,745.0,759.0,1819.0,2839.0,2885.0,3917.0,3941.0,,5111.0,0.0,1076995
134.0,DurationTime,2.0,7.5,1080474,0.0,734.0,8649.0,8667.0,9730.0,,,,,,10544.0,0.0,1084103
135.0,Right,2.0,7.5,1096627,0.0,691.0,1114.0,1125.0,2202.0,3219.0,3266.0,4295.0,4318.0,4421.0,5442.0,0.0,1100902
136.0,Left,2.0,-30.0,1104846,0.0,708.0,731.0,746.0,1807.0,2825.0,2871.0,3549.0,3572.0,,4742.0,0.0,1109584
137.0,Left,2.0,7.5,1113863,0.0,698.0,718.0,733.0,1802.0,2819.0,2866.0,3562.0,,,4386.0,0.0,1118159
138.0,Right,2.0,15.0,1122427,0.0,726.0,750.0,767.0,1826.0,2844.0,2892.0,3804.0,3828.0,3930.0,4946.0,0.0,1126848
139.0,Right,2.0,60.0,1129856,0.0,707.0,730.0,745.0,1811.0,2828.0,2875.0,3552.0,3576.0,3678.0,4694.0,0.0,1134044
140.0,Right,2.0,30.0,1137062,0.0,693.0,714.0,731.0,1795.0,2812.0,2859.0,3484.0,3507.0,3609.0,4625.0,0.0,1141424
141.0,Left,2.0,-15.0,1152360,0.0,734.0,757.0,775.0,1840.0,2858.0,2902.0,3553.0,3576.0,,4746.0,0.0,1154255
142.0,Left,2.0,-7.5,1157658,0.0,695.0,1116.0,1130.0,2207.0,3224.0,3272.0,4202.0,4225.0,,5396.0,0.0,1161976
143.0,Left,2.0,-60.0,1164984,0.0,714.0,736.0,750.0,1811.0,2829.0,2875.0,3613.0,3636.0,,4807.0,0.0,1168999
144.0,Left,2.0,-60.0,1172001,0.0,688.0,711.0,724.0,1795.0,2813.0,2860.0,3091.0,3114.0,,4282.0,0.0,1175664
145.0,Left,2.0,-15.0,1178696,0.0,701.0,724.0,742.0,1807.0,2826.0,2871.0,3760.0,3783.0,,4949.0,0.0,1182891
146.0,Left,2.0,30.0,1185900,0.0,727.0,6082.0,6098.0,7158.0,8176.0,8222.0,10852.0,,,11677.0,0.0,1189862
147.0,Right,2.0,15.0,1192859,0.0,729.0,753.0,775.0,1838.0,2856.0,2903.0,3703.0,3726.0,3825.0,4846.0,0.0,1196776
148.0,Left,2.0,-30.0,1199815,0.0,696.0,719.0,740.0,1799.0,2819.0,2863.0,3741.0,3765.0,,4934.0,0.0,1203796
149.0,Right,2.0,60.0,1207207,0.0,719.0,739.0,757.0,1820.0,2838.0,2883.0,3824.0,3847.0,3948.0,4969.0,0.0,1211479
150.0,Right,2.0,7.5,1214489,0.0,691.0,713.0,729.0,1790.0,2808.0,2854.0,3578.0,3601.0,3701.0,4717.0,0.0,1218563
151.0,Left,2.0,-7.5,1221559,0.0,726.0,747.0,762.0,1828.0,2847.0,2893.0,3955.0,3979.0,,5147.0,0.0,1225161
152.0,Left,2.0,7.5,1228167,0.0,697.0,717.0,732.0,1799.0,2818.0,2864.0,4100.0,,,4924.0,0.0,1232389
153.0,Right,2.0,30.0,1240751,0.0,719.0,742.0,761.0,1820.0,2837.0,2884.0,3751.0,3775.0,3877.0,4896.0,0.0,1246347
154.0,Left,2.0,-7.5,1249392,0.0,694.0,714.0,729.0,1793.0,2812.0,2858.0,3606.0,3629.0,,4799.0,0.0,1253483
155.0,Left,2.0,-30.0,1256483,0.0,734.0,757.0,770.0,1838.0,2855.0,2902.0,3805.0,3828.0,,5000.0,0.0,1260690
156.0,Left,2.0,-15.0,1263710,0.0,691.0,713.0,728.0,1791.0,2811.0,2856.0,4139.0,4162.0,,5330.0,0.0,1267971
157.0,Right,2.0,60.0,1270967,0.0,726.0,748.0,757.0,1824.0,2838.0,2888.0,3787.0,3811.0,3913.0,4930.0,0.0,1274964
158.0,Left,2.0,-60.0,1277994,0.0,736.0,759.0,771.0,1843.0,2859.0,2907.0,3566.0,3589.0,,4759.0,0.0,1282392
159.0,Right,2.0,15.0,1285400,0.0,715.0,738.0,755.0,1814.0,2831.0,2882.0,2865.0,2898.0,2994.0,4011.0,0.0,1289595
160.0,Right,2.0,7.5,1292619,0.0,740.0,4983.0,5002.0,6066.0,7080.0,7131.0,8908.0,8931.0,9034.0,10051.0,0.0,1296766
161.0,Left,2.0,15.0,1299764,0.0,705.0,3280.0,3295.0,4361.0,5378.0,5426.0,6575.0,,,7402.0,0.0,1303846
162.0,Left,2.0,-15.0,1306887,0.0,728.0,750.0,764.0,1825.0,2843.0,2891.0,3618.0,3641.0,,4811.0,0.0,1311124
163.0,Left,2.0,-30.0,1314121,0.0,704.0,725.0,739.0,1801.0,2818.0,2865.0,3604.0,3628.0,,4801.0,0.0,1318736
164.0,Right,2.0,-7.5,1321760,0.0,700.0,723.0,740.0,1800.0,2816.0,2864.0,4171.0,,,4997.0,0.0,1325944
165.0,Right,2.0,60.0,1328988,0.0,730.0,751.0,764.0,1827.0,2844.0,2888.0,3747.0,3770.0,3873.0,4891.0,0.0,1332978
166.0,Right,2.0,30.0,1335999,0.0,693.0,716.0,733.0,1796.0,2815.0,2861.0,3736.0,3760.0,3862.0,4880.0,0.0,1339267
167.0,Left,2.0,-60.0,1346533,0.0,737.0,3051.0,3070.0,4129.0,5147.0,5193.0,5980.0,6003.0,,7177.0,0.0,1351592
168.0,Right,2.0,30.0,1357156,0.0,737.0,15993.0,16013.0,17077.0,18094.0,18141.0,18861.0,18891.0,18994.0,20010.0,0.0,1361279
169.0,DurationTime,2.0,-15.0,1364307,0.0,694.0,11099.0,11117.0,12183.0,,,,,,12997.0,0.0,1368367
170.0,Right,2.0,-7.5,1371373,0.0,691.0,1373.0,1391.0,2451.0,3469.0,3515.0,4484.0,,,5305.0,0.0,1375454
171.0,DurationTime,2.0,-15.0,1378463,0.0,730.0,9055.0,9076.0,10126.0,,,,,,10939.0,0.0,1382735
172.0,DurationTime,2.0,-30.0,1385762,0.0,709.0,1593.0,1610.0,2671.0,,,,,,3485.0,0.0,1389902
173.0,Right,2.0,7.5,1392907,0.0,724.0,746.0,760.0,1829.0,2847.0,2893.0,3653.0,3676.0,3776.0,4794.0,0.0,1397065
174.0,Left,2.0,-60.0,1402394,0.0,704.0,4591.0,4610.0,5665.0,6685.0,6728.0,7617.0,7640.0,,8814.0,0.0,1406555
175.0,Right,2.0,60.0,1424897,0.0,739.0,763.0,778.0,1840.0,2861.0,2905.0,4755.0,4778.0,4880.0,5897.0,0.0,1428853
176.0,Left,2.0,-30.0,1486112,0.0,728.0,1643.0,1658.0,2736.0,3752.0,3796.0,5019.0,5042.0,,6219.0,0.0,1488000
177.0,Left,2.0,15.0,1491655,0.0,737.0,13225.0,13243.0,14304.0,15323.0,15368.0,16304.0,,,17130.0,0.0,1495586
178.0,Right,2.0,-15.0,1506919,0.0,727.0,1241.0,1264.0,2316.0,3335.0,3380.0,4474.0,,,5302.0,0.0,1508809
179.0,Right,2.0,60.0,1512687,0.0,689.0,711.0,730.0,1792.0,2808.0,2855.0,3757.0,3779.0,3880.0,4898.0,0.0,1514568
180.0,Right,2.0,15.0,1517601,0.0,697.0,8502.0,8520.0,9585.0,10603.0,10650.0,11763.0,11786.0,11890.0,12906.0,0.0,1521643
