Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,PassDurationTime,1.0,45.0,1.0,501.0,,517.0,1612.0,1737.0,,,,,2660.0,0.0
2.0,PassDurationTime,2.0,135.0,0.0,714.0,,728.0,1789.0,1907.0,,,,,2821.0,0.0
3.0,PassDurationTime,2.0,45.0,1.0,741.0,,762.0,1820.0,1940.0,,,,,2855.0,0.0
4.0,PassDurationTime,2.0,-135.0,0.0,693.0,,708.0,1773.0,1890.0,,,,,2804.0,0.0
5.0,PassDurationTime,2.0,90.0,0.0,738.0,,756.0,1815.0,1929.0,,,,,2848.0,0.0
6.0,PassDurationTime,1.0,-180.0,0.0,392.0,,408.0,1504.0,1618.0,,,,,2534.0,0.0
7.0,PassDurationTime,1.0,90.0,0.0,491.0,,507.0,1602.0,1719.0,,,,,2637.0,0.0
1.0,Right,2.0,-15.0,1.0,712.0,1766.0,1789.0,2857.0,3879.0,3936.0,4726.0,,,5556.0,0.0
2.0,DurationTime,2.0,30.0,0.0,737.0,760.0,774.0,1834.0,,,,,,2649.0,0.0
3.0,Right,2.0,60.0,0.0,710.0,730.0,743.0,1806.0,2822.0,2870.0,3404.0,3428.0,3528.0,4545.0,0.0
4.0,Right,2.0,15.0,0.0,693.0,715.0,727.0,1788.0,2805.0,2851.0,3519.0,3542.0,3644.0,4657.0,0.0
5.0,Right,2.0,-7.5,0.0,695.0,718.0,731.0,1793.0,2809.0,2857.0,3631.0,,,4455.0,0.0
6.0,Right,2.0,7.5,0.0,693.0,714.0,729.0,1790.0,2808.0,2854.0,3611.0,3635.0,3735.0,4755.0,0.0
7.0,Left,2.0,-60.0,0.0,704.0,727.0,743.0,1807.0,2827.0,2872.0,3701.0,3725.0,,4895.0,0.0
8.0,Left,2.0,30.0,0.0,706.0,730.0,749.0,1809.0,2828.0,2874.0,3794.0,,,4615.0,0.0
9.0,Left,2.0,-30.0,0.0,737.0,761.0,775.0,1835.0,2855.0,2899.0,3597.0,3620.0,,4790.0,0.0
10.0,Left,2.0,-7.5,0.0,730.0,753.0,775.0,1833.0,2848.0,2895.0,3764.0,3788.0,,4960.0,0.0
11.0,Right,2.0,60.0,0.0,732.0,755.0,772.0,1838.0,2856.0,2900.0,3655.0,3678.0,3779.0,4792.0,0.0
12.0,Left,2.0,-60.0,0.0,729.0,749.0,765.0,1834.0,2852.0,2898.0,3659.0,3683.0,,4852.0,0.0
13.0,Right,2.0,15.0,0.0,741.0,764.0,783.0,1844.0,2861.0,2908.0,3887.0,3911.0,4013.0,5032.0,0.0
14.0,Left,2.0,-15.0,0.0,739.0,761.0,775.0,1839.0,2859.0,2904.0,3596.0,3619.0,,4790.0,0.0
15.0,Left,2.0,7.5,0.0,729.0,750.0,765.0,1825.0,2843.0,2887.0,3836.0,,,4661.0,0.0
