Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,2.0,30.0,1.0,704.0,1648.0,1668.0,2745.0,,,,,,3561.0,0.0
2.0,DurationTime,2.0,60.0,0.0,724.0,924.0,937.0,2000.0,,,,,,2812.0,0.0
3.0,Right,2.0,-60.0,0.0,717.0,1210.0,1227.0,2286.0,3311.0,3360.0,3492.0,,,4320.0,0.0
4.0,DurationTime,2.0,15.0,0.0,712.0,734.0,747.0,1805.0,,,,,,2619.0,0.0
5.0,Right,2.0,60.0,0.0,726.0,750.0,765.0,1827.0,2844.0,2891.0,4151.0,4175.0,4275.0,5293.0,0.0
6.0,Left,2.0,-30.0,0.0,715.0,736.0,751.0,1818.0,2836.0,2882.0,3529.0,3553.0,,4728.0,0.0
7.0,Left,2.0,7.5,0.0,695.0,718.0,735.0,1803.0,2822.0,2867.0,3675.0,,,4498.0,0.0
8.0,Right,2.0,-15.0,0.0,742.0,766.0,784.0,1840.0,2854.0,2900.0,3968.0,,,4793.0,0.0
9.0,Left,2.0,-7.5,0.0,735.0,756.0,771.0,1832.0,2850.0,2897.0,4294.0,4317.0,,5486.0,0.0
10.0,Left,2.0,15.0,0.0,718.0,741.0,756.0,1817.0,2836.0,2881.0,3531.0,,,4358.0,0.0
11.0,Right,2.0,30.0,0.0,726.0,747.0,762.0,1831.0,2847.0,2895.0,3766.0,3789.0,3890.0,4914.0,0.0
12.0,DurationTime,2.0,-7.5,0.0,738.0,761.0,780.0,1832.0,,,,,,2645.0,0.0
13.0,Right,2.0,-7.5,1.0,702.0,1456.0,1478.0,2534.0,3553.0,3599.0,4422.0,,,5249.0,0.0
14.0,Left,2.0,-60.0,2.0,697.0,721.0,735.0,1800.0,2819.0,2864.0,3961.0,3985.0,,5156.0,0.0
15.0,Right,2.0,-15.0,0.0,712.0,733.0,748.0,1807.0,2824.0,2868.0,3647.0,,,4474.0,0.0
16.0,Right,2.0,60.0,0.0,701.0,724.0,740.0,1806.0,2825.0,2871.0,3769.0,3792.0,3891.0,4908.0,0.0
