Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,2.0,-15.0,1.0,745.0,766.0,780.0,1850.0,,,,,,2669.0,0.0
2.0,Right,2.0,30.0,0.0,700.0,724.0,736.0,1810.0,2834.0,2889.0,3753.0,3779.0,3878.0,4896.0,0.0
3.0,Right,2.0,-15.0,0.0,706.0,729.0,746.0,1816.0,2832.0,2881.0,3521.0,,,4345.0,0.0
4.0,DurationTime,2.0,-7.5,0.0,731.0,754.0,770.0,1831.0,,,,,,2645.0,0.0
5.0,Right,2.0,60.0,0.0,742.0,766.0,782.0,1843.0,2863.0,2908.0,3608.0,3631.0,3732.0,4748.0,0.0
6.0,Right,2.0,7.5,0.0,743.0,767.0,782.0,1847.0,2863.0,2911.0,3728.0,3752.0,3856.0,4873.0,0.0
7.0,Left,2.0,-30.0,0.0,738.0,762.0,780.0,1844.0,2864.0,2908.0,3549.0,3572.0,,4743.0,0.0
8.0,Left,2.0,15.0,0.0,739.0,761.0,773.0,1841.0,2862.0,2906.0,3575.0,,,4401.0,0.0
9.0,Left,2.0,-7.5,0.0,724.0,746.0,760.0,1824.0,2844.0,2890.0,3411.0,3434.0,,4603.0,0.0
10.0,Left,2.0,-60.0,0.0,735.0,758.0,774.0,1842.0,2861.0,2906.0,3362.0,3386.0,,4557.0,0.0
11.0,Left,2.0,-30.0,0.0,737.0,761.0,776.0,1842.0,2860.0,2907.0,3378.0,3402.0,,4577.0,0.0
12.0,Left,2.0,-60.0,0.0,726.0,932.0,948.0,2020.0,3038.0,3085.0,5031.0,5054.0,,6225.0,0.0
13.0,Right,2.0,30.0,0.0,726.0,749.0,766.0,1829.0,2849.0,2893.0,3559.0,3582.0,3684.0,4703.0,0.0
14.0,Right,2.0,60.0,0.0,734.0,758.0,785.0,1850.0,2870.0,2914.0,3423.0,3446.0,3549.0,4564.0,0.0
15.0,Right,2.0,15.0,0.0,737.0,761.0,779.0,1842.0,2862.0,2906.0,3517.0,3541.0,3643.0,4662.0,0.0
16.0,Left,2.0,-7.5,0.0,725.0,745.0,761.0,1823.0,2840.0,2887.0,3814.0,3838.0,,5007.0,0.0
17.0,Right,2.0,7.5,0.0,737.0,757.0,774.0,1844.0,2863.0,2909.0,3388.0,3412.0,3514.0,4533.0,0.0
18.0,Left,2.0,-15.0,0.0,731.0,754.0,765.0,1830.0,2850.0,2894.0,3359.0,3382.0,,4550.0,0.0
19.0,Right,2.0,60.0,0.0,737.0,760.0,777.0,1838.0,2856.0,2904.0,3420.0,3443.0,3543.0,4561.0,0.0
