Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Right,2.0,30.0,1.0,739.0,2202.0,2225.0,3286.0,4309.0,4364.0,4956.0,4982.0,5080.0,6098.0,0.0
2.0,Right,10.0,15.0,0.0,458.0,478.0,493.0,1572.0,2589.0,2633.0,5414.0,5437.0,5540.0,6556.0,0.0
3.0,Left,2.0,-7.5,0.0,701.0,725.0,739.0,1800.0,2817.0,2863.0,3337.0,3361.0,,4569.0,0.0
4.0,DurationTime,10.0,30.0,0.0,441.0,464.0,479.0,1556.0,,,,,,2370.0,0.0
5.0,DurationTime,2.0,15.0,0.0,717.0,982.0,1000.0,2067.0,,,,,,2884.0,0.0
6.0,Left,2.0,15.0,0.0,690.0,1714.0,1731.0,2795.0,3810.0,3859.0,3857.0,,,4684.0,0.0
7.0,Right,2.0,-15.0,0.0,740.0,764.0,783.0,1841.0,2858.0,2906.0,3538.0,,,4363.0,0.0
8.0,Right,2.0,7.5,0.0,699.0,722.0,747.0,1804.0,2820.0,2869.0,3394.0,3417.0,3520.0,4539.0,0.0
9.0,Right,10.0,-30.0,0.0,254.0,3652.0,3669.0,4735.0,5746.0,5798.0,6586.0,,,7410.0,0.0
10.0,Left,10.0,-15.0,0.0,437.0,459.0,474.0,1553.0,2572.0,2618.0,4646.0,4669.0,,5882.0,0.0
11.0,Left,2.0,-30.0,0.0,701.0,2027.0,2043.0,3105.0,4123.0,4170.0,4645.0,4669.0,,5880.0,0.0
12.0,Left,2.0,-60.0,0.0,695.0,718.0,741.0,1796.0,2812.0,2861.0,3794.0,3817.0,,5029.0,0.0
13.0,Right,10.0,60.0,0.0,249.0,271.0,286.0,1364.0,2382.0,2427.0,3006.0,3029.0,3130.0,4148.0,0.0
14.0,Left,10.0,7.5,0.0,447.0,2153.0,2170.0,3236.0,4254.0,4301.0,5005.0,,,5830.0,0.0
15.0,Right,10.0,30.0,0.0,432.0,453.0,470.0,1542.0,2559.0,2603.0,3655.0,3678.0,3780.0,4797.0,0.0
16.0,Right,10.0,-7.5,0.0,448.0,1412.0,1429.0,2493.0,3510.0,3554.0,5899.0,,,6722.0,0.0
17.0,Left,10.0,-60.0,0.0,254.0,276.0,291.0,1365.0,2382.0,2428.0,2637.0,2660.0,,3874.0,0.0
18.0,Right,2.0,60.0,0.0,693.0,715.0,734.0,1798.0,2814.0,2865.0,2849.0,2877.0,2979.0,3996.0,0.0
19.0,Left,2.0,-30.0,0.0,703.0,727.0,750.0,1811.0,2827.0,2875.0,3855.0,3877.0,,5086.0,0.0
20.0,Left,10.0,-60.0,0.0,249.0,270.0,284.0,1363.0,2383.0,2434.0,2414.0,2448.0,,3660.0,0.0
21.0,Left,2.0,-15.0,0.0,694.0,1038.0,1052.0,2118.0,3135.0,3182.0,3563.0,3586.0,,4795.0,0.0
22.0,DurationTime,10.0,15.0,0.0,460.0,481.0,497.0,1573.0,,,,,,2388.0,0.0
23.0,Right,10.0,30.0,0.0,442.0,464.0,478.0,1548.0,2567.0,2612.0,3003.0,3026.0,3126.0,4142.0,0.0
24.0,Right,10.0,60.0,0.0,464.0,647.0,663.0,1729.0,2746.0,2794.0,3978.0,4001.0,4104.0,5123.0,0.0
25.0,Left,2.0,-60.0,0.0,686.0,1260.0,1278.0,2338.0,3357.0,3402.0,3892.0,3915.0,,5125.0,0.0
26.0,Right,2.0,7.5,0.0,736.0,760.0,775.0,1836.0,2854.0,2900.0,3121.0,3145.0,3247.0,4262.0,0.0
27.0,Left,10.0,-15.0,0.0,453.0,717.0,732.0,1798.0,2815.0,2862.0,3256.0,3280.0,,4488.0,0.0
28.0,Left,10.0,-30.0,0.0,272.0,4566.0,4583.0,5642.0,6659.0,6708.0,7344.0,7367.0,,8575.0,0.0
29.0,Left,2.0,60.0,0.0,695.0,5879.0,5900.0,6992.0,8010.0,8055.0,8656.0,,,9480.0,0.0
30.0,Right,2.0,30.0,0.0,745.0,768.0,783.0,1852.0,2866.0,2913.0,2971.0,2995.0,3096.0,4111.0,0.0
31.0,Right,2.0,15.0,0.0,711.0,733.0,744.0,1806.0,2822.0,2869.0,2986.0,3008.0,3112.0,4129.0,0.0
32.0,Left,10.0,15.0,0.0,439.0,462.0,475.0,1552.0,2566.0,2615.0,3398.0,,,4222.0,0.0
33.0,Right,2.0,-7.5,0.0,702.0,721.0,737.0,1797.0,2814.0,2863.0,2848.0,,,3676.0,0.0
34.0,Left,10.0,-7.5,0.0,254.0,857.0,871.0,1928.0,2945.0,2992.0,3531.0,3554.0,,4766.0,0.0
35.0,Left,10.0,7.5,0.0,459.0,482.0,499.0,1574.0,2591.0,2642.0,2624.0,,,3456.0,0.0
36.0,Left,2.0,15.0,0.0,714.0,2598.0,2623.0,3677.0,4691.0,4741.0,5088.0,,,5911.0,0.0
37.0,DurationTime,2.0,7.5,0.0,702.0,2092.0,2105.0,3174.0,,,,,,3988.0,0.0
38.0,DurationTime,10.0,-15.0,0.0,437.0,459.0,475.0,1546.0,,,,,,2359.0,0.0
39.0,Left,2.0,7.5,0.0,699.0,721.0,739.0,1799.0,2817.0,2863.0,3139.0,,,3966.0,0.0
40.0,Left,10.0,-30.0,0.0,251.0,276.0,287.0,1366.0,2382.0,2432.0,3058.0,3081.0,,4292.0,0.0
41.0,Left,10.0,-60.0,0.0,251.0,272.0,281.0,1359.0,2378.0,2424.0,3428.0,3451.0,,4660.0,0.0
42.0,DurationTime,10.0,30.0,0.0,477.0,691.0,707.0,1763.0,,,,,,2579.0,0.0
43.0,DurationTime,10.0,30.0,0.0,453.0,1546.0,1562.0,2628.0,,,,,,3443.0,0.0
44.0,Left,10.0,-7.5,0.0,250.0,322.0,334.0,1396.0,2415.0,2469.0,2447.0,2486.0,,3694.0,0.0
45.0,Left,2.0,-7.5,0.0,696.0,3070.0,3089.0,4148.0,5167.0,5213.0,5870.0,5893.0,,7101.0,0.0
46.0,Left,10.0,-15.0,0.0,454.0,536.0,546.0,1621.0,2638.0,2684.0,3130.0,3154.0,,4366.0,0.0
47.0,Right,10.0,30.0,0.0,260.0,283.0,297.0,1376.0,2392.0,2440.0,4693.0,4720.0,4823.0,5844.0,0.0
48.0,DurationTime,2.0,-60.0,0.0,725.0,749.0,764.0,1828.0,,,,,,2641.0,0.0
49.0,Right,2.0,60.0,0.0,735.0,755.0,772.0,1833.0,2851.0,2898.0,3285.0,3309.0,3415.0,4431.0,0.0
50.0,Left,10.0,7.5,0.0,254.0,276.0,290.0,1361.0,2377.0,2426.0,3172.0,,,3999.0,0.0
51.0,Right,2.0,30.0,0.0,727.0,751.0,766.0,1827.0,2843.0,2894.0,3285.0,3310.0,3412.0,4427.0,0.0
52.0,Left,2.0,-60.0,0.0,702.0,725.0,740.0,1799.0,2816.0,2863.0,3474.0,3498.0,,4706.0,0.0
53.0,Left,10.0,15.0,0.0,253.0,636.0,651.0,1713.0,2730.0,2777.0,4279.0,,,5107.0,0.0
54.0,Right,2.0,-30.0,0.0,689.0,712.0,724.0,1788.0,2806.0,2853.0,2839.0,,,3667.0,0.0
55.0,DurationTime,10.0,60.0,0.0,473.0,494.0,504.0,1582.0,,,,,,2395.0,0.0
56.0,Left,2.0,-15.0,0.0,698.0,720.0,731.0,1795.0,2809.0,2859.0,3116.0,3139.0,,4352.0,0.0
57.0,Right,10.0,60.0,0.0,446.0,469.0,483.0,1558.0,2576.0,2623.0,3257.0,3280.0,3381.0,4399.0,0.0
58.0,Left,10.0,-60.0,0.0,462.0,1456.0,1474.0,2535.0,3551.0,3602.0,3586.0,3616.0,,4822.0,0.0
59.0,Right,2.0,7.5,0.0,692.0,716.0,734.0,1798.0,2814.0,2862.0,3908.0,3931.0,4031.0,5048.0,0.0
60.0,Right,2.0,-7.5,0.0,702.0,726.0,742.0,1810.0,2828.0,2875.0,2946.0,,,3774.0,0.0
61.0,NoDecision,10.0,-30.0,0.0,443.0,466.0,478.0,1553.0,2570.0,2615.0,,,,6422.0,0.0
62.0,Right,10.0,60.0,0.0,456.0,476.0,492.0,1564.0,2583.0,2629.0,3169.0,3192.0,3295.0,4311.0,0.0
63.0,Right,2.0,60.0,0.0,723.0,746.0,759.0,1821.0,2845.0,2894.0,3645.0,3668.0,3769.0,4786.0,0.0
64.0,Left,2.0,15.0,0.0,706.0,730.0,750.0,1817.0,2834.0,2881.0,3784.0,,,4610.0,0.0
65.0,Right,10.0,7.5,0.0,462.0,482.0,495.0,1575.0,2591.0,2638.0,3934.0,3958.0,4060.0,5076.0,0.0
66.0,DurationTime,10.0,15.0,0.0,260.0,1040.0,1054.0,2112.0,,,,,,2926.0,0.0
67.0,Left,2.0,-30.0,0.0,728.0,751.0,771.0,1829.0,2849.0,2892.0,3463.0,3487.0,,4698.0,0.0
68.0,DurationTime,10.0,15.0,0.0,258.0,7694.0,7709.0,8770.0,,,,,,9587.0,0.0
69.0,DurationTime,2.0,-60.0,0.0,717.0,740.0,756.0,1816.0,,,,,,2632.0,0.0
70.0,Right,10.0,-7.5,0.0,457.0,3912.0,3929.0,4995.0,6013.0,6059.0,6810.0,,,7636.0,0.0
71.0,Left,10.0,-15.0,0.0,252.0,885.0,899.0,1960.0,2974.0,3022.0,3781.0,3805.0,,5016.0,0.0
72.0,Left,2.0,-15.0,0.0,693.0,717.0,730.0,1802.0,2818.0,2867.0,2853.0,2880.0,,4086.0,0.0
73.0,Left,10.0,-30.0,0.0,441.0,460.0,474.0,1554.0,2572.0,2623.0,2605.0,2641.0,,3846.0,0.0
74.0,DurationTime,2.0,-60.0,0.0,692.0,714.0,725.0,1792.0,,,,,,2603.0,0.0
75.0,Right,2.0,-60.0,0.0,723.0,884.0,898.0,1958.0,2976.0,3022.0,4890.0,,,5719.0,0.0
76.0,Right,2.0,30.0,0.0,694.0,715.0,732.0,1797.0,2818.0,2861.0,2867.0,2894.0,2993.0,4011.0,0.0
77.0,Left,10.0,30.0,0.0,267.0,291.0,311.0,1383.0,2401.0,2447.0,4148.0,,,4974.0,0.0
78.0,Left,10.0,15.0,0.0,462.0,1065.0,1083.0,2144.0,3161.0,3208.0,4766.0,,,5589.0,0.0
79.0,Left,10.0,15.0,0.0,439.0,464.0,481.0,1548.0,2562.0,2608.0,3212.0,,,4038.0,0.0
80.0,Right,10.0,60.0,0.0,254.0,277.0,292.0,1367.0,2385.0,2430.0,3073.0,3097.0,3199.0,4221.0,0.0
81.0,Right,2.0,30.0,0.0,704.0,787.0,806.0,1865.0,2881.0,2929.0,3683.0,3707.0,3806.0,4824.0,0.0
82.0,Right,10.0,-7.5,0.0,267.0,291.0,304.0,1383.0,2400.0,2445.0,3290.0,,,4112.0,0.0
