Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
36.0,Right,2.0,-15.0,230185,0.0,728.0,3222.0,3237.0,4331.0,5351.0,5397.0,5825.0,,,6648.0,0.0,234276
37.0,Right,10.0,7.5,242242,0.0,443.0,936.0,952.0,2017.0,3034.0,3081.0,3573.0,3596.0,3699.0,4718.0,0.0,246241
38.0,Right,10.0,30.0,249244,0.0,451.0,474.0,484.0,1561.0,2578.0,2624.0,3398.0,3422.0,3521.0,4538.0,0.0,253050
39.0,Left,2.0,-7.5,256090,0.0,730.0,5675.0,5695.0,6754.0,7771.0,7818.0,8411.0,8434.0,,9647.0,0.0,259910
40.0,Right,2.0,-15.0,262474,0.0,694.0,717.0,729.0,1800.0,2819.0,2864.0,3706.0,,,4530.0,0.0,266175
41.0,Left,2.0,-30.0,269170,0.0,728.0,752.0,772.0,1834.0,2853.0,2899.0,3352.0,3375.0,,4581.0,0.0,273153
42.0,Left,10.0,-7.5,275733,0.0,247.0,269.0,284.0,1360.0,2377.0,2425.0,2752.0,2776.0,,3988.0,0.0,279025
43.0,Right,2.0,30.0,281777,0.0,690.0,710.0,726.0,1791.0,2808.0,2856.0,3549.0,3572.0,3674.0,4695.0,0.0,286069
44.0,Right,10.0,-15.0,289065,0.0,272.0,295.0,308.0,1387.0,2406.0,2451.0,2767.0,,,3594.0,0.0,292344
45.0,Left,10.0,-30.0,295096,0.0,434.0,456.0,465.0,1547.0,2560.0,2610.0,3537.0,3560.0,,4768.0,0.0,296997
46.0,Right,2.0,60.0,299578,0.0,693.0,713.0,729.0,1791.0,2810.0,2863.0,2842.0,2876.0,2979.0,3996.0,0.0,302546
47.0,DurationTime,10.0,60.0,305548,0.0,450.0,474.0,489.0,1559.0,,,,,,2370.0,0.0,308832
48.0,Right,10.0,-60.0,311614,0.0,270.0,292.0,305.0,1384.0,2404.0,2451.0,2435.0,,,3267.0,0.0,314893
49.0,Right,2.0,15.0,318174,0.0,690.0,715.0,731.0,1798.0,2814.0,2861.0,2859.0,2886.0,2989.0,4008.0,0.0,320057
50.0,Right,10.0,60.0,322628,0.0,466.0,489.0,504.0,1582.0,2600.0,2651.0,2633.0,2665.0,2765.0,3779.0,0.0,324523
51.0,DurationTime,10.0,15.0,327564,0.0,456.0,992.0,1007.0,2067.0,,,,,,2882.0,0.0,331317
52.0,DurationTime,10.0,7.5,339254,0.0,255.0,277.0,292.0,1369.0,,,,,,2183.0,0.0,342983
53.0,Left,2.0,-60.0,345744,0.0,728.0,752.0,767.0,1841.0,2860.0,2905.0,3288.0,3312.0,,4517.0,0.0,349097
54.0,Right,10.0,7.5,352090,0.0,463.0,5650.0,5666.0,6732.0,7751.0,7796.0,8239.0,8263.0,8365.0,9383.0,0.0,356153
55.0,Left,10.0,15.0,358914,0.0,449.0,473.0,489.0,1559.0,2575.0,2623.0,3007.0,,,3831.0,0.0,362198
56.0,Right,2.0,7.5,366345,0.0,688.0,709.0,726.0,1789.0,2809.0,2854.0,3634.0,3654.0,3760.0,4778.0,0.0,369879
57.0,Right,10.0,15.0,373788,0.0,442.0,464.0,473.0,1562.0,2584.0,2632.0,2614.0,2645.0,2745.0,3762.0,0.0,375673
58.0,Right,2.0,15.0,379148,0.0,709.0,1853.0,1878.0,2938.0,3955.0,4002.0,4252.0,4276.0,4378.0,5396.0,0.0,381049
59.0,DurationTime,2.0,30.0,384897,0.0,708.0,1620.0,1638.0,2692.0,,,,,,3506.0,0.0,389201
60.0,DurationTime,10.0,7.5,392638,0.0,258.0,1192.0,1210.0,2271.0,,,,,,3087.0,0.0,396157
61.0,Right,2.0,60.0,399157,0.0,723.0,1576.0,1596.0,2657.0,3673.0,3721.0,4701.0,4724.0,4826.0,5848.0,0.0,402122
62.0,Right,10.0,-30.0,404701,0.0,250.0,1144.0,1160.0,2228.0,3241.0,3293.0,3845.0,,,4670.0,0.0,408614
63.0,Right,2.0,-7.5,411165,0.0,695.0,718.0,736.0,1796.0,2815.0,2863.0,2847.0,,,3676.0,0.0,413059
64.0,Left,10.0,-60.0,417528,0.0,265.0,288.0,304.0,1377.0,2395.0,2442.0,2981.0,3004.0,,4214.0,0.0,423475
65.0,DurationTime,10.0,-15.0,426025,0.0,246.0,268.0,283.0,1353.0,,,,,,2166.0,0.0,429901
66.0,NoDecision,2.0,-15.0,433454,0.0,711.0,2166.0,2183.0,3274.0,4292.0,4339.0,,,,8137.0,0.0,436869
67.0,Right,10.0,7.5,440010,0.0,250.0,273.0,289.0,1353.0,2371.0,2418.0,3004.0,3026.0,3130.0,4148.0,0.0,441906
68.0,Left,2.0,30.0,444929,0.0,701.0,1273.0,1289.0,2351.0,3368.0,3415.0,3864.0,,,4688.0,0.0,446821
69.0,DurationTime,2.0,-15.0,449842,0.0,698.0,860.0,872.0,1939.0,,,,,,2753.0,0.0,453945
70.0,DurationTime,2.0,-60.0,456937,0.0,721.0,743.0,754.0,1824.0,,,,,,2637.0,0.0,460015
71.0,Right,2.0,7.5,463025,0.0,720.0,743.0,761.0,1815.0,2833.0,2879.0,3696.0,3719.0,3822.0,4841.0,0.0,466018
72.0,Right,2.0,-30.0,468819,0.0,688.0,710.0,722.0,1783.0,2802.0,2845.0,2955.0,,,3779.0,0.0,470738
73.0,Right,2.0,-15.0,473494,0.0,698.0,724.0,740.0,1809.0,2827.0,2873.0,2897.0,,,3722.0,0.0,477402
74.0,DurationTime,10.0,60.0,480302,0.0,486.0,510.0,525.0,1596.0,,,,,,2413.0,0.0,484125
75.0,Right,10.0,60.0,487147,0.0,443.0,467.0,482.0,1557.0,2574.0,2621.0,3241.0,3264.0,3367.0,4385.0,0.0,491169
76.0,Right,10.0,30.0,493742,0.0,464.0,624.0,633.0,1699.0,2716.0,2763.0,3310.0,3337.0,3435.0,4449.0,0.0,496736
77.0,Left,2.0,-60.0,500686,0.0,716.0,736.0,748.0,1817.0,2834.0,2880.0,3531.0,3554.0,,4763.0,0.0,502566
78.0,Right,10.0,-15.0,505259,0.0,263.0,286.0,299.0,1372.0,2390.0,2438.0,2423.0,,,3256.0,0.0,507153
79.0,DurationTime,10.0,-7.5,509725,0.0,446.0,1635.0,1647.0,2734.0,,,,,,3548.0,0.0,512718
80.0,DurationTime,10.0,-7.5,515698,0.0,248.0,410.0,420.0,1487.0,,,,,,2301.0,0.0,517589
81.0,Right,10.0,-7.5,520361,0.0,269.0,292.0,306.0,1375.0,2393.0,2440.0,2461.0,,,3287.0,0.0,523876
82.0,DurationTime,10.0,60.0,526894,0.0,448.0,702.0,716.0,1778.0,,,,,,2592.0,0.0,530157
83.0,Right,10.0,-15.0,532932,0.0,456.0,479.0,494.0,1569.0,2585.0,2633.0,3173.0,,,4000.0,0.0,537642
84.0,Left,2.0,15.0,540764,0.0,692.0,744.0,758.0,1822.0,2838.0,2885.0,3177.0,,,4003.0,0.0,544145
85.0,Right,10.0,60.0,547137,0.0,463.0,485.0,499.0,1571.0,2591.0,2635.0,4052.0,4075.0,4178.0,5197.0,0.0,550902
86.0,Left,10.0,-60.0,553905,0.0,430.0,843.0,855.0,1925.0,2941.0,2992.0,2976.0,3004.0,,4218.0,0.0,557607
87.0,Right,2.0,30.0,564346,0.0,693.0,713.0,726.0,1788.0,2803.0,2849.0,3339.0,3362.0,3465.0,4481.0,0.0,568248
88.0,Left,2.0,-60.0,571658,0.0,702.0,726.0,741.0,1802.0,2819.0,2868.0,3197.0,3220.0,,4426.0,0.0,574963
89.0,Left,10.0,-7.5,578205,0.0,262.0,4457.0,4472.0,5536.0,6553.0,6600.0,7129.0,7152.0,,8363.0,0.0,581581
90.0,Left,2.0,7.5,589254,0.0,691.0,1132.0,1144.0,2212.0,3228.0,3277.0,3606.0,,,4429.0,0.0,592622
91.0,Left,2.0,-7.5,599442,0.0,701.0,956.0,972.0,2037.0,3053.0,3105.0,3099.0,3129.0,,4337.0,0.0,603216
92.0,Left,2.0,-30.0,607954,0.0,700.0,5394.0,5411.0,6470.0,7488.0,7537.0,7520.0,7555.0,,8756.0,0.0,611528
93.0,Left,2.0,-15.0,614446,0.0,685.0,4539.0,4556.0,5619.0,6637.0,6683.0,7074.0,7097.0,,8309.0,0.0,618379
94.0,Left,10.0,30.0,623419,0.0,467.0,2461.0,2478.0,3537.0,4557.0,4601.0,5204.0,,,6030.0,0.0,626384
95.0,Left,10.0,-30.0,629386,0.0,257.0,639.0,653.0,1720.0,2736.0,2784.0,3339.0,3363.0,,4570.0,0.0,632966
96.0,Left,10.0,7.5,635739,0.0,254.0,2758.0,2774.0,3839.0,4855.0,4905.0,4890.0,,,5718.0,0.0,639656
97.0,Right,2.0,60.0,642666,0.0,693.0,717.0,738.0,1798.0,2817.0,2864.0,3159.0,3182.0,3287.0,4305.0,0.0,647779
98.0,Right,10.0,15.0,655928,0.0,461.0,481.0,498.0,1575.0,2592.0,2637.0,3265.0,3288.0,3390.0,4405.0,0.0,659387
99.0,Left,2.0,-60.0,662418,0.0,704.0,726.0,743.0,1812.0,2831.0,2876.0,4612.0,4635.0,,5844.0,0.0,665752
100.0,Left,2.0,60.0,668757,0.0,733.0,5868.0,5886.0,6949.0,7966.0,8013.0,8506.0,,,9333.0,0.0,671711
101.0,Right,2.0,30.0,675129,0.0,724.0,747.0,761.0,1825.0,2844.0,2890.0,2940.0,2963.0,3066.0,4082.0,0.0,679946
102.0,Right,2.0,-15.0,684684,0.0,692.0,715.0,732.0,1799.0,2816.0,2864.0,2850.0,,,3680.0,0.0,688071
103.0,Left,2.0,-7.5,690844,0.0,688.0,1121.0,1134.0,2213.0,3231.0,3278.0,4726.0,4749.0,,5955.0,0.0,692737
104.0,Left,10.0,30.0,695768,0.0,272.0,2446.0,2463.0,3523.0,4540.0,4587.0,5014.0,,,5838.0,0.0,700390
105.0,DurationTime,10.0,-15.0,703152,0.0,454.0,478.0,491.0,1569.0,,,,,,2379.0,0.0,706904
106.0,Right,2.0,15.0,710925,0.0,722.0,745.0,763.0,1824.0,2843.0,2888.0,4231.0,4255.0,4357.0,5374.0,0.0,714663
107.0,Right,10.0,7.5,717663,0.0,447.0,471.0,484.0,1567.0,2584.0,2631.0,3099.0,3122.0,3222.0,4235.0,0.0,719548
108.0,Right,10.0,60.0,722306,0.0,258.0,1732.0,1748.0,2818.0,3836.0,3883.0,4335.0,4359.0,4460.0,5479.0,0.0,724211
109.0,DurationTime,2.0,7.5,726783,0.0,695.0,717.0,731.0,1795.0,,,,,,2605.0,0.0,730148
110.0,DurationTime,10.0,15.0,732919,0.0,455.0,479.0,490.0,1563.0,,,,,,2377.0,0.0,737036
111.0,Left,10.0,-60.0,739786,0.0,257.0,281.0,295.0,1368.0,2384.0,2433.0,2419.0,2442.0,,3652.0,0.0,741680
112.0,Right,10.0,15.0,744681,0.0,457.0,478.0,491.0,1573.0,2591.0,2636.0,3467.0,3491.0,3592.0,4608.0,0.0,746573
113.0,DurationTime,10.0,-7.5,749573,0.0,444.0,468.0,485.0,1555.0,,,,,,2369.0,0.0,753295
114.0,DurationTime,2.0,7.5,760457,0.0,691.0,715.0,732.0,1799.0,,,,,,2611.0,0.0,764251
115.0,Right,2.0,7.5,767921,0.0,688.0,711.0,733.0,1793.0,2811.0,2858.0,3262.0,3285.0,3389.0,4409.0,0.0,772027
116.0,Left,2.0,-30.0,776217,0.0,720.0,4876.0,4896.0,5961.0,6981.0,7025.0,7430.0,7454.0,,8669.0,0.0,778139
117.0,Left,10.0,-30.0,780901,0.0,261.0,1395.0,1411.0,2472.0,3488.0,3534.0,4264.0,4288.0,,5495.0,0.0,782792
118.0,DurationTime,10.0,-15.0,786147,0.0,266.0,1900.0,1917.0,2983.0,,,,,,3799.0,0.0,789774
119.0,DurationTime,10.0,-15.0,792338,0.0,454.0,475.0,488.0,1560.0,,,,,,2373.0,0.0,795858
120.0,Right,10.0,-7.5,798852,0.0,459.0,1073.0,1092.0,2149.0,3165.0,3213.0,3879.0,,,4703.0,0.0,802802
121.0,Right,10.0,-15.0,806293,0.0,252.0,275.0,289.0,1364.0,2384.0,2430.0,2979.0,,,3802.0,0.0,810540
122.0,Left,2.0,-60.0,813279,0.0,686.0,708.0,729.0,1790.0,2808.0,2854.0,3433.0,3457.0,,4664.0,0.0,816559
123.0,Left,10.0,15.0,819552,1.0,458.0,1203.0,1220.0,2281.0,3298.0,3344.0,4639.0,,,5459.0,0.0,823554
124.0,Right,10.0,30.0,826547,0.0,440.0,462.0,476.0,1546.0,2565.0,2615.0,2597.0,2631.0,2733.0,3750.0,0.0,831079
125.0,Left,2.0,-30.0,833959,0.0,687.0,710.0,725.0,1788.0,2806.0,2853.0,3473.0,3496.0,,4707.0,0.0,837324
126.0,Right,2.0,60.0,842695,0.0,688.0,711.0,727.0,1790.0,2810.0,2854.0,3974.0,4097.0,4193.0,5212.0,0.0,846569
127.0,Left,10.0,-15.0,849338,0.0,453.0,584.0,599.0,1678.0,2695.0,2744.0,2729.0,2760.0,,3966.0,0.0,852299
128.0,Left,10.0,-7.5,855331,0.0,258.0,3093.0,3108.0,4169.0,5188.0,5234.0,5725.0,5748.0,,6960.0,0.0,859274
129.0,Right,10.0,-60.0,862295,0.0,451.0,475.0,490.0,1568.0,2584.0,2635.0,2619.0,,,3449.0,0.0,866498
130.0,Left,2.0,-15.0,870990,0.0,720.0,743.0,758.0,1831.0,2851.0,2894.0,3462.0,3486.0,,4693.0,0.0,874874
131.0,Right,2.0,15.0,877875,0.0,725.0,745.0,762.0,1820.0,2838.0,2885.0,3804.0,3827.0,3930.0,4946.0,0.0,881360
132.0,Right,10.0,7.5,884119,0.0,453.0,2205.0,2222.0,3288.0,4305.0,4353.0,4949.0,4972.0,5071.0,6089.0,0.0,886011
133.0,Right,2.0,-7.5,888782,0.0,691.0,714.0,729.0,1798.0,2816.0,2863.0,3374.0,,,4198.0,0.0,890676
134.0,DurationTime,10.0,-30.0,895274,0.0,441.0,464.0,480.0,1559.0,,,,,,2374.0,0.0,897158
135.0,DurationTime,10.0,60.0,899732,0.0,465.0,488.0,504.0,1571.0,,,,,,2385.0,0.0,903702
136.0,DurationTime,10.0,60.0,906705,0.0,487.0,2312.0,2328.0,3388.0,,,,,,4202.0,0.0,910386
137.0,Right,10.0,60.0,914767,1.0,263.0,288.0,303.0,1370.0,2388.0,2434.0,3129.0,3153.0,3254.0,4269.0,0.0,918732
138.0,Right,2.0,30.0,923032,0.0,700.0,723.0,737.0,1798.0,2816.0,2863.0,3258.0,3282.0,3384.0,4401.0,0.0,927055
139.0,Right,2.0,7.5,929818,0.0,699.0,2092.0,2115.0,3177.0,4196.0,4237.0,4921.0,4945.0,5047.0,6064.0,0.0,933772
140.0,Left,10.0,-30.0,937007,0.0,252.0,2015.0,2034.0,3095.0,4113.0,4161.0,4775.0,4798.0,,6013.0,0.0,940840
141.0,Left,10.0,30.0,948819,0.0,447.0,467.0,480.0,1553.0,2574.0,2618.0,3603.0,,,4428.0,0.0,952297
142.0,Right,2.0,-7.5,962648,0.0,696.0,959.0,976.0,2039.0,3058.0,3103.0,3967.0,,,4791.0,0.0,964539
143.0,Left,10.0,7.5,968431,0.0,468.0,5703.0,5718.0,6781.0,7799.0,7846.0,8350.0,,,9174.0,0.0,970325
144.0,DurationTime,10.0,-30.0,974015,0.0,269.0,8075.0,8091.0,9155.0,,,,,,9970.0,0.0,978561
145.0,DurationTime,10.0,-15.0,984230,0.0,258.0,1613.0,1630.0,2692.0,,,,,,3506.0,0.0,987946
146.0,Left,2.0,-30.0,992044,0.0,703.0,1407.0,1424.0,2486.0,3504.0,3551.0,4728.0,4751.0,,5959.0,0.0,995655
147.0,Left,10.0,-7.5,998689,0.0,441.0,3385.0,3400.0,4470.0,5487.0,5534.0,5870.0,5893.0,,7103.0,0.0,1001919
148.0,Left,2.0,-60.0,1010551,0.0,695.0,1810.0,1832.0,2891.0,3909.0,3956.0,4184.0,4208.0,,5418.0,0.0,1012444
149.0,Left,2.0,30.0,1038776,0.0,733.0,756.0,769.0,1832.0,2848.0,2897.0,3159.0,,,3985.0,0.0,1043558
150.0,DurationTime,2.0,15.0,1046567,0.0,725.0,6349.0,6368.0,7429.0,,,,,,8243.0,0.0,1049663
151.0,Right,2.0,60.0,1053104,0.0,694.0,2109.0,2143.0,3207.0,4219.0,4271.0,5768.0,5791.0,5894.0,6914.0,0.0,1055027
152.0,Right,2.0,-15.0,1057791,0.0,697.0,722.0,741.0,1805.0,2823.0,2870.0,2991.0,,,3817.0,0.0,1061874
153.0,DurationTime,2.0,15.0,1066672,0.0,707.0,1160.0,1173.0,2239.0,,,,,,3053.0,0.0,1070804
154.0,Left,10.0,-60.0,1073808,0.0,446.0,466.0,482.0,1556.0,2572.0,2621.0,3323.0,3346.0,,4558.0,0.0,1077838
155.0,Right,10.0,15.0,1080616,0.0,465.0,2518.0,2534.0,3597.0,4616.0,4661.0,5502.0,5525.0,5628.0,6648.0,0.0,1084376
156.0,Right,2.0,15.0,1087377,0.0,696.0,719.0,735.0,1796.0,2812.0,2861.0,3606.0,3630.0,3733.0,4747.0,0.0,1091949
157.0,Right,10.0,60.0,1094509,0.0,469.0,489.0,505.0,1583.0,2602.0,2648.0,3121.0,3143.0,3245.0,4262.0,0.0,1096405
158.0,Right,2.0,7.5,1099165,1.0,696.0,721.0,737.0,1794.0,2812.0,2854.0,4149.0,4172.0,4275.0,5294.0,0.0,1103127
159.0,DurationTime,10.0,-15.0,1105701,0.0,252.0,272.0,288.0,1360.0,,,,,,2173.0,0.0,1109104
160.0,Left,10.0,-15.0,1112106,0.0,452.0,476.0,491.0,1564.0,2581.0,2629.0,3204.0,3228.0,,4438.0,0.0,1115577
161.0,Left,10.0,-30.0,1118347,0.0,262.0,284.0,300.0,1372.0,2392.0,2440.0,2423.0,2456.0,,3664.0,0.0,1121632
162.0,Right,2.0,-7.5,1125444,0.0,694.0,716.0,731.0,1794.0,2811.0,2853.0,3365.0,,,4192.0,0.0,1129720
163.0,Right,10.0,60.0,1132542,0.0,462.0,484.0,497.0,1577.0,2593.0,2642.0,2628.0,2660.0,2754.0,3771.0,0.0,1134463
164.0,Left,2.0,-30.0,1138101,0.0,708.0,1533.0,1551.0,2613.0,3635.0,3679.0,4575.0,4599.0,,5807.0,0.0,1141061
165.0,DurationTime,10.0,-7.5,1145532,0.0,262.0,546.0,563.0,1620.0,,,,,,2438.0,0.0,1147456
166.0,Left,2.0,15.0,1151934,0.0,715.0,1350.0,1368.0,2430.0,3448.0,3497.0,3481.0,,,4311.0,0.0,1155713
167.0,DurationTime,2.0,30.0,1158472,0.0,691.0,2164.0,2183.0,3268.0,,,,,,4081.0,0.0,1162236
168.0,Left,2.0,7.5,1164821,0.0,731.0,2166.0,2187.0,3269.0,4286.0,4332.0,5159.0,,,5980.0,0.0,1168274
169.0,Left,10.0,-30.0,1171264,0.0,453.0,473.0,490.0,1560.0,2580.0,2627.0,2974.0,2998.0,,4210.0,0.0,1173157
170.0,Left,10.0,7.5,1175937,0.0,269.0,293.0,309.0,1379.0,2396.0,2445.0,2933.0,,,3759.0,0.0,1177831
171.0,DurationTime,2.0,30.0,1180820,0.0,689.0,712.0,736.0,1787.0,,,,,,2601.0,0.0,1182712
172.0,DurationTime,10.0,-15.0,1186306,0.0,457.0,479.0,494.0,1579.0,,,,,,2392.0,0.0,1190465
173.0,DurationTime,2.0,60.0,1195567,0.0,689.0,713.0,728.0,1788.0,,,,,,2602.0,0.0,1197456
174.0,Right,10.0,-60.0,1203562,0.0,445.0,1309.0,1325.0,2388.0,3405.0,3451.0,4646.0,,,5469.0,0.0,1205444
175.0,DurationTime,2.0,-60.0,1211976,0.0,726.0,2813.0,2830.0,3898.0,,,,,,4711.0,0.0,1216052
176.0,DurationTime,10.0,-15.0,1218635,0.0,459.0,3813.0,3830.0,4897.0,,,,,,5709.0,0.0,1222717
177.0,Right,10.0,30.0,1225740,0.0,255.0,4250.0,4265.0,5328.0,6345.0,6388.0,7181.0,7204.0,7307.0,8327.0,0.0,1227629
178.0,Left,10.0,-15.0,1230642,0.0,264.0,286.0,300.0,1379.0,2395.0,2444.0,3144.0,3167.0,,4380.0,0.0,1234632
179.0,DurationTime,2.0,-15.0,1237625,0.0,717.0,741.0,755.0,1821.0,,,,,,2636.0,0.0,1242065
180.0,Left,2.0,-60.0,1244641,0.0,705.0,728.0,744.0,1809.0,2828.0,2873.0,3487.0,3511.0,,4720.0,0.0,1246529
181.0,Right,2.0,60.0,1251777,0.0,690.0,713.0,727.0,1791.0,2808.0,2855.0,4019.0,4041.0,4145.0,5161.0,0.0,1253666
182.0,DurationTime,10.0,15.0,1267263,0.0,258.0,280.0,296.0,1368.0,,,,,,2179.0,0.0,1271321
183.0,DurationTime,10.0,15.0,1274085,0.0,438.0,2962.0,2979.0,4039.0,,,,,,4852.0,0.0,1278208
184.0,Right,2.0,30.0,1289635,0.0,692.0,11306.0,11323.0,12389.0,13410.0,13453.0,14232.0,14255.0,14358.0,15376.0,0.0,1293475
185.0,Left,10.0,-7.5,1299163,0.0,440.0,464.0,478.0,1556.0,2574.0,2620.0,3376.0,3399.0,,4608.0,0.0,1303111
186.0,Left,10.0,15.0,1306112,0.0,460.0,9144.0,9158.0,10220.0,11234.0,11282.0,12153.0,,,12980.0,0.0,1310718
187.0,Left,2.0,-15.0,1321619,0.0,694.0,3401.0,3418.0,4479.0,5495.0,5540.0,6116.0,6139.0,,7347.0,0.0,1323501
188.0,Left,2.0,15.0,1326503,0.0,702.0,723.0,740.0,1800.0,2817.0,2864.0,4506.0,,,5330.0,0.0,1329914
189.0,DurationTime,10.0,-30.0,1332913,0.0,449.0,8625.0,8641.0,9697.0,,,,,,10510.0,0.0,1334805
190.0,Left,2.0,-60.0,1337557,0.0,695.0,719.0,732.0,1799.0,2816.0,2863.0,2899.0,2923.0,,4133.0,0.0,1341810
191.0,DurationTime,2.0,7.5,1344821,0.0,704.0,725.0,740.0,1801.0,,,,,,2611.0,0.0,1348555
192.0,Left,10.0,7.5,1353192,0.0,444.0,466.0,482.0,1553.0,2571.0,2618.0,3868.0,,,4695.0,0.0,1356571
