Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
44,32,32,0000000101100,0000000100000,321564,325698
45,32,32,0000000101101,0000000100000,329026,333260
46,34,32,0000000101110,0000000100010,336283,340338
47,32,32,0000000101111,0000000100000,343325,347167
48,32,32,0000000110000,0000000100000,350187,354328
49,32,32,0000000110001,0000000100000,357356,361216
50,34,32,0000000110010,0000000100010,364245,368224
51,34,32,0000000110011,0000000100010,371268,375288
52,32,32,0000000110100,0000000100000,378929,382813
53,32,32,0000000110101,0000000100000,390195,394584
54,34,32,0000000110110,0000000100010,398596,402428
55,34,32,0000000110111,0000000100010,405429,408915
56,40,32,0000000111000,0000000101000,411941,415956
57,40,32,0000000111001,0000000101000,418962,422987
58,34,32,0000000111010,0000000100010,425993,429273
59,40,32,0000000111011,0000000101000,432492,436617
60,32,32,0000000111100,0000000100000,440700,444263
61,32,32,0000000111101,0000000100000,448786,452194
62,34,32,0000000111110,0000000100010,455204,459020
63,32,32,0000000111111,0000000100000,462035,466412
64,64,64,0000001000000,0000001000000,469416,473478
65,64,64,0000001000001,0000001000000,476476,480911
66,64,64,0000001000010,0000001000000,483934,487451
67,64,64,0000001000011,0000001000000,490478,494330
68,64,64,0000001000100,0000001000000,497400,502596
69,64,64,0000001000101,0000001000000,505620,509709
70,64,64,0000001000110,0000001000000,513366,518878
71,64,64,0000001000111,0000001000000,521879,525840
72,64,64,0000001001000,0000001000000,528895,532936
73,64,64,0000001001001,0000001000000,535946,540192
74,64,64,0000001001010,0000001000000,543191,546857
75,64,64,0000001001011,0000001000000,549859,553677
76,64,64,0000001001100,0000001000000,556680,560980
77,64,64,0000001001101,0000001000000,563990,567470
78,64,64,0000001001110,0000001000000,570494,575084
79,64,64,0000001001111,0000001000000,578112,582788
80,64,64,0000001010000,0000001000000,585796,589538
81,64,64,0000001010001,0000001000000,592568,596695
82,64,64,0000001010010,0000001000000,599708,603992
83,64,64,0000001010011,0000001000000,606993,610967
84,64,64,0000001010100,0000001000000,613976,617698
85,64,64,0000001010101,0000001000000,620696,625078
86,64,64,0000001010110,0000001000000,628619,631581
87,64,64,0000001010111,0000001000000,634580,637967
88,64,64,0000001011000,0000001000000,640967,645124
89,64,64,0000001011001,0000001000000,648139,651861
90,64,64,0000001011010,0000001000000,654902,658631
91,64,64,0000001011011,0000001000000,661652,665827
92,64,64,0000001011100,0000001000000,668815,673195
93,64,64,0000001011101,0000001000000,676207,679684
94,64,64,0000001011110,0000001000000,682766,686486
95,64,64,0000001011111,0000001000000,689508,692787
96,64,64,0000001100000,0000001000000,696523,701859
97,64,64,0000001100001,0000001000000,704848,708129
98,66,64,0000001100010,0000001000010,711138,714850
99,66,64,0000001100011,0000001000010,717893,722407
100,64,64,0000001100100,0000001000000,725432,729412
101,64,64,0000001100101,0000001000000,732427,737523
102,64,64,0000001100110,0000001000000,740559,744295
103,66,64,0000001100111,0000001000010,747300,750880
104,64,64,0000001101000,0000001000000,753908,757189
105,72,64,0000001101001,0000001001000,760421,765253
106,66,64,0000001101010,0000001000010,768254,772317
107,72,64,0000001101011,0000001001000,775348,778307
108,64,64,0000001101100,0000001000000,781314,785155
109,64,64,0000001101101,0000001000000,788176,791869
110,66,64,0000001101110,0000001000010,794914,799494
111,64,64,0000001101111,0000001000000,802509,805777
112,64,64,0000001110000,0000001000000,808797,812754
113,64,64,0000001110001,0000001000000,815770,819150
114,66,64,0000001110010,0000001000010,822175,825131
115,66,64,0000001110011,0000001000010,828258,833336
116,64,64,0000001110100,0000001000000,836349,839754
117,64,64,0000001110101,0000001000000,842779,844665
118,66,64,0000001110110,0000001000010,847686,849581
119,66,64,0000001110111,0000001000010,852612,856764
120,72,64,0000001111000,0000001001000,859774,863053
121,64,64,0000001111001,0000001000000,866048,869010
122,72,64,0000001111010,0000001001000,872019,873898
123,72,64,0000001111011,0000001001000,876923,880196
124,64,64,0000001111100,0000001000000,883657,887649
125,72,64,0000001111101,0000001001000,890651,894365
126,66,64,0000001111110,0000001000010,899594,903290
127,64,64,0000001111111,0000001000000,906290,909970
128,128,128,0000010000000,0000010000000,912985,914883
129,128,128,0000010000001,0000010000000,919357,922974
130,128,128,0000010000010,0000010000000,925979,929333
131,128,128,0000010000011,0000010000000,932344,935302
132,128,128,0000010000100,0000010000000,938311,941592
133,128,128,0000010000101,0000010000000,945577,949539
134,128,128,0000010000110,0000010000000,952558,954446
135,128,128,0000010000111,0000010000000,957769,962093
136,128,128,0000010001000,0000010000000,965717,969358
137,128,128,0000010001001,0000010000000,972357,976213
138,128,128,0000010001010,0000010000000,979236,981126
139,128,128,0000010001011,0000010000000,984145,988085
140,128,128,0000010001100,0000010000000,991127,994090
141,128,128,0000010001101,0000010000000,997117,1001073
142,128,128,0000010001110,0000010000000,1004098,1007365
143,128,128,0000010001111,0000010000000,1010366,1015141
144,128,128,0000010010000,0000010000000,1018180,1021458
145,128,128,0000010010001,0000010000000,1025348,1028738
146,128,128,0000010010010,0000010000000,1031768,1035261
147,128,128,0000010010011,0000010000000,1038285,1041860
148,128,128,0000010010100,0000010000000,1044904,1049206
149,128,128,0000010010101,0000010000000,1052207,1055629
150,128,128,0000010010110,0000010000000,1058618,1061712
151,128,128,0000010010111,0000010000000,1065517,1069440
152,128,128,0000010011000,0000010000000,1072464,1075420
153,128,128,0000010011001,0000010000000,1078439,1080328
154,128,128,0000010011010,0000010000000,1083328,1087145
155,128,128,0000010011011,0000010000000,1090133,1093548
156,128,128,0000010011100,0000010000000,1096988,1100870
157,128,128,0000010011101,0000010000000,1103905,1107429
158,128,128,0000010011110,0000010000000,1110437,1114193
159,128,128,0000010011111,0000010000000,1117217,1120706
160,128,128,0000010100000,0000010000000,1123724,1127825
161,128,128,0000010100001,0000010000000,1130828,1135144
162,130,128,0000010100010,0000010000010,1138152,1142044
163,130,128,0000010100011,0000010000010,1145040,1149008
164,128,128,0000010100100,0000010000000,1152181,1156003
165,128,128,0000010100101,0000010000000,1159030,1162310
166,130,128,0000010100110,0000010000010,1165332,1168712
167,130,128,0000010100111,0000010000010,1171738,1175179
168,136,128,0000010101000,0000010001000,1178189,1181647
169,136,128,0000010101001,0000010001000,1186334,1190685
170,136,128,0000010101010,0000010001000,1194727,1198082
171,136,128,0000010101011,0000010001000,1201091,1204845
172,128,128,0000010101100,0000010000000,1207868,1211729
173,128,128,0000010101101,0000010000000,1214717,1216612
174,130,128,0000010101110,0000010000010,1219650,1221576
175,128,128,0000010101111,0000010000000,1224577,1229383
176,128,128,0000010110000,0000010000000,1232404,1237803
177,128,128,0000010110001,0000010000000,1240805,1245141
178,130,128,0000010110010,0000010000010,1248172,1251543
179,130,128,0000010110011,0000010000010,1254561,1258174
180,128,128,0000010110100,0000010000000,1261175,1265058
181,128,128,0000010110101,0000010000000,1268079,1271675
182,130,128,0000010110110,0000010000010,1274685,1278323
183,130,128,0000010110111,0000010000010,1281315,1283209
184,136,128,0000010111000,0000010001000,1286212,1290108
185,128,128,0000010111001,0000010000000,1293117,1296076
186,128,128,0000010111010,0000010000000,1299098,1302559
187,128,128,0000010111011,0000010000000,1305568,1308684
188,136,128,0000010111100,0000010001000,1333641,1337761
189,128,128,0000010111101,0000010000000,1340768,1344370
190,130,128,0000010111110,0000010000010,1347392,1351633
191,128,128,0000010111111,0000010000000,1354669,1360588
192,128,128,0000011000000,0000010000000,1363611,1367338
193,128,128,0000011000001,0000010000000,1370338,1374079
