Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
93,64,64,0000001011101,0000001000000,643662,647357
94,64,64,0000001011110,0000001000000,650382,654285
95,64,64,0000001011111,0000001000000,657286,660875
96,64,64,0000001100000,0000001000000,663908,667643
97,64,64,0000001100001,0000001000000,670659,674723
98,66,64,0000001100010,0000001000010,677725,681433
99,66,64,0000001100011,0000001000010,684425,688139
100,64,64,0000001100100,0000001000000,691168,694142
101,64,64,0000001100101,0000001000000,697146,700928
102,66,64,0000001100110,0000001000010,703952,707768
103,64,64,0000001100111,0000001000000,710786,714362
104,72,64,0000001101000,0000001001000,717354,720665
105,72,64,0000001101001,0000001001000,723674,726793
106,72,64,0000001101010,0000001001000,729794,733862
107,72,64,0000001101011,0000001001000,736867,740852
108,64,64,0000001101100,0000001000000,743856,747429
109,64,64,0000001101101,0000001000000,750430,754327
110,66,64,0000001101110,0000001000010,757317,761131
111,64,64,0000001101111,0000001000000,764149,767777
112,64,64,0000001110000,0000001000000,770780,774398
113,64,64,0000001110001,0000001000000,778889,782826
114,66,64,0000001110010,0000001000010,785852,789128
115,64,64,0000001110011,0000001000000,797702,801435
116,64,64,0000001110100,0000001000000,805701,809180
117,64,64,0000001110101,0000001000000,812180,816315
118,66,64,0000001110110,0000001000010,821713,825364
119,66,64,0000001110111,0000001000010,828373,830257
120,72,64,0000001111000,0000001001000,833273,837131
121,72,64,0000001111001,0000001001000,840149,844399
122,66,64,0000001111010,0000001000010,847420,849305
123,72,64,0000001111011,0000001001000,852332,856094
124,64,64,0000001111100,0000001000000,859082,863435
125,64,64,0000001111101,0000001000000,866424,869986
126,66,64,0000001111110,0000001000010,872985,877060
127,66,64,0000001111111,0000001000010,880082,883936
128,128,128,0000010000000,0000010000000,886929,890431
129,128,128,0000010000001,0000010000000,893436,897212
130,128,128,0000010000010,0000010000000,900214,904197
131,128,128,0000010000011,0000010000000,907227,911391
132,128,128,0000010000100,0000010000000,914417,918817
133,128,128,0000010000101,0000010000000,921810,923696
134,128,128,0000010000110,0000010000000,926711,930470
135,128,128,0000010000111,0000010000000,933471,937572
136,128,128,0000010001000,0000010000000,940562,944221
137,128,128,0000010001001,0000010000000,947209,953148
138,128,128,0000010001010,0000010000000,956156,960140
139,128,128,0000010001011,0000010000000,965061,971001
140,128,128,0000010001100,0000010000000,974011,978747
141,128,128,0000010001101,0000010000000,981744,985026
142,128,128,0000010001110,0000010000000,988048,991616
143,128,128,0000010001111,0000010000000,994617,998352
144,128,128,0000010010000,0000010000000,1001356,1005144
145,128,128,0000010010001,0000010000000,1008144,1011550
146,128,128,0000010010010,0000010000000,1019064,1020962
147,128,128,0000010010011,0000010000000,1024004,1025885
148,128,128,0000010010100,0000010000000,1028895,1032976
149,128,128,0000010010101,0000010000000,1037381,1041185
150,128,128,0000010010110,0000010000000,1045040,1048858
151,128,128,0000010010111,0000010000000,1051845,1055440
152,128,128,0000010011000,0000010000000,1058661,1064608
153,128,128,0000010011001,0000010000000,1069734,1073874
154,128,128,0000010011010,0000010000000,1076907,1080848
155,128,128,0000010011011,0000010000000,1083853,1087401
156,128,128,0000010011100,0000010000000,1090380,1095320
157,128,128,0000010011101,0000010000000,1098323,1102093
158,128,128,0000010011110,0000010000000,1105118,1108605
159,128,128,0000010011111,0000010000000,1111611,1113531
160,128,128,0000010100000,0000010000000,1117385,1121350
161,128,128,0000010100001,0000010000000,1124353,1128250
162,130,128,0000010100010,0000010000010,1131254,1133149
163,130,128,0000010100011,0000010000010,1136135,1139981
164,128,128,0000010100100,0000010000000,1144486,1146382
165,128,128,0000010100101,0000010000000,1149399,1153241
166,130,128,0000010100110,0000010000010,1156248,1158141
167,130,128,0000010100111,0000010000010,1161135,1163030
168,136,128,0000010101000,0000010001000,1166067,1170304
169,136,128,0000010101001,0000010001000,1173455,1177336
170,136,128,0000010101010,0000010001000,1180379,1184396
171,136,128,0000010101011,0000010001000,1189317,1193273
172,128,128,0000010101100,0000010000000,1196271,1200100
173,128,128,0000010101101,0000010000000,1203125,1207475
174,130,128,0000010101110,0000010000010,1210506,1214209
175,130,128,0000010101111,0000010000010,1224384,1226273
176,128,128,0000010110000,0000010000000,1229442,1231336
177,128,128,0000010110001,0000010000000,1235307,1239645
178,130,128,0000010110010,0000010000010,1242642,1246342
179,130,128,0000010110011,0000010000010,1249345,1252877
180,128,128,0000010110100,0000010000000,1255922,1259629
181,128,128,0000010110101,0000010000000,1262629,1265765
182,130,128,0000010110110,0000010000010,1268781,1272547
183,130,128,0000010110111,0000010000010,1275592,1279669
184,136,128,0000010111000,0000010001000,1284563,1288398
185,136,128,0000010111001,0000010001000,1291402,1294541
186,128,128,0000010111010,0000010000000,1297570,1301630
187,136,128,0000010111011,0000010001000,1304802,1308749
188,128,128,0000010111100,0000010000000,1311750,1315651
189,128,128,0000010111101,0000010000000,1318651,1322589
190,130,128,0000010111110,0000010000010,1325637,1329159
191,128,128,0000010111111,0000010000000,1332189,1335666
192,128,128,0000011000000,0000010000000,1338668,1342604
193,128,128,0000011000001,0000010000000,1345633,1349228
194,128,128,0000011000010,0000010000000,1352219,1355604
195,128,128,0000011000011,0000010000000,1358640,1361910
196,128,128,0000011000100,0000010000000,1364924,1367886
197,128,128,0000011000101,0000010000000,1371002,1372881
198,128,128,0000011000110,0000010000000,1375914,1379894
199,128,128,0000011000111,0000010000000,1382935,1385896
200,128,128,0000011001000,0000010000000,1388926,1392204
201,128,128,0000011001001,0000010000000,1395224,1398839
202,128,128,0000011001010,0000010000000,1401860,1403776
203,128,128,0000011001011,0000010000000,1408939,1412495
204,128,128,0000011001100,0000010000000,1415499,1419391
205,128,128,0000011001101,0000010000000,1422538,1424432
206,128,128,0000011001110,0000010000000,1427431,1430892
207,128,128,0000011001111,0000010000000,1435034,1438420
208,128,128,0000011010000,0000010000000,1442105,1444000
209,128,128,0000011010001,0000010000000,1447008,1451184
210,128,128,0000011010010,0000010000000,1454188,1457144
211,128,128,0000011010011,0000010000000,1460164,1462061
212,128,128,0000011010100,0000010000000,1465065,1469182
213,128,128,0000011010101,0000010000000,1472184,1476280
214,128,128,0000011010110,0000010000000,1479285,1482558
215,128,128,0000011010111,0000010000000,1490655,1494871
216,128,128,0000011011000,0000010000000,1497997,1501710
