Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Right,2.0,-7.5,2.0,738.0,2542.0,2567.0,3636.0,4658.0,4714.0,5338.0,,,6169.0,0.0
2.0,DurationTime,10.0,15.0,0.0,447.0,469.0,482.0,1558.0,,,,,,2373.0,0.0
3.0,Right,10.0,-7.5,0.0,430.0,450.0,465.0,1549.0,2569.0,2617.0,2600.0,,,3428.0,0.0
4.0,Right,2.0,7.5,0.0,724.0,747.0,763.0,1826.0,2843.0,2890.0,3702.0,3726.0,3828.0,4843.0,0.0
5.0,Right,10.0,7.5,0.0,457.0,481.0,498.0,1569.0,2589.0,2643.0,2622.0,2659.0,2761.0,3778.0,0.0
6.0,Right,2.0,-60.0,0.0,714.0,737.0,752.0,1818.0,2837.0,2882.0,4369.0,,,5193.0,0.0
7.0,DurationTime,10.0,-15.0,0.0,249.0,412.0,422.0,1484.0,,,,,,2298.0,0.0
8.0,Right,10.0,15.0,0.0,274.0,1728.0,1745.0,2807.0,3823.0,3872.0,4634.0,4657.0,4757.0,5776.0,0.0
9.0,Left,10.0,-30.0,0.0,473.0,11798.0,11815.0,12876.0,13895.0,13942.0,15465.0,15489.0,,16695.0,0.0
10.0,DurationTime,10.0,60.0,0.0,249.0,272.0,284.0,1358.0,,,,,,2174.0,0.0
11.0,Right,10.0,60.0,0.0,442.0,1494.0,1507.0,2574.0,3589.0,3638.0,4533.0,4556.0,4659.0,5680.0,0.0
12.0,DurationTime,10.0,30.0,0.0,270.0,742.0,759.0,1816.0,,,,,,2629.0,0.0
13.0,DurationTime,2.0,30.0,0.0,730.0,752.0,761.0,1832.0,,,,,,2645.0,0.0
14.0,Right,2.0,60.0,0.0,699.0,721.0,737.0,1795.0,2813.0,2859.0,3466.0,3488.0,3592.0,4611.0,0.0
15.0,Right,2.0,15.0,0.0,698.0,719.0,734.0,1797.0,2814.0,2861.0,4488.0,4511.0,4611.0,5633.0,0.0
16.0,Left,10.0,-60.0,0.0,263.0,286.0,299.0,1378.0,2396.0,2443.0,4364.0,4387.0,,5599.0,0.0
17.0,Left,2.0,30.0,0.0,699.0,2432.0,2450.0,3515.0,4532.0,4576.0,5509.0,,,6331.0,0.0
18.0,Right,10.0,30.0,0.0,262.0,282.0,297.0,1378.0,2396.0,2441.0,3248.0,3271.0,3375.0,4391.0,0.0
19.0,Left,10.0,-15.0,0.0,480.0,503.0,519.0,1585.0,2603.0,2650.0,3893.0,3916.0,,5125.0,0.0
20.0,Left,2.0,-30.0,0.0,730.0,754.0,769.0,1837.0,2853.0,2902.0,4017.0,4040.0,,5253.0,0.0
21.0,Left,2.0,-15.0,0.0,690.0,712.0,729.0,1795.0,2810.0,2854.0,4016.0,4040.0,,5249.0,0.0
22.0,Right,2.0,-7.5,0.0,696.0,719.0,738.0,1802.0,2819.0,2866.0,5563.0,,,6388.0,0.0
23.0,Right,2.0,30.0,0.0,694.0,715.0,732.0,1796.0,2815.0,2861.0,3642.0,3665.0,3767.0,4785.0,0.0
24.0,Right,10.0,60.0,0.0,453.0,477.0,492.0,1570.0,2589.0,2634.0,3578.0,3601.0,3710.0,4726.0,0.0
25.0,Right,10.0,30.0,0.0,268.0,291.0,306.0,1375.0,2394.0,2440.0,3263.0,3287.0,3389.0,4404.0,0.0
26.0,Left,2.0,-15.0,0.0,696.0,716.0,730.0,1798.0,2816.0,2863.0,3563.0,3587.0,,4795.0,0.0
27.0,Right,2.0,7.5,0.0,734.0,755.0,770.0,1842.0,2859.0,2906.0,5106.0,5130.0,5233.0,6252.0,0.0
28.0,Left,2.0,-60.0,0.0,694.0,717.0,732.0,1794.0,2810.0,2857.0,4884.0,4907.0,,6114.0,0.0
29.0,Left,10.0,-7.5,0.0,262.0,286.0,303.0,1376.0,2393.0,2439.0,3329.0,3352.0,,4561.0,0.0
30.0,Left,2.0,-30.0,0.0,728.0,751.0,772.0,1835.0,2855.0,2901.0,3884.0,3908.0,,5114.0,0.0
31.0,Left,10.0,-60.0,0.0,271.0,293.0,304.0,1386.0,2403.0,2450.0,3239.0,3262.0,,4477.0,0.0
32.0,Right,10.0,7.5,0.0,264.0,287.0,298.0,1373.0,2390.0,2437.0,3351.0,3375.0,3477.0,4496.0,0.0
33.0,Right,2.0,60.0,0.0,715.0,737.0,751.0,1816.0,2833.0,2880.0,3904.0,3927.0,4028.0,5048.0,0.0
34.0,Left,10.0,-30.0,0.0,253.0,275.0,288.0,1373.0,2390.0,2437.0,3628.0,3651.0,,4867.0,0.0
35.0,Left,10.0,-15.0,0.0,435.0,459.0,474.0,1547.0,2558.0,2607.0,3788.0,3812.0,,5022.0,0.0
36.0,Right,2.0,15.0,0.0,716.0,13500.0,13520.0,14578.0,15597.0,15644.0,16895.0,16919.0,17021.0,18037.0,0.0
37.0,Right,10.0,15.0,0.0,266.0,289.0,306.0,1382.0,2399.0,2448.0,3360.0,3383.0,3486.0,4504.0,0.0
38.0,Left,10.0,-15.0,0.0,260.0,284.0,296.0,1372.0,2391.0,2436.0,3553.0,3576.0,,4783.0,0.0
39.0,Left,2.0,-15.0,0.0,715.0,739.0,758.0,1817.0,2833.0,2881.0,3587.0,3610.0,,4822.0,0.0
40.0,Left,10.0,-7.5,0.0,253.0,276.0,290.0,1363.0,2381.0,2428.0,4117.0,4141.0,,5354.0,0.0
41.0,Right,10.0,60.0,0.0,451.0,475.0,487.0,1570.0,2587.0,2634.0,3562.0,3586.0,3688.0,4704.0,0.0
42.0,Left,2.0,7.5,0.0,741.0,765.0,783.0,1847.0,2863.0,2911.0,3745.0,,,4571.0,0.0
43.0,Right,2.0,15.0,0.0,721.0,745.0,761.0,1826.0,2846.0,2890.0,3773.0,3796.0,3897.0,4915.0,0.0
44.0,Right,10.0,7.5,0.0,480.0,503.0,517.0,1592.0,2612.0,2655.0,3721.0,3745.0,3847.0,4869.0,0.0
45.0,Left,2.0,-60.0,0.0,714.0,738.0,752.0,1817.0,2837.0,2881.0,3792.0,3816.0,,5024.0,0.0
46.0,Left,10.0,-30.0,0.0,443.0,464.0,479.0,1552.0,2571.0,2617.0,3274.0,3298.0,,4507.0,0.0
47.0,Left,2.0,-7.5,0.0,720.0,743.0,761.0,1830.0,2848.0,2894.0,3869.0,3893.0,,5103.0,0.0
48.0,Right,2.0,30.0,0.0,708.0,728.0,744.0,1807.0,2826.0,2872.0,4412.0,4435.0,4538.0,5552.0,0.0
49.0,Right,2.0,-30.0,0.0,720.0,743.0,757.0,1824.0,2844.0,2888.0,3697.0,,,4524.0,0.0
50.0,Right,2.0,60.0,0.0,728.0,752.0,774.0,1834.0,2853.0,2898.0,3774.0,3797.0,3898.0,4914.0,0.0
51.0,Left,10.0,30.0,0.0,461.0,483.0,494.0,1571.0,2584.0,2634.0,4738.0,,,5564.0,0.0
52.0,Right,10.0,15.0,0.0,466.0,488.0,503.0,1574.0,2591.0,2639.0,3457.0,3480.0,3583.0,4599.0,0.0
53.0,Left,10.0,-60.0,0.0,449.0,472.0,484.0,1568.0,2587.0,2632.0,4004.0,4027.0,,5239.0,0.0
54.0,Left,10.0,-60.0,0.0,257.0,280.0,294.0,1376.0,2393.0,2439.0,3154.0,3177.0,,4387.0,0.0
55.0,Left,2.0,-60.0,0.0,694.0,715.0,735.0,1797.0,2815.0,2860.0,3989.0,4012.0,,5226.0,0.0
56.0,Right,10.0,30.0,0.0,477.0,500.0,512.0,1584.0,2601.0,2647.0,3538.0,3561.0,3662.0,4680.0,0.0
57.0,Right,10.0,15.0,0.0,453.0,477.0,490.0,1563.0,2579.0,2627.0,3619.0,3642.0,3743.0,4761.0,0.0
58.0,Right,10.0,60.0,0.0,468.0,489.0,504.0,1582.0,2600.0,2648.0,3582.0,3605.0,3706.0,4723.0,0.0
59.0,Left,10.0,-15.0,0.0,459.0,483.0,498.0,1567.0,2584.0,2631.0,4106.0,4129.0,,5336.0,0.0
60.0,Left,10.0,-30.0,0.0,449.0,472.0,487.0,1562.0,2580.0,2628.0,3584.0,3608.0,,4826.0,0.0
61.0,Left,2.0,30.0,0.0,693.0,715.0,730.0,1798.0,2814.0,2863.0,3793.0,,,4617.0,0.0
62.0,Right,2.0,-7.5,0.0,725.0,749.0,765.0,1823.0,2839.0,2887.0,3622.0,,,4445.0,0.0
63.0,Left,10.0,-7.5,0.0,440.0,461.0,476.0,1551.0,2571.0,2616.0,3650.0,3673.0,,4881.0,0.0
64.0,Right,2.0,60.0,0.0,709.0,731.0,743.0,1807.0,2824.0,2871.0,3557.0,3581.0,3680.0,4698.0,0.0
65.0,Left,2.0,-15.0,0.0,709.0,730.0,747.0,1801.0,2818.0,2865.0,3649.0,3674.0,,4883.0,0.0
