Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,2.0,-15.0,0.0,739.0,8846.0,8870.0,9933.0,,,,,,10747.0,0.0
2.0,Right,2.0,7.5,0.0,712.0,16997.0,17014.0,18074.0,19091.0,19132.0,20112.0,20135.0,20235.0,21253.0,0.0
3.0,Right,2.0,15.0,0.0,720.0,744.0,760.0,1824.0,2845.0,2890.0,3567.0,3591.0,3695.0,4717.0,0.0
4.0,Right,2.0,-30.0,0.0,738.0,767.0,785.0,1851.0,2870.0,2916.0,3674.0,,,4500.0,0.0
5.0,Right,2.0,30.0,0.0,720.0,744.0,758.0,1819.0,2832.0,2882.0,3687.0,3712.0,3814.0,4830.0,0.0
6.0,Left,2.0,-60.0,0.0,717.0,741.0,756.0,1826.0,2851.0,2894.0,3637.0,3661.0,,4832.0,0.0
7.0,Right,2.0,60.0,0.0,725.0,749.0,764.0,1833.0,2851.0,2897.0,3538.0,3561.0,3663.0,4684.0,0.0
8.0,Right,2.0,-7.5,0.0,735.0,756.0,768.0,1838.0,2853.0,2903.0,3813.0,,,4637.0,0.0
9.0,Left,2.0,-15.0,0.0,698.0,720.0,734.0,1800.0,2819.0,2865.0,3843.0,3867.0,,5033.0,0.0
10.0,Left,2.0,-60.0,0.0,746.0,769.0,786.0,1849.0,2867.0,2915.0,3915.0,3938.0,,5111.0,0.0
11.0,Left,2.0,-7.5,0.0,737.0,761.0,782.0,1838.0,2856.0,2902.0,3903.0,3926.0,,5102.0,0.0
12.0,Right,2.0,60.0,0.0,737.0,761.0,776.0,1838.0,2856.0,2902.0,3950.0,3974.0,4076.0,5093.0,0.0
13.0,Left,2.0,-15.0,0.0,698.0,721.0,738.0,1798.0,2816.0,2862.0,3895.0,3918.0,,5090.0,0.0
14.0,Left,2.0,-30.0,0.0,732.0,755.0,773.0,1828.0,2845.0,2892.0,3723.0,3746.0,,4917.0,0.0
15.0,Right,2.0,15.0,0.0,734.0,759.0,775.0,1842.0,2861.0,2908.0,3930.0,3954.0,4052.0,5070.0,0.0
16.0,Right,2.0,30.0,0.0,747.0,771.0,789.0,1851.0,2871.0,2916.0,3713.0,3736.0,3836.0,4854.0,0.0
17.0,Right,2.0,7.5,0.0,742.0,765.0,780.0,1845.0,2863.0,2910.0,3675.0,3698.0,3799.0,4817.0,0.0
18.0,Right,2.0,7.5,0.0,720.0,743.0,759.0,1825.0,2843.0,2888.0,4841.0,4864.0,4963.0,5984.0,0.0
19.0,Right,2.0,-30.0,0.0,722.0,745.0,758.0,1821.0,2839.0,2885.0,3718.0,,,4544.0,0.0
20.0,Left,2.0,-60.0,0.0,734.0,758.0,773.0,1836.0,2855.0,2900.0,3668.0,3691.0,,4861.0,0.0
21.0,Right,2.0,15.0,0.0,734.0,757.0,769.0,1838.0,2856.0,2902.0,3923.0,3944.0,4047.0,5067.0,0.0
22.0,Right,2.0,60.0,0.0,734.0,755.0,771.0,1832.0,2852.0,2898.0,3704.0,3728.0,3830.0,4852.0,0.0
23.0,DurationTime,2.0,-15.0,0.0,723.0,747.0,768.0,1828.0,,,,,,2641.0,0.0
