Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Left,2.0,7.5,0.0,747.0,1371.0,1391.0,2452.0,3469.0,3517.0,3889.0,,,4716.0,0.0
2.0,Left,2.0,15.0,0.0,687.0,710.0,732.0,1785.0,2805.0,2850.0,3843.0,,,4672.0,0.0
3.0,Right,2.0,60.0,0.0,722.0,1566.0,1585.0,2652.0,3670.0,3716.0,4735.0,4758.0,4861.0,5882.0,0.0
4.0,Right,2.0,-60.0,0.0,701.0,725.0,738.0,1804.0,2822.0,2866.0,3664.0,,,4485.0,0.0
5.0,Left,2.0,-30.0,0.0,736.0,759.0,775.0,1838.0,2854.0,2900.0,3507.0,3530.0,,4717.0,0.0
6.0,Right,2.0,-15.0,0.0,727.0,750.0,766.0,1836.0,2856.0,2901.0,3387.0,,,4212.0,0.0
7.0,Right,2.0,30.0,0.0,728.0,751.0,770.0,1824.0,2840.0,2888.0,3828.0,3851.0,3954.0,4967.0,0.0
8.0,Left,2.0,-7.5,0.0,722.0,746.0,764.0,1826.0,2844.0,2890.0,3443.0,3466.0,,4658.0,0.0
9.0,Right,2.0,15.0,0.0,728.0,751.0,768.0,1837.0,2856.0,2903.0,3690.0,3713.0,3816.0,4835.0,0.0
10.0,Right,2.0,30.0,0.0,728.0,751.0,768.0,1831.0,2849.0,2893.0,3829.0,3853.0,3954.0,4972.0,0.0
11.0,Left,2.0,-7.5,0.0,742.0,766.0,778.0,1845.0,2862.0,2909.0,3545.0,3568.0,,4754.0,0.0
12.0,Right,2.0,60.0,0.0,699.0,722.0,736.0,1802.0,2819.0,2863.0,3480.0,3503.0,3604.0,4621.0,0.0
13.0,Left,2.0,-15.0,0.0,712.0,2417.0,2434.0,3501.0,4519.0,4566.0,5364.0,5387.0,,6574.0,0.0
14.0,Right,2.0,7.5,0.0,712.0,735.0,753.0,1816.0,2833.0,2880.0,3986.0,4010.0,4112.0,5130.0,0.0
15.0,DurationTime,2.0,-60.0,0.0,737.0,761.0,778.0,1842.0,,,,,,2656.0,0.0
16.0,DurationTime,2.0,-30.0,0.0,712.0,736.0,747.0,1809.0,,,,,,2623.0,0.0
17.0,Left,2.0,-30.0,0.0,705.0,728.0,745.0,1810.0,2833.0,2875.0,3791.0,3815.0,,4999.0,0.0
18.0,Left,2.0,-60.0,0.0,735.0,757.0,772.0,1839.0,2858.0,2903.0,3766.0,3790.0,,4979.0,0.0
