Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,2.0,-60.0,0.0,722.0,2017.0,2033.0,3108.0,,,,,,3924.0,0.0
2.0,Left,2.0,7.5,0.0,712.0,737.0,754.0,1818.0,2836.0,2883.0,3441.0,,,4266.0,0.0
3.0,DurationTime,2.0,-15.0,0.0,717.0,4702.0,4725.0,5788.0,,,,,,6600.0,0.0
4.0,Right,2.0,-7.5,0.0,698.0,12495.0,12515.0,13573.0,14587.0,14633.0,15368.0,,,16195.0,0.0
5.0,NoDecision,10.0,-30.0,0.0,253.0,279.0,296.0,1367.0,2381.0,2429.0,,,,6231.0,0.0
6.0,Right,2.0,-60.0,0.0,702.0,725.0,739.0,1807.0,2825.0,2872.0,4312.0,,,5139.0,0.0
7.0,DurationTime,10.0,30.0,0.0,447.0,3394.0,3410.0,4470.0,,,,,,5284.0,0.0
8.0,DurationTime,10.0,30.0,0.0,255.0,2819.0,2835.0,3899.0,,,,,,4712.0,0.0
9.0,DurationTime,10.0,-15.0,0.0,263.0,1718.0,1734.0,2790.0,,,,,,3603.0,0.0
10.0,DurationTime,10.0,7.5,0.0,459.0,1544.0,1559.0,2628.0,,,,,,3443.0,0.0
11.0,Right,2.0,-15.0,0.0,735.0,759.0,778.0,1842.0,2863.0,2907.0,3422.0,,,4246.0,0.0
12.0,DurationTime,10.0,-60.0,0.0,258.0,282.0,297.0,1370.0,,,,,,2185.0,0.0
13.0,Left,10.0,60.0,0.0,252.0,3574.0,3586.0,4652.0,5667.0,5711.0,6652.0,,,7477.0,0.0
14.0,Right,2.0,30.0,0.0,695.0,718.0,734.0,1798.0,2815.0,2862.0,3697.0,3721.0,3828.0,4845.0,0.0
15.0,Left,10.0,-60.0,0.0,267.0,289.0,305.0,1373.0,2392.0,2437.0,3653.0,3676.0,,4905.0,0.0
16.0,Right,2.0,15.0,0.0,739.0,763.0,781.0,1839.0,2859.0,2902.0,4200.0,4222.0,4324.0,5340.0,0.0
17.0,DurationTime,2.0,-30.0,0.0,742.0,765.0,781.0,1844.0,,,,,,2657.0,0.0
18.0,DurationTime,2.0,60.0,0.0,712.0,1036.0,1052.0,2116.0,,,,,,2933.0,0.0
19.0,Left,10.0,15.0,0.0,476.0,7780.0,7796.0,8861.0,9881.0,9929.0,10433.0,,,11259.0,0.0
20.0,Right,2.0,-30.0,0.0,719.0,744.0,758.0,1815.0,2834.0,2879.0,3500.0,,,4325.0,0.0
21.0,Right,2.0,60.0,0.0,693.0,1408.0,1427.0,2489.0,3506.0,3554.0,3929.0,3952.0,4053.0,5071.0,0.0
