Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
31.0,Left,2.0,-7.5,214059,0.0,717.0,1712.0,1730.0,2789.0,3808.0,3856.0,4596.0,4620.0,,5790.0,0.0,218132
32.0,Right,2.0,60.0,221175,0.0,732.0,756.0,774.0,1838.0,2854.0,2902.0,3015.0,3038.0,3141.0,4157.0,0.0,224564
33.0,Left,2.0,-60.0,227585,0.0,720.0,743.0,758.0,1815.0,2836.0,2881.0,4599.0,4622.0,,5791.0,0.0,232638
34.0,Left,2.0,-15.0,236170,0.0,728.0,1232.0,1255.0,2326.0,3342.0,3391.0,4466.0,4490.0,,5659.0,0.0,240579
35.0,Left,2.0,-30.0,243689,0.0,690.0,830.0,844.0,1907.0,2924.0,2970.0,4172.0,4195.0,,5366.0,0.0,248231
36.0,Right,2.0,7.5,251257,0.0,731.0,756.0,770.0,1834.0,2847.0,2898.0,4093.0,4116.0,4219.0,5237.0,0.0,255738
37.0,DurationTime,2.0,-60.0,258999,0.0,700.0,973.0,990.0,2053.0,,,,,,2866.0,0.0,260893
38.0,Right,2.0,15.0,263922,0.0,726.0,748.0,762.0,1831.0,2850.0,2899.0,2883.0,2914.0,3012.0,4027.0,0.0,267207
39.0,Right,2.0,60.0,270230,0.0,718.0,741.0,758.0,1818.0,2837.0,2885.0,2869.0,2897.0,2997.0,4016.0,0.0,273498
40.0,Right,2.0,-7.5,276507,0.0,706.0,726.0,742.0,1806.0,2824.0,2870.0,3433.0,,,4260.0,0.0,280045
41.0,Left,2.0,-60.0,283091,0.0,739.0,762.0,778.0,1843.0,2861.0,2909.0,4470.0,4494.0,,5662.0,0.0,287988
42.0,Right,2.0,-30.0,291013,0.0,723.0,746.0,760.0,1826.0,2841.0,2889.0,4107.0,,,4930.0,0.0,295193
43.0,Right,2.0,30.0,298234,0.0,734.0,758.0,774.0,1836.0,2854.0,2900.0,3034.0,3058.0,3160.0,4178.0,0.0,301653
44.0,Left,2.0,-15.0,304693,0.0,733.0,756.0,770.0,1834.0,2853.0,2898.0,2950.0,2974.0,,4145.0,0.0,308088
45.0,Left,2.0,-60.0,311113,0.0,732.0,752.0,766.0,1833.0,2853.0,2901.0,2906.0,2931.0,,4101.0,0.0,314461
46.0,Right,2.0,60.0,317473,0.0,705.0,727.0,738.0,1810.0,2824.0,2879.0,2861.0,2891.0,2995.0,4014.0,0.0,320749
47.0,Right,2.0,-30.0,323752,0.0,692.0,715.0,724.0,1789.0,2806.0,2854.0,3508.0,,,4338.0,0.0,327405
48.0,Right,2.0,15.0,330408,0.0,702.0,724.0,740.0,1807.0,2826.0,2872.0,3409.0,3431.0,3533.0,4549.0,0.0,334229
49.0,Left,2.0,7.5,337271,0.0,733.0,755.0,775.0,1839.0,2856.0,2906.0,2890.0,,,3722.0,0.0,340233
50.0,Right,2.0,-15.0,343265,0.0,727.0,750.0,765.0,1827.0,2844.0,2896.0,2878.0,,,3710.0,0.0,346224
51.0,DurationTime,2.0,-7.5,349247,0.0,717.0,740.0,765.0,1815.0,,,,,,2625.0,0.0,351125
52.0,DurationTime,2.0,30.0,354126,0.0,698.0,722.0,737.0,1802.0,,,,,,2616.0,0.0,356025
53.0,Right,2.0,30.0,359053,0.0,723.0,746.0,767.0,1826.0,2840.0,2905.0,2877.0,2912.0,3014.0,4032.0,0.0,362335
54.0,Right,2.0,-7.5,365345,0.0,702.0,725.0,742.0,1804.0,2822.0,2869.0,4189.0,,,5013.0,0.0,369636
55.0,Left,2.0,-15.0,372681,0.0,735.0,759.0,772.0,1841.0,2858.0,2906.0,4052.0,4075.0,,5245.0,0.0,377161
56.0,Left,2.0,15.0,380170,0.0,707.0,730.0,745.0,1814.0,2834.0,2879.0,3947.0,,,4770.0,0.0,384209
57.0,Left,2.0,-30.0,387204,0.0,689.0,712.0,726.0,1787.0,2807.0,2848.0,5104.0,5127.0,,6299.0,0.0,392790
58.0,Right,2.0,30.0,395799,0.0,697.0,717.0,738.0,1804.0,2820.0,2870.0,3454.0,3478.0,3577.0,4595.0,0.0,399693
59.0,Left,2.0,-60.0,402699,0.0,698.0,719.0,735.0,1801.0,2817.0,2866.0,2889.0,2913.0,,4082.0,0.0,406085
60.0,Right,2.0,-7.5,409133,0.0,741.0,764.0,776.0,1845.0,2861.0,2910.0,3977.0,,,4798.0,0.0,413158
61.0,Right,2.0,7.5,416182,0.0,724.0,746.0,763.0,2013.0,3031.0,3079.0,3340.0,3363.0,3468.0,4482.0,0.0,419915
62.0,Right,2.0,60.0,422937,0.0,715.0,737.0,748.0,1815.0,2832.0,2882.0,2866.0,2896.0,2994.0,4012.0,0.0,426208
63.0,Left,2.0,-30.0,429204,0.0,689.0,711.0,723.0,1788.0,2804.0,2852.0,3419.0,3442.0,,4609.0,0.0,433102
64.0,Right,2.0,-15.0,436104,0.0,701.0,724.0,742.0,1802.0,2821.0,2868.0,3718.0,,,4545.0,0.0,439925
65.0,Right,2.0,60.0,442965,0.0,735.0,758.0,772.0,1839.0,2857.0,2902.0,2973.0,2996.0,3102.0,4121.0,0.0,446326
66.0,Right,2.0,30.0,449341,0.0,702.0,725.0,740.0,1809.0,2827.0,2873.0,4409.0,4432.0,4535.0,5554.0,0.0,454161
67.0,Right,2.0,-7.5,458216,0.0,719.0,1764.0,1786.0,2846.0,3864.0,3910.0,5306.0,,,6131.0,0.0,462587
68.0,Right,2.0,7.5,465590,0.0,709.0,732.0,748.0,1813.0,2829.0,2877.0,3678.0,3702.0,3804.0,4821.0,0.0,469711
69.0,Left,2.0,-60.0,472738,0.0,726.0,749.0,767.0,1828.0,2846.0,2890.0,3816.0,3839.0,,5010.0,0.0,476998
70.0,Left,2.0,15.0,480023,0.0,716.0,739.0,755.0,1814.0,2832.0,2880.0,4070.0,,,4894.0,0.0,484177
71.0,Right,2.0,60.0,487201,0.0,711.0,732.0,748.0,1824.0,2841.0,2889.0,3329.0,3353.0,3455.0,4474.0,0.0,490929
72.0,Left,2.0,-15.0,494228,0.0,732.0,893.0,907.0,1969.0,2985.0,3031.0,4814.0,4838.0,,6004.0,0.0,499211
73.0,Right,2.0,-30.0,502239,0.0,723.0,747.0,762.0,1826.0,2843.0,2889.0,3922.0,,,4749.0,0.0,506240
74.0,Right,2.0,30.0,509260,0.0,708.0,732.0,747.0,1814.0,2831.0,2877.0,3335.0,3358.0,3461.0,4478.0,0.0,513002
75.0,Right,2.0,-7.5,516539,0.0,723.0,1249.0,1264.0,2328.0,3347.0,3392.0,5462.0,,,6287.0,0.0,521573
76.0,Right,2.0,7.5,524623,0.0,740.0,764.0,786.0,1852.0,2871.0,2919.0,3061.0,3084.0,3186.0,4201.0,0.0,528057
77.0,Left,2.0,-60.0,531101,0.0,740.0,764.0,779.0,1843.0,2863.0,2907.0,2960.0,2983.0,,4153.0,0.0,534486
78.0,Left,2.0,15.0,537489,0.0,696.0,719.0,734.0,1801.0,2819.0,2866.0,3598.0,,,4422.0,0.0,541189
79.0,Right,2.0,60.0,544238,0.0,737.0,760.0,775.0,1845.0,2862.0,2909.0,3732.0,3755.0,3858.0,4874.0,0.0,548354
80.0,Right,2.0,30.0,551379,0.0,692.0,744.0,758.0,1825.0,2844.0,2890.0,3936.0,3959.0,4060.0,5075.0,0.0,555713
81.0,Right,2.0,15.0,558742,0.0,727.0,749.0,765.0,1832.0,2850.0,2897.0,4187.0,4210.0,4311.0,5329.0,0.0,563326
82.0,Left,2.0,-30.0,566369,0.0,737.0,760.0,779.0,1839.0,2856.0,2900.0,3285.0,3308.0,,4481.0,0.0,570091
83.0,Right,2.0,7.5,573078,0.0,688.0,711.0,727.0,1789.0,2806.0,2853.0,3791.0,3814.0,3916.0,4933.0,0.0,577299
84.0,Left,2.0,-15.0,580707,0.0,696.0,1110.0,1127.0,2208.0,3226.0,3272.0,5083.0,5106.0,,6275.0,0.0,585862
85.0,Left,2.0,-60.0,588910,0.0,738.0,762.0,780.0,1846.0,2862.0,2912.0,4309.0,4332.0,,5505.0,0.0,593639
86.0,Right,2.0,-7.5,596686,0.0,732.0,755.0,774.0,1836.0,2853.0,2900.0,3984.0,,,4811.0,0.0,600768
87.0,DurationTime,2.0,60.0,603790,0.0,719.0,742.0,753.0,1814.0,,,,,,2627.0,0.0,605700
88.0,Left,2.0,-7.5,608712,0.0,703.0,726.0,737.0,1808.0,2828.0,2874.0,3980.0,4003.0,,5172.0,0.0,613167
89.0,Left,2.0,-30.0,616205,0.0,736.0,760.0,779.0,1845.0,2865.0,2911.0,3796.0,3819.0,,4985.0,0.0,620422
90.0,Left,2.0,-60.0,623452,0.0,726.0,748.0,764.0,1832.0,2854.0,2896.0,3164.0,3187.0,,4354.0,0.0,627050
91.0,Right,2.0,7.5,630050,0.0,697.0,717.0,732.0,1792.0,2809.0,2855.0,3138.0,3161.0,3264.0,4281.0,0.0,633611
92.0,Right,2.0,30.0,636641,0.0,720.0,743.0,757.0,1826.0,2844.0,2890.0,3576.0,3599.0,3702.0,4718.0,0.0,640610
93.0,Left,2.0,-15.0,643742,0.0,711.0,844.0,859.0,1928.0,2947.0,2992.0,4379.0,4402.0,,5571.0,0.0,648457
94.0,DurationTime,2.0,15.0,651496,0.0,738.0,762.0,783.0,1844.0,,,,,,2660.0,0.0,653398
95.0,DurationTime,2.0,15.0,656422,0.0,713.0,737.0,753.0,1819.0,,,,,,2633.0,0.0,658318
96.0,Right,2.0,60.0,661346,0.0,718.0,743.0,759.0,1825.0,2841.0,2890.0,3145.0,3169.0,3271.0,4288.0,0.0,664889
97.0,Right,2.0,15.0,667926,0.0,730.0,753.0,770.0,1834.0,2853.0,2907.0,2886.0,2923.0,3019.0,4038.0,0.0,671208
98.0,Right,2.0,-30.0,674299,0.0,725.0,749.0,764.0,1825.0,2843.0,2890.0,4029.0,,,4854.0,0.0,678342
99.0,Right,2.0,-7.5,681345,0.0,700.0,721.0,736.0,1798.0,2815.0,2864.0,2849.0,,,3677.0,0.0,684302
100.0,Left,2.0,-15.0,687345,0.0,730.0,755.0,772.0,1841.0,2858.0,2905.0,3101.0,3124.0,,4294.0,0.0,690882
101.0,Left,2.0,-60.0,693926,0.0,739.0,760.0,774.0,1836.0,2853.0,2903.0,2887.0,2917.0,,4089.0,0.0,697275
102.0,Left,2.0,60.0,700311,0.0,717.0,741.0,761.0,1827.0,2845.0,2893.0,3839.0,,,4666.0,0.0,704220
103.0,Right,2.0,30.0,707213,0.0,690.0,711.0,728.0,1792.0,2810.0,2856.0,3842.0,3865.0,3968.0,4983.0,0.0,711482
104.0,Right,2.0,7.5,714525,0.0,739.0,763.0,779.0,1834.0,2853.0,2900.0,3903.0,3926.0,4028.0,5044.0,0.0,718803
105.0,Right,2.0,15.0,721832,0.0,720.0,741.0,753.0,1821.0,2839.0,2886.0,3655.0,3679.0,3781.0,4794.0,0.0,725881
106.0,Right,2.0,15.0,728910,0.0,724.0,745.0,760.0,1823.0,2841.0,2888.0,3967.0,3991.0,4093.0,5113.0,0.0,733282
107.0,Left,2.0,-7.5,736308,0.0,723.0,746.0,760.0,1824.0,2841.0,2888.0,3689.0,3712.0,,4882.0,0.0,740445
108.0,Right,2.0,-30.0,743458,0.0,695.0,719.0,737.0,1811.0,2830.0,2875.0,4027.0,,,4855.0,0.0,747579
109.0,Left,2.0,60.0,750622,0.0,742.0,764.0,778.0,1841.0,2856.0,2907.0,2893.0,,,3718.0,0.0,753586
110.0,DurationTime,2.0,30.0,756619,0.0,733.0,756.0,773.0,1834.0,,,,,,2647.0,0.0,758508
111.0,DurationTime,2.0,30.0,761526,0.0,708.0,731.0,745.0,1813.0,,,,,,2627.0,0.0,763423
112.0,Left,2.0,-60.0,766460,0.0,724.0,747.0,762.0,1835.0,2854.0,2901.0,3560.0,3583.0,,4756.0,0.0,770454
113.0,Left,2.0,7.5,773483,0.0,720.0,745.0,764.0,1827.0,2846.0,2891.0,3703.0,,,4527.0,0.0,777265
114.0,Right,2.0,30.0,780293,0.0,728.0,752.0,770.0,1830.0,2847.0,2894.0,3211.0,3235.0,3337.0,4353.0,0.0,783894
115.0,Right,2.0,-15.0,787024,0.0,733.0,847.0,861.0,1927.0,2941.0,2990.0,4070.0,,,4894.0,0.0,791073
116.0,Right,2.0,7.5,794083,0.0,710.0,732.0,744.0,1809.0,2827.0,2875.0,2860.0,2887.0,2988.0,4005.0,0.0,797354
117.0,Left,2.0,-7.5,800384,0.0,729.0,750.0,769.0,1829.0,2846.0,2892.0,4089.0,4112.0,,5284.0,0.0,804918
118.0,Right,2.0,60.0,807943,0.0,714.0,738.0,753.0,1822.0,2840.0,2887.0,3795.0,3818.0,3921.0,4940.0,0.0,812141
119.0,Right,2.0,15.0,815129,0.0,685.0,707.0,721.0,1788.0,2808.0,2853.0,3964.0,3987.0,4088.0,5104.0,0.0,819519
120.0,DurationTime,2.0,-15.0,822564,0.0,739.0,763.0,781.0,1840.0,,,,,,2654.0,0.0,824458
121.0,Left,2.0,-30.0,827497,0.0,725.0,748.0,767.0,1832.0,2849.0,2896.0,5641.0,5664.0,,6830.0,0.0,833571
122.0,Left,2.0,-15.0,836597,0.0,719.0,742.0,753.0,1820.0,2839.0,2884.0,3729.0,3751.0,,4921.0,0.0,840771
123.0,Right,2.0,30.0,844205,0.0,707.0,1139.0,1152.0,2218.0,3235.0,3282.0,4066.0,4089.0,4191.0,5207.0,0.0,848258
124.0,Left,2.0,-60.0,851256,0.0,688.0,715.0,729.0,1796.0,2813.0,2859.0,3737.0,3760.0,,4930.0,0.0,855471
125.0,Right,2.0,60.0,858499,0.0,728.0,750.0,766.0,1832.0,2851.0,2895.0,3924.0,3947.0,4050.0,5067.0,0.0,862828
126.0,Right,2.0,15.0,866764,0.0,715.0,1620.0,1641.0,2734.0,3753.0,3800.0,4967.0,4990.0,5094.0,6108.0,0.0,871204
127.0,Left,2.0,-60.0,874213,0.0,699.0,723.0,738.0,1802.0,2820.0,2866.0,4105.0,4129.0,,5313.0,0.0,878796
128.0,Left,2.0,-15.0,881797,0.0,695.0,717.0,731.0,1796.0,2814.0,2862.0,3681.0,3705.0,,4874.0,0.0,885950
129.0,Right,2.0,7.5,888977,0.0,726.0,748.0,760.0,1831.0,2847.0,2893.0,3817.0,3839.0,3941.0,4959.0,0.0,893193
130.0,Left,2.0,-7.5,896260,0.0,690.0,795.0,812.0,1876.0,2895.0,2940.0,4034.0,4057.0,,5226.0,0.0,900697
131.0,Left,2.0,-30.0,904224,0.0,720.0,1234.0,1254.0,2319.0,3336.0,3383.0,4753.0,4777.0,,5945.0,0.0,908921
132.0,Right,2.0,30.0,911962,0.0,735.0,756.0,775.0,1843.0,2861.0,2907.0,3777.0,3800.0,3903.0,4918.0,0.0,916120
133.0,Left,2.0,30.0,919245,0.0,721.0,845.0,864.0,1924.0,2944.0,2989.0,4262.0,,,5090.0,0.0,923519
134.0,Right,2.0,15.0,926555,0.0,729.0,751.0,767.0,1829.0,2850.0,2894.0,3054.0,3078.0,3180.0,4202.0,0.0,930037
135.0,Right,2.0,-30.0,933060,0.0,721.0,741.0,755.0,1824.0,2838.0,2887.0,3963.0,,,4789.0,0.0,937102
136.0,Left,2.0,-15.0,940115,0.0,698.0,721.0,743.0,1803.0,2820.0,2866.0,3216.0,3239.0,,4408.0,0.0,943796
137.0,Left,2.0,-60.0,946840,0.0,730.0,754.0,771.0,1846.0,2863.0,2911.0,3210.0,3233.0,,4405.0,0.0,950484
138.0,Left,2.0,7.5,953513,0.0,729.0,752.0,771.0,1829.0,2845.0,2892.0,4366.0,,,5190.0,0.0,957953
139.0,Right,2.0,-7.5,960995,0.0,738.0,761.0,776.0,1835.0,2848.0,2899.0,2885.0,,,3710.0,0.0,963952
140.0,Right,2.0,60.0,966991,0.0,733.0,756.0,774.0,1836.0,2853.0,2901.0,2887.0,2910.0,3013.0,4032.0,0.0,970265
141.0,Right,2.0,7.5,973348,0.0,729.0,802.0,816.0,1888.0,2903.0,2947.0,3440.0,3462.0,3563.0,4581.0,0.0,977114
142.0,Right,2.0,60.0,980440,0.0,728.0,1041.0,1055.0,2121.0,3139.0,3185.0,3957.0,3981.0,4082.0,5098.0,0.0,984495
143.0,Left,2.0,-7.5,987501,0.0,699.0,723.0,739.0,1805.0,2822.0,2869.0,4206.0,4229.0,,5398.0,0.0,992177
144.0,Right,2.0,-30.0,995164,0.0,689.0,710.0,724.0,1789.0,2813.0,2855.0,3829.0,,,4651.0,0.0,999113
145.0,Right,2.0,-15.0,1002151,0.0,738.0,762.0,782.0,1846.0,2864.0,2910.0,3035.0,,,3861.0,0.0,1005248
146.0,NoDecision,2.0,-60.0,1014117,0.0,725.0,6589.0,6607.0,7672.0,8687.0,8733.0,,,,12540.0,0.0,1020091
147.0,Right,2.0,30.0,1023136,0.0,721.0,771.0,786.0,1845.0,2861.0,2910.0,3766.0,3789.0,3889.0,4906.0,0.0,1027273
148.0,Left,2.0,15.0,1030541,0.0,714.0,989.0,1008.0,2064.0,3086.0,3128.0,4716.0,,,5541.0,0.0,1035096
149.0,Left,2.0,-60.0,1038132,0.0,729.0,752.0,764.0,1832.0,2852.0,2897.0,3189.0,3211.0,,4382.0,0.0,1041758
150.0,Right,2.0,30.0,1044799,0.0,726.0,750.0,771.0,1839.0,2860.0,2903.0,3559.0,3583.0,3685.0,4704.0,0.0,1048738
151.0,Right,2.0,15.0,1051859,0.0,720.0,841.0,857.0,1917.0,2935.0,2981.0,3785.0,3808.0,3908.0,4928.0,0.0,1055975
152.0,Right,2.0,60.0,1059028,0.0,737.0,761.0,777.0,1841.0,2856.0,2904.0,4123.0,4146.0,4248.0,5271.0,0.0,1063569
153.0,Left,2.0,-60.0,1066570,0.0,700.0,723.0,737.0,1801.0,2821.0,2867.0,3574.0,3597.0,,4769.0,0.0,1070621
154.0,Left,2.0,-15.0,1073662,0.0,739.0,762.0,782.0,1841.0,2860.0,2905.0,4245.0,4268.0,,5441.0,0.0,1078344
155.0,Left,2.0,-30.0,1081374,0.0,734.0,755.0,772.0,1832.0,2850.0,2896.0,3497.0,3519.0,,4694.0,0.0,1085347
156.0,Left,2.0,-7.5,1088391,0.0,738.0,761.0,778.0,1842.0,2859.0,2907.0,4002.0,4025.0,,5194.0,0.0,1092821
157.0,Right,2.0,7.5,1095869,0.0,740.0,764.0,781.0,1839.0,2856.0,2903.0,3562.0,3585.0,3687.0,4707.0,0.0,1099823
158.0,Left,2.0,7.5,1102827,0.0,694.0,718.0,738.0,1800.0,2819.0,2865.0,4408.0,,,5229.0,0.0,1107329
159.0,Right,2.0,15.0,1110371,0.0,722.0,745.0,767.0,1831.0,2848.0,2894.0,4084.0,4108.0,4210.0,5228.0,0.0,1114848
160.0,Right,2.0,30.0,1117892,0.0,732.0,756.0,774.0,1844.0,2862.0,2909.0,4049.0,4072.0,4173.0,5190.0,0.0,1122347
161.0,Right,2.0,-7.5,1125364,0.0,714.0,735.0,754.0,1810.0,2830.0,2874.0,3527.0,,,4354.0,0.0,1128984
162.0,Left,2.0,-15.0,1132010,0.0,716.0,740.0,754.0,1824.0,2841.0,2884.0,3208.0,3231.0,,4397.0,0.0,1135665
163.0,Left,2.0,-60.0,1138652,0.0,689.0,712.0,726.0,1791.0,2810.0,2853.0,2863.0,2888.0,,4057.0,0.0,1142001
164.0,Left,2.0,-30.0,1145048,0.0,733.0,757.0,773.0,1841.0,2856.0,2903.0,3712.0,3735.0,,4907.0,0.0,1149209
165.0,Right,2.0,60.0,1152264,0.0,736.0,758.0,776.0,1846.0,2866.0,2911.0,3000.0,3023.0,3124.0,4142.0,0.0,1155633
166.0,Right,2.0,-7.5,1158653,0.0,715.0,735.0,748.0,1816.0,2834.0,2881.0,3860.0,,,4684.0,0.0,1162610
167.0,Left,2.0,-60.0,1165636,0.0,721.0,745.0,760.0,1821.0,2841.0,2886.0,3862.0,3886.0,,5055.0,0.0,1169942
168.0,Right,2.0,60.0,1172973,0.0,727.0,747.0,765.0,1826.0,2844.0,2891.0,3824.0,3846.0,3947.0,4965.0,0.0,1177196
169.0,Left,2.0,-15.0,1180222,0.0,724.0,746.0,760.0,1823.0,2841.0,2888.0,3791.0,3814.0,,4979.0,0.0,1184446
170.0,Left,2.0,7.5,1187475,0.0,717.0,741.0,755.0,1820.0,2837.0,2884.0,4087.0,,,4914.0,0.0,1191648
171.0,Right,2.0,-30.0,1194652,0.0,708.0,728.0,745.0,1805.0,2821.0,2869.0,3989.0,,,4814.0,0.0,1198735
172.0,Left,2.0,15.0,1201768,0.0,720.0,744.0,763.0,1826.0,2844.0,2891.0,4080.0,,,4904.0,0.0,1205950
173.0,Right,2.0,30.0,1208968,0.0,709.0,734.0,752.0,1810.0,2829.0,2876.0,2954.0,2978.0,3078.0,4095.0,0.0,1212329
174.0,Left,2.0,7.5,1215356,0.0,719.0,742.0,758.0,1819.0,2837.0,2884.0,3139.0,,,3963.0,0.0,1218573
175.0,Left,2.0,60.0,1221582,0.0,705.0,728.0,742.0,1809.0,2825.0,2881.0,2860.0,,,3692.0,0.0,1224544
176.0,Right,2.0,30.0,1227563,0.0,710.0,734.0,750.0,1808.0,2827.0,2872.0,3681.0,3705.0,3807.0,4824.0,0.0,1231650
177.0,Left,2.0,-7.5,1234693,0.0,731.0,754.0,770.0,1834.0,2852.0,2899.0,5487.0,5511.0,,6683.0,0.0,1240615
178.0,Left,2.0,-30.0,1243637,0.0,713.0,737.0,751.0,1820.0,2838.0,2884.0,3384.0,3406.0,,4581.0,0.0,1247476
179.0,Right,2.0,-15.0,1250506,0.0,730.0,753.0,768.0,1836.0,2855.0,2900.0,3861.0,,,4685.0,0.0,1254439
180.0,Right,2.0,15.0,1257479,0.0,734.0,756.0,773.0,1832.0,2852.0,2896.0,3131.0,3154.0,3254.0,4273.0,0.0,1261001
181.0,Left,2.0,-60.0,1264004,0.0,696.0,720.0,736.0,1803.0,2822.0,2867.0,3130.0,3154.0,,4323.0,0.0,1267629
182.0,Left,2.0,-15.0,1270655,0.0,715.0,738.0,756.0,1826.0,2846.0,2888.0,3956.0,3979.0,,5149.0,0.0,1275054
183.0,Left,2.0,15.0,1278079,0.0,717.0,741.0,755.0,1812.0,2829.0,2876.0,3564.0,,,4388.0,0.0,1281722
184.0,Right,2.0,-30.0,1284712,0.0,689.0,713.0,735.0,1793.0,2811.0,2865.0,2844.0,,,3676.0,0.0,1287706
185.0,Right,2.0,7.5,1290711,0.0,690.0,714.0,733.0,1801.0,2819.0,2866.0,3141.0,3164.0,3269.0,4285.0,0.0,1294270
186.0,Right,2.0,30.0,1297314,0.0,728.0,750.0,765.0,1837.0,2855.0,2903.0,3121.0,3144.0,3246.0,4262.0,0.0,1300812
187.0,Left,2.0,-7.5,1303818,0.0,691.0,714.0,729.0,1791.0,2810.0,2855.0,3399.0,3422.0,,4593.0,0.0,1307714
