Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
152.0,Right,2.0,-60.0,1222496,0.0,726.0,12231.0,12246.0,13316.0,14334.0,14379.0,16360.0,,,17185.0,0.0,1227438
153.0,Right,2.0,60.0,1230427,0.0,698.0,719.0,729.0,1796.0,2816.0,2862.0,3786.0,3809.0,3910.0,4927.0,0.0,1234642
154.0,DurationTime,2.0,-15.0,1238231,0.0,702.0,1307.0,1328.0,2392.0,,,,,,3209.0,0.0,1240156
155.0,Left,2.0,30.0,1244343,0.0,698.0,1903.0,1921.0,2984.0,4002.0,4048.0,4852.0,,,5676.0,0.0,1248120
156.0,Left,2.0,7.5,1251107,0.0,690.0,712.0,724.0,1789.0,2806.0,2853.0,3516.0,,,4342.0,0.0,1254742
157.0,Right,2.0,-30.0,1263007,0.0,691.0,5986.0,5998.0,7069.0,8085.0,8133.0,8890.0,,,9714.0,0.0,1266729
158.0,DurationTime,2.0,-15.0,1269722,0.0,690.0,712.0,721.0,1794.0,,,,,,2608.0,0.0,1271618
159.0,DurationTime,2.0,-15.0,1274956,0.0,712.0,1052.0,1069.0,2129.0,,,,,,2941.0,0.0,1276837
160.0,DurationTime,2.0,-60.0,1286838,0.0,715.0,7721.0,7739.0,8799.0,,,,,,9612.0,0.0,1288730
161.0,DurationTime,2.0,-60.0,1291710,0.0,688.0,711.0,726.0,1786.0,,,,,,2599.0,0.0,1293608
162.0,DurationTime,2.0,60.0,1297492,0.0,689.0,1593.0,1618.0,2681.0,,,,,,3495.0,0.0,1299383
163.0,DurationTime,2.0,-60.0,1302514,0.0,728.0,852.0,865.0,1931.0,,,,,,2746.0,0.0,1304402
164.0,DurationTime,2.0,15.0,1307426,0.0,716.0,736.0,749.0,1819.0,,,,,,2631.0,0.0,1309314
165.0,Right,2.0,15.0,1351252,0.0,687.0,17732.0,17753.0,18816.0,19834.0,19880.0,20990.0,21013.0,21116.0,22131.0,0.0,1355648
166.0,Right,2.0,-15.0,1362142,0.0,703.0,4207.0,4229.0,5290.0,6308.0,6356.0,7520.0,,,8346.0,0.0,1366273
167.0,DurationTime,2.0,60.0,1369520,0.0,697.0,970.0,987.0,2050.0,,,,,,2864.0,0.0,1371415
168.0,Right,2.0,-7.5,1381429,0.0,699.0,7732.0,7750.0,8810.0,9827.0,9869.0,11074.0,,,11900.0,0.0,1385591
169.0,Right,2.0,60.0,1392322,0.0,730.0,4444.0,4461.0,5523.0,6542.0,6587.0,7674.0,7697.0,7800.0,8816.0,0.0,1396691
170.0,Left,2.0,-60.0,1402007,0.0,693.0,3028.0,3046.0,4113.0,5132.0,5178.0,6370.0,6393.0,,7611.0,0.0,1406580
171.0,Left,2.0,-15.0,1423796,0.0,687.0,14921.0,14931.0,16006.0,17025.0,17070.0,18645.0,18668.0,,19884.0,0.0,1428748
172.0,Right,2.0,-60.0,1440453,0.0,698.0,9423.0,9444.0,10508.0,11525.0,11571.0,13010.0,,,13835.0,0.0,1444857
173.0,DurationTime,2.0,-7.5,1449599,0.0,724.0,2447.0,2469.0,3530.0,,,,,,4343.0,0.0,1451489
174.0,Right,2.0,60.0,1474217,0.0,717.0,20443.0,20465.0,21523.0,22542.0,22589.0,23368.0,23391.0,23494.0,24515.0,0.0,1478281
175.0,Left,2.0,-30.0,1485581,0.0,697.0,5023.0,5040.0,6099.0,7117.0,7163.0,8385.0,8409.0,,9627.0,0.0,1490196
176.0,DurationTime,2.0,15.0,1493244,0.0,742.0,765.0,780.0,1850.0,,,,,,2662.0,0.0,1495140
177.0,Left,2.0,15.0,1502964,0.0,717.0,5541.0,5557.0,6622.0,7639.0,7687.0,9479.0,,,10303.0,0.0,1507720
178.0,Right,2.0,-7.5,1515289,0.0,731.0,5277.0,5297.0,6362.0,7380.0,7427.0,8434.0,,,9259.0,0.0,1519260
179.0,Right,2.0,7.5,1534768,0.0,695.0,13230.0,13243.0,14310.0,15326.0,15376.0,16892.0,16916.0,17019.0,18037.0,0.0,1539583
180.0,Right,2.0,30.0,1542587,0.0,694.0,718.0,735.0,1798.0,2818.0,2860.0,3880.0,3903.0,4006.0,5025.0,0.0,1546889
181.0,Right,2.0,30.0,1549883,0.0,693.0,715.0,728.0,1792.0,2809.0,2856.0,3768.0,3791.0,3897.0,4914.0,0.0,1554085
182.0,Left,2.0,-30.0,1558909,0.0,689.0,2534.0,2550.0,3619.0,4635.0,4679.0,5788.0,5811.0,,7028.0,0.0,1563401
183.0,Left,2.0,-60.0,1566404,0.0,694.0,717.0,732.0,1802.0,2822.0,2866.0,3931.0,3954.0,,5174.0,0.0,1570856
184.0,Right,2.0,60.0,1573883,0.0,724.0,745.0,765.0,1833.0,2849.0,2896.0,3812.0,3835.0,3935.0,4947.0,0.0,1578076
185.0,Right,2.0,15.0,1581126,0.0,706.0,778.0,791.0,1850.0,2867.0,2915.0,4378.0,4401.0,4504.0,5522.0,0.0,1585879
