Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Right,2.0,30.0,0.0,709.0,728.0,742.0,1808.0,2825.0,2871.0,3578.0,3601.0,3701.0,4719.0,0.0
2.0,Right,2.0,-30.0,0.0,701.0,723.0,733.0,1806.0,2821.0,2869.0,3504.0,,,4327.0,0.0
3.0,Right,2.0,-7.5,0.0,706.0,726.0,742.0,1807.0,2826.0,2871.0,4134.0,,,4958.0,0.0
4.0,Right,2.0,7.5,0.0,714.0,1808.0,1831.0,2889.0,3909.0,3953.0,4584.0,4608.0,4710.0,5729.0,0.0
5.0,Left,10.0,15.0,0.0,272.0,434.0,447.0,1515.0,2532.0,2579.0,5114.0,,,5941.0,0.0
6.0,DurationTime,2.0,60.0,0.0,726.0,746.0,761.0,1826.0,,,,,,2636.0,0.0
7.0,DurationTime,10.0,60.0,0.0,462.0,3226.0,3246.0,4334.0,,,,,,5148.0,0.0
8.0,Right,2.0,60.0,0.0,689.0,711.0,721.0,1786.0,2807.0,2856.0,2991.0,3014.0,3119.0,4137.0,0.0
9.0,DurationTime,10.0,-7.5,0.0,436.0,2500.0,2516.0,3574.0,,,,,,4391.0,0.0
10.0,DurationTime,10.0,30.0,0.0,478.0,2252.0,2269.0,3335.0,,,,,,4149.0,0.0
11.0,Right,2.0,-60.0,0.0,736.0,2020.0,2041.0,3100.0,4116.0,4164.0,4195.0,,,5020.0,0.0
12.0,DurationTime,10.0,-15.0,0.0,446.0,4500.0,4514.0,5577.0,,,,,,6392.0,0.0
13.0,Right,10.0,60.0,0.0,450.0,10605.0,10621.0,11686.0,12702.0,12750.0,13833.0,13857.0,13956.0,14974.0,0.0
14.0,DurationTime,10.0,-7.5,0.0,245.0,269.0,284.0,1355.0,,,,,,2168.0,0.0
15.0,Left,10.0,-60.0,0.0,257.0,280.0,296.0,1371.0,2387.0,2435.0,2422.0,2447.0,,3654.0,0.0
16.0,DurationTime,2.0,15.0,0.0,728.0,1171.0,1184.0,2247.0,,,,,,3061.0,0.0
17.0,DurationTime,10.0,7.5,0.0,466.0,931.0,946.0,2007.0,,,,,,2821.0,0.0
18.0,Left,10.0,-15.0,0.0,259.0,1212.0,1229.0,2287.0,3304.0,3352.0,5343.0,5366.0,,6576.0,0.0
19.0,Left,10.0,-30.0,0.0,249.0,7653.0,7668.0,8735.0,9754.0,9799.0,10772.0,10795.0,,12006.0,0.0
20.0,Right,2.0,15.0,0.0,694.0,847.0,866.0,1930.0,2945.0,2994.0,3691.0,3714.0,3817.0,4836.0,0.0
21.0,DurationTime,10.0,30.0,0.0,465.0,1359.0,1375.0,2439.0,,,,,,3253.0,0.0
22.0,Right,10.0,-7.5,0.0,268.0,6401.0,6417.0,7474.0,8490.0,8537.0,8876.0,,,9705.0,0.0
23.0,Right,10.0,30.0,0.0,460.0,3035.0,3049.0,4120.0,5133.0,5184.0,5886.0,5910.0,6012.0,7031.0,0.0
24.0,Left,10.0,7.5,0.0,446.0,470.0,485.0,1556.0,2574.0,2622.0,2697.0,,,3524.0,0.0
25.0,Right,2.0,-15.0,0.0,720.0,7545.0,7565.0,8623.0,9641.0,9688.0,10131.0,,,10956.0,0.0
26.0,Right,2.0,30.0,0.0,698.0,1874.0,1892.0,2959.0,3974.0,4020.0,4883.0,4907.0,5006.0,6023.0,0.0
27.0,Left,10.0,-30.0,0.0,257.0,1050.0,1066.0,2130.0,3146.0,3191.0,5425.0,5448.0,,6660.0,0.0
28.0,Right,10.0,7.5,0.0,471.0,494.0,510.0,1575.0,2595.0,2644.0,2626.0,2658.0,2756.0,3773.0,0.0
29.0,Left,10.0,15.0,0.0,458.0,481.0,494.0,1574.0,2590.0,2639.0,3902.0,,,4726.0,0.0
30.0,Right,10.0,30.0,0.0,270.0,294.0,308.0,1380.0,2399.0,2443.0,4000.0,4023.0,4121.0,5139.0,0.0
31.0,Left,2.0,-60.0,0.0,690.0,713.0,731.0,1795.0,2814.0,2859.0,3421.0,3444.0,,4654.0,0.0
32.0,Right,10.0,60.0,0.0,443.0,465.0,476.0,1551.0,2568.0,2616.0,3268.0,3291.0,3394.0,4416.0,0.0
33.0,Left,10.0,-60.0,0.0,266.0,289.0,307.0,1382.0,2399.0,2447.0,3547.0,3570.0,,4778.0,0.0
34.0,Left,2.0,-30.0,0.0,718.0,742.0,761.0,1820.0,2839.0,2881.0,4763.0,4787.0,,5997.0,0.0
35.0,Left,2.0,7.5,0.0,707.0,727.0,744.0,1809.0,2825.0,2873.0,4754.0,,,5580.0,0.0
36.0,Right,10.0,-7.5,0.0,264.0,284.0,298.0,1375.0,2390.0,2438.0,4242.0,,,5068.0,0.0
37.0,Right,2.0,15.0,0.0,697.0,721.0,736.0,1796.0,2814.0,2860.0,4764.0,4788.0,4889.0,5906.0,0.0
38.0,Right,2.0,-15.0,0.0,709.0,731.0,746.0,1807.0,2824.0,2872.0,2858.0,,,3686.0,0.0
39.0,Right,2.0,60.0,0.0,707.0,730.0,745.0,1806.0,2825.0,2871.0,5162.0,5185.0,5285.0,6302.0,0.0
