Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Right,2.0,-15.0,1.0,718.0,11792.0,11815.0,12886.0,13908.0,13965.0,14764.0,,,15594.0,0.0
2.0,Right,2.0,7.5,0.0,687.0,708.0,724.0,1787.0,2804.0,2850.0,3450.0,3474.0,3573.0,4591.0,0.0
3.0,Right,2.0,15.0,0.0,724.0,749.0,764.0,1827.0,2845.0,2892.0,4269.0,4293.0,4395.0,5408.0,0.0
4.0,Left,2.0,-60.0,0.0,697.0,718.0,730.0,1797.0,2813.0,2866.0,2849.0,2884.0,,4049.0,0.0
5.0,Right,2.0,30.0,0.0,729.0,753.0,765.0,1831.0,2848.0,2895.0,3645.0,3668.0,3770.0,4787.0,0.0
6.0,Left,2.0,-30.0,0.0,695.0,719.0,738.0,1794.0,2812.0,2860.0,3399.0,3423.0,,4593.0,0.0
7.0,Right,2.0,60.0,0.0,731.0,752.0,770.0,1842.0,2862.0,2907.0,4220.0,4243.0,4344.0,5362.0,0.0
8.0,Right,2.0,-7.5,0.0,741.0,761.0,778.0,1841.0,2858.0,2913.0,2892.0,,,3726.0,0.0
9.0,Right,2.0,7.5,0.0,730.0,753.0,773.0,1836.0,2854.0,2900.0,3499.0,3522.0,3623.0,4640.0,0.0
10.0,Left,2.0,-60.0,0.0,701.0,722.0,744.0,1807.0,2824.0,2871.0,4054.0,4077.0,,5248.0,0.0
11.0,Left,2.0,-30.0,0.0,731.0,754.0,769.0,1839.0,2856.0,2903.0,4555.0,4578.0,,5744.0,0.0
12.0,Left,2.0,-7.5,0.0,722.0,745.0,762.0,1830.0,2849.0,2891.0,4509.0,4533.0,,5710.0,0.0
13.0,Right,2.0,15.0,0.0,702.0,725.0,743.0,1811.0,2828.0,2873.0,3723.0,3746.0,3848.0,4865.0,0.0
14.0,Right,2.0,60.0,1.0,701.0,726.0,744.0,1811.0,2828.0,2875.0,3343.0,3366.0,3467.0,4484.0,0.0
15.0,Left,2.0,-15.0,0.0,737.0,760.0,774.0,1842.0,2856.0,2901.0,3497.0,3520.0,,4689.0,0.0
16.0,Right,2.0,30.0,0.0,695.0,720.0,736.0,1803.0,2821.0,2867.0,3245.0,3269.0,3368.0,4388.0,0.0
17.0,Right,2.0,7.5,0.0,697.0,3312.0,3336.0,4399.0,5418.0,5463.0,7846.0,7870.0,7969.0,8986.0,0.0
18.0,Left,2.0,-7.5,0.0,721.0,742.0,756.0,1825.0,2843.0,2890.0,3375.0,3398.0,,4567.0,0.0
19.0,Right,2.0,60.0,0.0,694.0,718.0,736.0,1800.0,2817.0,2863.0,3176.0,3200.0,3301.0,4318.0,0.0
20.0,Left,2.0,-15.0,0.0,727.0,751.0,766.0,1833.0,2850.0,2898.0,2999.0,3022.0,,4193.0,0.0
21.0,Left,2.0,15.0,0.0,697.0,721.0,736.0,1799.0,2817.0,2864.0,4286.0,,,5110.0,0.0
22.0,Left,2.0,-30.0,0.0,697.0,717.0,730.0,1803.0,2820.0,2867.0,4140.0,4163.0,,5332.0,0.0
23.0,Right,2.0,30.0,0.0,736.0,760.0,777.0,1844.0,2866.0,2908.0,3477.0,3502.0,3603.0,4620.0,0.0
24.0,Left,2.0,-60.0,0.0,723.0,744.0,758.0,1820.0,2837.0,2884.0,2915.0,2934.0,,4105.0,0.0
25.0,Left,2.0,-30.0,0.0,688.0,711.0,730.0,1791.0,2810.0,2857.0,3813.0,3836.0,,5005.0,0.0
26.0,Left,2.0,60.0,0.0,735.0,759.0,774.0,1844.0,2861.0,2909.0,3768.0,,,4595.0,0.0
27.0,Right,2.0,-7.5,0.0,709.0,730.0,745.0,1805.0,2824.0,2870.0,3908.0,,,4732.0,0.0
28.0,Left,2.0,7.5,0.0,725.0,744.0,755.0,1828.0,2845.0,2893.0,5198.0,,,6024.0,0.0
29.0,Right,2.0,-15.0,0.0,694.0,717.0,733.0,1804.0,2825.0,2869.0,3680.0,,,4505.0,0.0
30.0,Right,2.0,30.0,0.0,721.0,744.0,763.0,1831.0,2846.0,2895.0,3358.0,3381.0,3484.0,4502.0,0.0
31.0,Right,2.0,15.0,0.0,722.0,746.0,762.0,1830.0,2849.0,2895.0,3500.0,3523.0,3626.0,4642.0,0.0
32.0,Left,2.0,-60.0,0.0,736.0,759.0,778.0,1837.0,2855.0,2904.0,2888.0,2918.0,,4088.0,0.0
33.0,Right,2.0,60.0,0.0,737.0,761.0,779.0,1846.0,2860.0,2909.0,5486.0,5509.0,5610.0,6632.0,0.0
34.0,Left,2.0,-60.0,0.0,727.0,750.0,764.0,1830.0,2846.0,2892.0,3520.0,3543.0,,4717.0,0.0
35.0,Left,2.0,7.5,0.0,696.0,720.0,741.0,1797.0,2814.0,2861.0,3420.0,,,4244.0,0.0
36.0,Right,2.0,-7.5,0.0,704.0,726.0,738.0,1797.0,2816.0,2862.0,3452.0,,,4278.0,0.0
37.0,Left,2.0,-30.0,0.0,725.0,746.0,764.0,1824.0,2844.0,2888.0,3473.0,3497.0,,4663.0,0.0
38.0,Right,2.0,15.0,0.0,726.0,1220.0,1239.0,2299.0,3317.0,3363.0,4604.0,4627.0,4730.0,5747.0,0.0
39.0,Left,2.0,-15.0,0.0,707.0,729.0,742.0,1813.0,2831.0,2879.0,3009.0,3032.0,,4201.0,0.0
40.0,Right,2.0,30.0,0.0,697.0,716.0,730.0,1801.0,2819.0,2868.0,3945.0,3968.0,4070.0,5085.0,0.0
41.0,Right,2.0,7.5,0.0,703.0,725.0,739.0,1801.0,2822.0,2866.0,4460.0,4483.0,4586.0,5607.0,0.0
42.0,Right,2.0,60.0,0.0,737.0,761.0,778.0,1841.0,2859.0,2908.0,2891.0,2923.0,3020.0,4038.0,0.0
43.0,Left,2.0,-30.0,0.0,703.0,727.0,739.0,1805.0,2821.0,2867.0,3553.0,3576.0,,4743.0,0.0
44.0,Right,2.0,-7.5,0.0,693.0,716.0,728.0,1788.0,2807.0,2851.0,3058.0,,,3885.0,0.0
45.0,Right,2.0,30.0,0.0,728.0,752.0,763.0,1828.0,2846.0,2892.0,3883.0,3906.0,4011.0,5028.0,0.0
