Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Right,2.0,-7.5,1.0,757.0,4488.0,4503.0,5565.0,6585.0,6643.0,7872.0,,,8705.0,0.0
2.0,Right,2.0,-30.0,0.0,736.0,761.0,774.0,1837.0,2852.0,2900.0,3779.0,,,4606.0,0.0
3.0,Right,2.0,-60.0,0.0,735.0,758.0,768.0,1841.0,2858.0,2906.0,4452.0,,,5278.0,0.0
4.0,Right,2.0,30.0,0.0,733.0,754.0,767.0,1832.0,2847.0,2899.0,5241.0,5265.0,5367.0,6387.0,0.0
5.0,Right,2.0,60.0,0.0,714.0,3829.0,3845.0,4915.0,5933.0,5979.0,6730.0,6753.0,6856.0,7875.0,0.0
6.0,Right,2.0,-15.0,0.0,713.0,2185.0,2203.0,3272.0,4292.0,4334.0,5380.0,,,6204.0,0.0
7.0,Right,2.0,7.5,0.0,715.0,737.0,751.0,1818.0,2836.0,2882.0,3191.0,3214.0,3317.0,4335.0,0.0
8.0,Right,2.0,15.0,0.0,707.0,1522.0,1549.0,2611.0,3632.0,3672.0,4825.0,4848.0,4948.0,5966.0,0.0
9.0,Right,2.0,60.0,0.0,723.0,2167.0,2186.0,3271.0,4290.0,4335.0,5349.0,5372.0,5475.0,6495.0,0.0
10.0,Right,2.0,-7.5,0.0,740.0,764.0,782.0,1843.0,2862.0,2909.0,3256.0,,,4078.0,0.0
11.0,DurationTime,2.0,-15.0,0.0,698.0,721.0,735.0,1798.0,,,,,,2613.0,0.0
12.0,DurationTime,2.0,30.0,0.0,719.0,742.0,757.0,1820.0,,,,,,2633.0,0.0
13.0,Right,2.0,7.5,0.0,732.0,2547.0,2564.0,3633.0,4653.0,4698.0,6547.0,6571.0,6673.0,7687.0,0.0
14.0,Right,2.0,15.0,0.0,696.0,1169.0,1180.0,2251.0,3268.0,3315.0,4446.0,4469.0,4572.0,5591.0,0.0
15.0,Right,2.0,-60.0,0.0,719.0,740.0,755.0,1823.0,2842.0,2888.0,3346.0,,,4172.0,0.0
16.0,Right,2.0,30.0,0.0,695.0,1330.0,1351.0,2405.0,3423.0,3470.0,3873.0,3896.0,3999.0,5018.0,0.0
17.0,Right,2.0,-30.0,0.0,720.0,1102.0,1116.0,2209.0,3226.0,3273.0,4481.0,,,5305.0,0.0
18.0,Right,2.0,-15.0,0.0,689.0,710.0,726.0,1788.0,2804.0,2852.0,3221.0,,,4045.0,0.0
19.0,DurationTime,2.0,-30.0,1.0,697.0,723.0,738.0,1805.0,,,,,,2620.0,0.0
20.0,Right,2.0,-60.0,0.0,698.0,721.0,734.0,1804.0,2823.0,2873.0,2858.0,,,3688.0,0.0
21.0,Right,2.0,7.5,0.0,712.0,735.0,753.0,1821.0,2840.0,2885.0,4769.0,4793.0,4897.0,5915.0,0.0
22.0,Right,2.0,60.0,0.0,735.0,762.0,779.0,1843.0,2860.0,2906.0,3522.0,3546.0,3646.0,4662.0,0.0
23.0,Right,2.0,30.0,0.0,706.0,899.0,918.0,1983.0,3001.0,3048.0,3645.0,3669.0,3769.0,4781.0,0.0
24.0,Right,2.0,-7.5,0.0,714.0,766.0,780.0,1841.0,2859.0,2905.0,3855.0,,,4681.0,0.0
25.0,DurationTime,2.0,15.0,0.0,724.0,745.0,760.0,1818.0,,,,,,2632.0,0.0
26.0,Right,2.0,-15.0,0.0,709.0,741.0,759.0,1818.0,2831.0,2877.0,4927.0,,,5749.0,0.0
27.0,Left,2.0,-30.0,0.0,693.0,716.0,731.0,1802.0,2820.0,2866.0,3633.0,3657.0,,4875.0,0.0
28.0,Right,2.0,15.0,0.0,739.0,1299.0,1318.0,2377.0,3394.0,3442.0,4364.0,4387.0,4489.0,5506.0,0.0
29.0,Right,2.0,30.0,0.0,695.0,716.0,731.0,1796.0,2814.0,2861.0,3099.0,3123.0,3224.0,4242.0,0.0
30.0,Left,2.0,-30.0,0.0,697.0,721.0,737.0,1800.0,2819.0,2864.0,3100.0,3124.0,,4339.0,0.0
31.0,Right,2.0,-60.0,0.0,734.0,757.0,773.0,1841.0,2858.0,2905.0,3857.0,,,4685.0,0.0
32.0,Left,2.0,7.5,0.0,717.0,740.0,759.0,1822.0,2841.0,2890.0,2873.0,,,3703.0,0.0
33.0,Right,2.0,60.0,0.0,696.0,719.0,735.0,1796.0,2812.0,2863.0,2847.0,2875.0,2976.0,3997.0,0.0
34.0,Right,2.0,-15.0,0.0,719.0,1139.0,1155.0,2217.0,3235.0,3282.0,3508.0,,,4332.0,0.0
35.0,DurationTime,2.0,-7.5,0.0,724.0,747.0,763.0,1833.0,,,,,,2651.0,0.0
36.0,Right,2.0,-7.5,0.0,718.0,738.0,756.0,1821.0,2838.0,2885.0,3039.0,,,3863.0,0.0
37.0,Left,2.0,15.0,0.0,738.0,762.0,778.0,1842.0,2861.0,2907.0,3559.0,,,4383.0,0.0
38.0,Right,2.0,15.0,0.0,723.0,745.0,766.0,1824.0,2843.0,2888.0,3003.0,3026.0,3132.0,4149.0,0.0
39.0,Right,2.0,-15.0,0.0,724.0,1289.0,1308.0,2375.0,3392.0,3439.0,4188.0,,,5017.0,0.0
40.0,Right,2.0,60.0,0.0,734.0,797.0,815.0,1872.0,2887.0,2937.0,3732.0,3755.0,3855.0,4867.0,0.0
41.0,Left,2.0,7.5,0.0,714.0,928.0,944.0,2009.0,3026.0,3070.0,4047.0,,,4871.0,0.0
42.0,DurationTime,2.0,-7.5,0.0,733.0,756.0,768.0,1832.0,,,,,,2647.0,0.0
43.0,Left,2.0,-60.0,0.0,737.0,1381.0,1398.0,2459.0,3477.0,3524.0,5441.0,5465.0,,6684.0,0.0
