Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
43.0,Left,2.0,-15.0,287925,0.0,727.0,750.0,769.0,1829.0,2848.0,2898.0,2880.0,2918.0,,4126.0,0.0,291296
44.0,Right,2.0,15.0,295236,0.0,716.0,1653.0,1671.0,2738.0,3755.0,3802.0,5920.0,5944.0,6046.0,7060.0,0.0,300639
45.0,Left,10.0,15.0,303400,0.0,460.0,483.0,497.0,1561.0,2579.0,2625.0,3286.0,,,4114.0,0.0,307053
46.0,Right,10.0,60.0,309622,0.0,265.0,289.0,306.0,1371.0,2388.0,2439.0,2422.0,2451.0,2555.0,3573.0,0.0,312904
47.0,Right,10.0,-7.5,315464,0.0,257.0,279.0,294.0,1365.0,2386.0,2430.0,3340.0,,,4163.0,0.0,319347
48.0,Right,10.0,30.0,322128,0.0,473.0,495.0,510.0,1585.0,2603.0,2654.0,2636.0,2665.0,2768.0,3784.0,0.0,325413
49.0,Left,2.0,-60.0,328431,0.0,718.0,741.0,754.0,1821.0,2835.0,2889.0,3409.0,3433.0,,4643.0,0.0,332363
50.0,Right,2.0,60.0,335406,0.0,739.0,762.0,778.0,1842.0,2860.0,2906.0,3046.0,3070.0,3170.0,4187.0,0.0,338824
51.0,Left,10.0,-60.0,341917,0.0,474.0,815.0,829.0,1895.0,2913.0,2958.0,3857.0,3881.0,,5092.0,0.0,346227
52.0,Right,2.0,-7.5,349259,0.0,723.0,747.0,772.0,1832.0,2849.0,2897.0,3612.0,,,4436.0,0.0,352945
53.0,Left,10.0,7.5,355704,0.0,448.0,471.0,487.0,1558.0,2576.0,2627.0,2609.0,,,3440.0,0.0,358669
54.0,DurationTime,2.0,60.0,361691,0.0,723.0,743.0,758.0,1822.0,,,,,,2631.0,0.0,363579
55.0,Right,10.0,7.5,366154,0.0,266.0,289.0,301.0,1376.0,2392.0,2443.0,2427.0,2459.0,2554.0,3570.0,0.0,369424
56.0,Left,2.0,-60.0,372453,0.0,730.0,750.0,762.0,1828.0,2844.0,2893.0,3527.0,3550.0,,4757.0,0.0,376456
57.0,Right,10.0,60.0,379031,0.0,266.0,287.0,302.0,1373.0,2391.0,2440.0,3044.0,3067.0,3167.0,4183.0,0.0,382919
58.0,Left,10.0,-60.0,385796,0.0,459.0,582.0,596.0,1672.0,2689.0,2736.0,3790.0,3813.0,,5020.0,0.0,390225
59.0,Left,10.0,-7.5,392787,0.0,256.0,280.0,291.0,1364.0,2382.0,2431.0,2903.0,2927.0,,4138.0,0.0,396648
60.0,Right,2.0,30.0,399658,0.0,707.0,730.0,751.0,1807.0,2823.0,2871.0,3785.0,3808.0,3909.0,4926.0,0.0,403851
61.0,Left,2.0,-30.0,407592,0.0,693.0,1447.0,1471.0,2537.0,3556.0,3602.0,4592.0,4615.0,,5826.0,0.0,411967
62.0,Right,10.0,-30.0,414714,0.0,435.0,458.0,474.0,1544.0,2561.0,2610.0,3730.0,,,4555.0,0.0,418799
63.0,Right,2.0,-7.5,421819,0.0,711.0,734.0,753.0,1818.0,2835.0,2888.0,2869.0,,,3698.0,0.0,424783
64.0,Left,2.0,-15.0,427775,0.0,692.0,712.0,727.0,1790.0,2807.0,2854.0,3432.0,3456.0,,4663.0,0.0,431728
65.0,Right,2.0,15.0,434730,0.0,698.0,721.0,738.0,1799.0,2818.0,2863.0,3194.0,3218.0,3319.0,4336.0,0.0,438346
66.0,Right,2.0,60.0,441352,0.0,706.0,730.0,745.0,1804.0,2823.0,2868.0,3130.0,3154.0,3258.0,4275.0,0.0,444903
67.0,Right,10.0,15.0,447662,0.0,459.0,481.0,495.0,1566.0,2583.0,2632.0,3092.0,3116.0,3218.0,4236.0,0.0,451417
68.0,Right,2.0,7.5,454415,0.0,694.0,715.0,729.0,1797.0,2813.0,2861.0,3633.0,3656.0,3757.0,4768.0,0.0,458470
69.0,Left,10.0,30.0,461348,0.0,454.0,596.0,610.0,1679.0,2697.0,2741.0,3594.0,,,4420.0,0.0,465200
70.0,Left,10.0,-15.0,467771,0.0,252.0,276.0,287.0,1366.0,2382.0,2431.0,3054.0,3077.0,,4288.0,0.0,471895
71.0,Right,2.0,7.5,474786,0.0,718.0,741.0,755.0,1813.0,2830.0,2881.0,2864.0,2895.0,2994.0,4009.0,0.0,478061
72.0,Right,2.0,-7.5,481071,0.0,707.0,730.0,745.0,1813.0,2832.0,2878.0,3849.0,,,4673.0,0.0,485004
73.0,Right,10.0,-7.5,487585,0.0,270.0,294.0,309.0,1384.0,2402.0,2448.0,3170.0,,,3993.0,0.0,491279
