Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,Left,2.0,7.5,1.0,730.0,2483.0,2510.0,3570.0,4593.0,4641.0,5153.0,,,5980.0,0.0
2.0,Left,10.0,-60.0,0.0,275.0,295.0,309.0,1393.0,2412.0,2458.0,3143.0,3167.0,,4376.0,0.0
3.0,Left,2.0,-7.5,0.0,693.0,947.0,966.0,2030.0,3049.0,3094.0,3659.0,3683.0,,4893.0,0.0
4.0,Left,10.0,30.0,0.0,451.0,473.0,487.0,1564.0,2580.0,2630.0,2615.0,,,3442.0,0.0
5.0,Right,2.0,60.0,0.0,713.0,736.0,755.0,1817.0,2833.0,2881.0,3264.0,3288.0,3389.0,4405.0,0.0
6.0,Right,2.0,-60.0,0.0,734.0,1421.0,1440.0,2499.0,3516.0,3564.0,4068.0,,,4892.0,0.0
7.0,Left,10.0,60.0,0.0,261.0,286.0,299.0,1368.0,2387.0,2432.0,2485.0,,,3309.0,0.0
8.0,Left,10.0,-7.5,0.0,455.0,2397.0,2410.0,3473.0,4493.0,4538.0,5000.0,5023.0,,6228.0,0.0
9.0,Right,2.0,15.0,0.0,693.0,3504.0,3521.0,4586.0,5601.0,5652.0,6317.0,6340.0,6443.0,7459.0,0.0
10.0,Right,10.0,15.0,0.0,438.0,2202.0,2219.0,3280.0,4297.0,4345.0,4976.0,4999.0,5098.0,6121.0,0.0
11.0,DurationTime,10.0,-30.0,0.0,254.0,277.0,288.0,1362.0,,,,,,2172.0,0.0
12.0,DurationTime,2.0,30.0,0.0,697.0,1702.0,1719.0,2779.0,,,,,,3596.0,0.0
13.0,DurationTime,10.0,-30.0,0.0,255.0,279.0,294.0,1365.0,,,,,,2179.0,0.0
14.0,Left,10.0,-30.0,0.0,277.0,301.0,317.0,1389.0,2409.0,2454.0,2867.0,2891.0,,4102.0,0.0
15.0,Left,2.0,-15.0,0.0,699.0,722.0,738.0,1800.0,2820.0,2866.0,3393.0,3417.0,,4625.0,0.0
16.0,Left,10.0,-15.0,0.0,262.0,1366.0,1383.0,2448.0,3461.0,3512.0,4104.0,4128.0,,5335.0,0.0
17.0,Left,2.0,-30.0,0.0,718.0,2013.0,2037.0,3096.0,4113.0,4161.0,5505.0,5528.0,,6738.0,0.0
18.0,Right,2.0,30.0,0.0,690.0,710.0,725.0,1791.0,2808.0,2855.0,3549.0,3572.0,3671.0,4691.0,0.0
19.0,Right,10.0,7.5,0.0,445.0,467.0,481.0,1553.0,2567.0,2619.0,3225.0,3248.0,3348.0,4364.0,0.0
20.0,DurationTime,10.0,30.0,0.0,268.0,532.0,549.0,1608.0,,,,,,2422.0,0.0
21.0,Left,10.0,-7.5,0.0,465.0,979.0,994.0,2054.0,3072.0,3120.0,4048.0,4071.0,,5281.0,0.0
22.0,Right,2.0,-7.5,0.0,716.0,740.0,758.0,1820.0,2837.0,2884.0,2901.0,,,3727.0,0.0
23.0,Left,10.0,7.5,0.0,467.0,491.0,506.0,1578.0,2596.0,2648.0,2629.0,,,3460.0,0.0
24.0,Right,2.0,30.0,0.0,713.0,733.0,751.0,1812.0,2830.0,2876.0,3682.0,3705.0,3804.0,4822.0,0.0
25.0,Right,2.0,60.0,0.0,691.0,712.0,728.0,1796.0,2816.0,2860.0,3801.0,3824.0,3926.0,4944.0,0.0
26.0,Left,2.0,-30.0,0.0,741.0,765.0,779.0,1846.0,2860.0,2913.0,2897.0,2932.0,,4146.0,0.0
27.0,Left,2.0,15.0,0.0,692.0,756.0,771.0,1829.0,2850.0,2893.0,4025.0,,,4852.0,0.0
28.0,Right,2.0,7.5,0.0,691.0,994.0,1013.0,2076.0,3097.0,3140.0,3923.0,3947.0,4048.0,5069.0,0.0
29.0,Right,10.0,60.0,0.0,463.0,485.0,501.0,1569.0,2586.0,2633.0,3651.0,3675.0,3777.0,4798.0,0.0
30.0,Left,2.0,-15.0,0.0,712.0,735.0,759.0,1825.0,2840.0,2888.0,3299.0,3322.0,,4534.0,0.0
31.0,Left,10.0,-15.0,0.0,445.0,855.0,870.0,1934.0,2951.0,2999.0,3992.0,4015.0,,5225.0,0.0
32.0,Left,10.0,15.0,0.0,456.0,480.0,493.0,1574.0,2594.0,2643.0,2625.0,,,3455.0,0.0
33.0,NoDecision,10.0,30.0,0.0,272.0,292.0,306.0,1383.0,2402.0,2447.0,,,,6247.0,0.0
34.0,Left,2.0,-60.0,0.0,726.0,750.0,772.0,1841.0,2859.0,2906.0,3345.0,3368.0,,4578.0,0.0
35.0,DurationTime,10.0,30.0,0.0,474.0,495.0,510.0,1593.0,,,,,,2407.0,0.0
36.0,Left,10.0,-30.0,0.0,257.0,281.0,294.0,1366.0,2385.0,2430.0,2736.0,2759.0,,3969.0,0.0
37.0,DurationTime,10.0,30.0,0.0,449.0,1764.0,1779.0,2846.0,,,,,,3660.0,0.0
38.0,Right,10.0,30.0,0.0,466.0,2240.0,2255.0,3319.0,4334.0,4379.0,5140.0,5163.0,5266.0,6282.0,0.0
39.0,DurationTime,10.0,-60.0,0.0,441.0,1035.0,1049.0,2114.0,,,,,,2929.0,0.0
40.0,DurationTime,10.0,-60.0,0.0,448.0,470.0,485.0,1557.0,,,,,,2370.0,0.0
41.0,DurationTime,10.0,-60.0,0.0,439.0,462.0,476.0,1551.0,,,,,,2365.0,0.0
42.0,Left,10.0,-60.0,0.0,255.0,279.0,294.0,1363.0,2380.0,2428.0,3395.0,3419.0,,4629.0,0.0
43.0,Left,2.0,30.0,0.0,710.0,732.0,750.0,1808.0,2825.0,2872.0,3681.0,,,4501.0,0.0
44.0,DurationTime,10.0,7.5,0.0,278.0,1053.0,1070.0,2137.0,,,,,,2951.0,0.0
45.0,DurationTime,10.0,-7.5,0.0,466.0,6552.0,6569.0,7637.0,,,,,,8447.0,0.0
46.0,NoDecision,2.0,7.5,0.0,722.0,743.0,758.0,1820.0,2838.0,2884.0,,,,6684.0,0.0
47.0,Right,2.0,-15.0,0.0,716.0,740.0,756.0,1824.0,2841.0,2890.0,3494.0,,,4318.0,0.0
48.0,Left,10.0,-15.0,0.0,269.0,292.0,304.0,1378.0,2395.0,2444.0,2927.0,2950.0,,4159.0,0.0
49.0,Left,2.0,7.5,0.0,707.0,730.0,751.0,1807.0,2823.0,2871.0,3389.0,,,4213.0,0.0
50.0,Right,10.0,-7.5,0.0,263.0,286.0,301.0,1383.0,2401.0,2447.0,3773.0,,,4599.0,0.0
51.0,Right,10.0,7.5,0.0,266.0,288.0,300.0,1376.0,2391.0,2441.0,4232.0,4256.0,4358.0,5373.0,0.0
52.0,Left,10.0,-60.0,0.0,446.0,470.0,485.0,1546.0,2565.0,2610.0,3891.0,3914.0,,5128.0,0.0
53.0,Right,10.0,30.0,0.0,258.0,941.0,958.0,2019.0,3037.0,3081.0,4653.0,4676.0,4779.0,5799.0,0.0
54.0,Right,2.0,-7.5,0.0,698.0,719.0,733.0,1792.0,2810.0,2858.0,3880.0,,,4705.0,0.0
55.0,Left,2.0,15.0,0.0,736.0,6441.0,6461.0,7531.0,8549.0,8596.0,9148.0,,,9975.0,0.0
56.0,Left,2.0,-60.0,0.0,690.0,713.0,730.0,1790.0,2809.0,2854.0,3273.0,3296.0,,4505.0,0.0
57.0,Right,10.0,60.0,0.0,445.0,468.0,484.0,1551.0,2568.0,2617.0,3727.0,3751.0,3852.0,4870.0,0.0
58.0,Left,10.0,-30.0,0.0,445.0,466.0,481.0,1557.0,2574.0,2621.0,3705.0,3728.0,,4938.0,0.0
59.0,Left,2.0,-30.0,0.0,738.0,761.0,781.0,1845.0,2865.0,2910.0,3381.0,3403.0,,4614.0,0.0
60.0,Right,2.0,60.0,0.0,710.0,733.0,745.0,1811.0,2824.0,2877.0,3449.0,3472.0,3575.0,4594.0,0.0
61.0,Right,10.0,15.0,0.0,429.0,452.0,467.0,1543.0,2561.0,2607.0,3978.0,4001.0,4100.0,5116.0,0.0
62.0,Left,2.0,-30.0,0.0,713.0,737.0,752.0,1816.0,2835.0,2880.0,3549.0,3571.0,,4783.0,0.0
63.0,Right,10.0,-15.0,0.0,425.0,450.0,465.0,1545.0,2562.0,2611.0,3307.0,,,4132.0,0.0
64.0,Right,10.0,15.0,0.0,444.0,469.0,483.0,1557.0,2575.0,2622.0,3208.0,3232.0,3334.0,4355.0,0.0
65.0,Right,10.0,-30.0,0.0,453.0,476.0,491.0,1561.0,2579.0,2625.0,4183.0,,,5010.0,0.0
66.0,Right,2.0,7.5,0.0,701.0,721.0,737.0,1797.0,2813.0,2862.0,3941.0,3965.0,4067.0,5083.0,0.0
67.0,Right,10.0,-7.5,0.0,253.0,273.0,287.0,1362.0,2381.0,2427.0,4195.0,,,5018.0,0.0
68.0,Right,2.0,15.0,0.0,721.0,742.0,757.0,1819.0,2839.0,2884.0,3480.0,3503.0,3604.0,4622.0,0.0
69.0,Left,10.0,-60.0,0.0,250.0,273.0,287.0,1360.0,2379.0,2424.0,3517.0,3540.0,,4745.0,0.0
70.0,Left,2.0,-7.5,0.0,694.0,2537.0,2556.0,3620.0,4637.0,4684.0,5675.0,5698.0,,6910.0,0.0
71.0,Right,2.0,60.0,0.0,721.0,744.0,762.0,1824.0,2841.0,2888.0,3715.0,3738.0,3840.0,4861.0,0.0
72.0,Left,2.0,-15.0,0.0,698.0,719.0,733.0,1803.0,2815.0,2863.0,4067.0,4091.0,,5298.0,0.0
73.0,Right,10.0,30.0,0.0,463.0,826.0,843.0,1909.0,2927.0,2973.0,4330.0,4353.0,4453.0,5468.0,0.0
74.0,Right,10.0,7.5,0.0,439.0,464.0,478.0,1546.0,2564.0,2613.0,3916.0,3936.0,4039.0,5056.0,0.0
75.0,Right,10.0,60.0,0.0,258.0,1322.0,1339.0,2399.0,3418.0,3464.0,4194.0,4218.0,4320.0,5339.0,0.0
76.0,Right,2.0,30.0,0.0,690.0,3305.0,3329.0,4391.0,5409.0,5455.0,6232.0,6256.0,6358.0,7376.0,0.0
77.0,Left,2.0,-60.0,0.0,687.0,3943.0,3960.0,5025.0,6041.0,6090.0,6606.0,6630.0,,7840.0,0.0
78.0,Left,2.0,7.5,0.0,728.0,752.0,766.0,1828.0,2846.0,2892.0,4626.0,,,5450.0,0.0
79.0,Right,2.0,15.0,0.0,687.0,710.0,723.0,1790.0,2805.0,2854.0,3672.0,3695.0,3798.0,4814.0,0.0
80.0,DurationTime,2.0,30.0,0.0,738.0,759.0,774.0,1838.0,,,,,,2652.0,0.0
81.0,Right,10.0,30.0,0.0,257.0,281.0,292.0,1367.0,2383.0,2432.0,3005.0,3027.0,3129.0,4147.0,0.0
82.0,Right,10.0,7.5,0.0,469.0,5070.0,5085.0,6154.0,7172.0,7219.0,8923.0,8947.0,9048.0,10067.0,0.0
83.0,Left,2.0,-15.0,0.0,693.0,715.0,729.0,1792.0,2809.0,2860.0,3437.0,3460.0,,4670.0,0.0
