Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
1.0,DurationTime,10.0,30.0,0.0,454.0,477.0,503.0,1573.0,,,,,,2389.0,0.0
2.0,DurationTime,2.0,-15.0,0.0,735.0,756.0,771.0,1839.0,,,,,,2652.0,0.0
3.0,DurationTime,2.0,-60.0,0.0,726.0,939.0,950.0,2011.0,,,,,,2825.0,0.0
4.0,Right,2.0,-7.5,0.0,730.0,934.0,950.0,2014.0,3035.0,3079.0,4405.0,,,5236.0,0.0
5.0,Left,10.0,-7.5,0.0,430.0,454.0,466.0,1539.0,2556.0,2603.0,4124.0,4148.0,,5359.0,0.0
6.0,Left,10.0,7.5,0.0,263.0,2120.0,2137.0,3200.0,4219.0,4264.0,5644.0,,,6464.0,0.0
7.0,Right,10.0,15.0,0.0,450.0,471.0,483.0,1563.0,2583.0,2627.0,3571.0,3595.0,3697.0,4716.0,0.0
8.0,Right,10.0,60.0,0.0,273.0,326.0,342.0,1410.0,2429.0,2475.0,3450.0,3473.0,3574.0,4589.0,0.0
9.0,Right,2.0,7.5,0.0,736.0,759.0,772.0,1836.0,2853.0,2901.0,3646.0,3669.0,3770.0,4790.0,0.0
10.0,Left,2.0,15.0,0.0,726.0,748.0,763.0,1827.0,2845.0,2892.0,3765.0,,,4593.0,0.0
11.0,Right,2.0,60.0,0.0,726.0,750.0,769.0,1828.0,2846.0,2893.0,3657.0,3680.0,3779.0,4800.0,0.0
12.0,Left,2.0,-15.0,0.0,720.0,2152.0,2169.0,3229.0,4247.0,4294.0,5137.0,5161.0,,6374.0,0.0
13.0,Right,10.0,-15.0,0.0,246.0,269.0,281.0,1362.0,2377.0,2427.0,3876.0,,,4702.0,0.0
14.0,Left,2.0,-60.0,0.0,728.0,752.0,769.0,1839.0,2856.0,2903.0,3936.0,3959.0,,5167.0,0.0
15.0,Right,2.0,30.0,0.0,726.0,2162.0,2180.0,3270.0,4289.0,4334.0,5111.0,5134.0,5233.0,6249.0,0.0
16.0,Left,2.0,-30.0,0.0,724.0,746.0,758.0,1829.0,2847.0,2894.0,3886.0,3909.0,,5121.0,0.0
17.0,Left,10.0,-60.0,0.0,270.0,294.0,307.0,1383.0,2403.0,2447.0,3424.0,3447.0,,4661.0,0.0
18.0,Left,10.0,30.0,0.0,460.0,484.0,500.0,1572.0,2590.0,2637.0,3424.0,,,4245.0,0.0
19.0,Left,10.0,-30.0,0.0,270.0,293.0,308.0,1384.0,2406.0,2451.0,3855.0,3879.0,,5088.0,0.0
20.0,NoDecision,2.0,-15.0,0.0,722.0,746.0,761.0,1829.0,2848.0,2893.0,,,,6698.0,0.0
21.0,DurationTime,10.0,-30.0,0.0,267.0,292.0,306.0,1376.0,,,,,,2190.0,0.0
22.0,Left,2.0,-60.0,0.0,693.0,717.0,739.0,1799.0,2815.0,2859.0,3642.0,3666.0,,4873.0,0.0
23.0,NoDecision,10.0,-60.0,0.0,257.0,280.0,297.0,1376.0,2393.0,2441.0,,,,6242.0,0.0
24.0,Right,2.0,-7.5,0.0,699.0,722.0,736.0,1800.0,2818.0,2866.0,3789.0,,,4616.0,0.0
25.0,Right,2.0,60.0,0.0,702.0,725.0,751.0,1813.0,2832.0,2880.0,3933.0,3957.0,4056.0,5076.0,0.0
26.0,Right,2.0,15.0,0.0,719.0,890.0,905.0,1971.0,2990.0,3035.0,3864.0,3887.0,3987.0,5010.0,0.0
27.0,Left,10.0,30.0,0.0,267.0,289.0,305.0,1375.0,2392.0,2441.0,4176.0,,,5003.0,0.0
28.0,Left,10.0,7.5,0.0,465.0,489.0,503.0,1583.0,2602.0,2647.0,4585.0,,,5412.0,0.0
29.0,Left,2.0,-30.0,0.0,701.0,725.0,736.0,1805.0,2826.0,2870.0,3622.0,3646.0,,4855.0,0.0
30.0,Left,2.0,30.0,0.0,730.0,754.0,770.0,1838.0,2858.0,2902.0,3783.0,,,4606.0,0.0
31.0,Right,10.0,60.0,0.0,486.0,510.0,526.0,1595.0,2616.0,2659.0,3460.0,3483.0,3583.0,4603.0,0.0
32.0,Left,10.0,-30.0,0.0,455.0,477.0,492.0,1571.0,2588.0,2635.0,3389.0,3412.0,,4623.0,0.0
33.0,Right,10.0,-15.0,0.0,454.0,3759.0,3777.0,4866.0,5883.0,5932.0,6656.0,,,7482.0,0.0
